output_dir,output_name,exists,file_path,file_name,extension,category,size_bytes,modified_time
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__boundary_alpha050\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,785906,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\Config_file.py,Config_file.py,.py,script_copy,2967,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\OptimalPlanning.py,OptimalPlanning.py,.py,script_copy,22323,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\planner_command.txt,planner_command.txt,.txt,log,290,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\planner_stderr.txt,planner_stderr.txt,.txt,log,1184,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\planner_stdout.txt,planner_stdout.txt,.txt,log,12414,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\routes_file.txt,routes_file.txt,.txt,log,1345,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,1351,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\run_config.json,run_config.json,.json,json,760,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,2568,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\trajectory_waypoints.csv,trajectory_waypoints.csv,.csv,trajectories_csv,1472,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\Utils.py,Utils.py,.py,script_copy,25989,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,777497,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\Config_file.py,Config_file.py,.py,script_copy,2967,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\OptimalPlanning.py,OptimalPlanning.py,.py,script_copy,22323,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\planner_command.txt,planner_command.txt,.txt,log,290,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\planner_stderr.txt,planner_stderr.txt,.txt,log,1184,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\planner_stdout.txt,planner_stdout.txt,.txt,log,7600,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\routes_file.txt,routes_file.txt,.txt,log,1424,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,1270,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\run_config.json,run_config.json,.json,json,759,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,2757,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\trajectory_waypoints.csv,trajectory_waypoints.csv,.csv,trajectories_csv,1590,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\Utils.py,Utils.py,.py,script_copy,25989,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,759377,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\Config_file.py,Config_file.py,.py,script_copy,2966,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\OptimalPlanning.py,OptimalPlanning.py,.py,script_copy,22323,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\planner_command.txt,planner_command.txt,.txt,log,287,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\planner_stderr.txt,planner_stderr.txt,.txt,log,1172,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\planner_stdout.txt,planner_stdout.txt,.txt,log,4160,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\routes_file.txt,routes_file.txt,.txt,log,921,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,809,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\run_config.json,run_config.json,.json,json,659,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,1430,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\trajectory_waypoints.csv,trajectory_waypoints.csv,.csv,trajectories_csv,776,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\Utils.py,Utils.py,.py,script_copy,25989,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,782509,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\Config_file.py,Config_file.py,.py,script_copy,2966,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\OptimalPlanning.py,OptimalPlanning.py,.py,script_copy,22323,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\planner_command.txt,planner_command.txt,.txt,log,292,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\planner_stderr.txt,planner_stderr.txt,.txt,log,1192,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\planner_stdout.txt,planner_stdout.txt,.txt,log,4913,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\routes_file.txt,routes_file.txt,.txt,log,930,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,776,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\run_config.json,run_config.json,.json,json,704,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,1439,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\trajectory_waypoints.csv,trajectory_waypoints.csv,.csv,trajectories_csv,785,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\Utils.py,Utils.py,.py,script_copy,25989,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,785906,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\Config_file.py,Config_file.py,.py,script_copy,2966,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\OptimalPlanning.py,OptimalPlanning.py,.py,script_copy,22323,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\planner_command.txt,planner_command.txt,.txt,log,292,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\planner_stderr.txt,planner_stderr.txt,.txt,log,1192,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\planner_stdout.txt,planner_stdout.txt,.txt,log,7049,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\routes_file.txt,routes_file.txt,.txt,log,1001,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\routes_file_node_estimation.txt,routes_file_node_estimation.txt,.txt,log,814,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\run_config.json,run_config.json,.json,json,763,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\trajectory_routes.json,trajectory_routes.json,.json,trajectories_json,1620,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\trajectory_waypoints.csv,trajectory_waypoints.csv,.csv,trajectories_csv,909,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\Utils.py,Utils.py,.py,script_copy,25989,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\VRP_instance_problem.vrp,VRP_instance_problem.vrp,.vrp,planner_run_artifact,759377,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__baseline_STD\plots\20260523T191758Z_wt.png,20260523T191758Z_wt.png,.png,figure_png,85463,2026-05-24T21:01:30
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__boundary_alpha050\plots\20260523T193059Z_wt.png,20260523T193059Z_wt.png,.png,figure_png,84731,2026-05-24T21:01:30
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma025\plots\20260523T195006Z_wt.png,20260523T195006Z_wt.png,.png,figure_png,83922,2026-05-24T21:01:30
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_12h__crossing_gamma050\plots\20260523T200101Z_wt.png,20260523T200101Z_wt.png,.png,figure_png,82373,2026-05-24T21:01:30
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__baseline_STD_6h\plots\20260523T201148Z_wt.png,20260523T201148Z_wt.png,.png,figure_png,82947,2026-05-24T21:01:30
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__boundary_alpha050_6h\plots\20260523T202048Z_wt.png,20260523T202048Z_wt.png,.png,figure_png,81417,2026-05-24T21:01:30
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_200322\planner_runs\C01_representative__1auv_6h__crossing_gamma050_6h\plots\20260523T202949Z_wt.png,20260523T202949Z_wt.png,.png,figure_png,79476,2026-05-24T21:01:31
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458\11c_single_auv_boundary_crossing_reward.py,11c_single_auv_boundary_crossing_reward.py,.py,script_copy,41358,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458\crossing_metrics_barplot.png,crossing_metrics_barplot.png,.png,figure_png,52184,2026-05-24T21:01:32
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458\step11c_checks.json,step11c_checks.json,.json,checks_json,330,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458\step11c_crossing_metrics.csv,step11c_crossing_metrics.csv,.csv,metrics_csv,3230,2026-05-24T20:47:33
results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458,True,results\fossum_roi_x490_step11c_single_auv_boundary_crossing_reward_20260523_214458\step11c_next_step_recommendation.md,step11c_next_step_recommendation.md,.md,report_md,431,2026-05-24T20:47:33
