path,size_bytes,ext,guessed_type,test_id_if_any,date_if_any,notes
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_70.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_71.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_72.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_73.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_74.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_75.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_76.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_77.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_78.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_79.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_8.out,6267208,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_80.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_81.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_82.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_83.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_84.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_85.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_86.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_87.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_88.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_89.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_9.out,6267208,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_90.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_91.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_92.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_93.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_94.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_95.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_96.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_97.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_98.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/sim_99.out,6267209,.out,simulation_realization,C4,2024-10-30,prior_model_artifact;simulation_realization
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/StDev.gslib,7132799,.gslib,post_std_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Priori_Nazare_31-10-2024_9/temp.gslib,16541737,.gslib,gslib_grid,C4,2024-10-30,prior_model_artifact
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV235_31.fig,5819981,.fig,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV235_31.png,335800,.png,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV2_31.fig,771622,.fig,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV2_31.png,73451,.png,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV3_31.fig,3508061,.fig,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV3_31.png,256420,.png,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV5_31.fig,1632659,.fig,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/Scatter_C4_LAUV5_31.png,216730,.png,visualization_asset,C4,2024-10-30,
data/TEST_C4/HighRes/Daily_dpt_20241030_NewTest_1/ScatterPlots_TesteC_NEW.pptx,15999,.pptx,visualization_asset,C4,2024-10-30,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_10.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_11.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_12.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_13.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_14.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_15.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_16.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_17.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_2.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_3.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_4.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_5.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_6.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_7.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_8.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_9.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_1.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_10.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_11.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_12.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_13.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_14.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_15.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_16.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_17.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_2.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_3.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_4.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_5.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_6.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_7.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_8.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_predModel_9.nc,84029050,.nc,simulation_netcdf,D4,2024-10-29,prior_or_background_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/D4_LAUV235_NEW31.mat,330,.mat,matlab_workspace,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/D4_LAUV2_NEW31.mat,331,.mat,matlab_workspace,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/D4_LAUV3_NEW31.mat,331,.mat,matlab_workspace,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/D4_LAUV5_NEW31.mat,330,.mat,matlab_workspace,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Images/scene.gslib,7807489,.gslib,scene_gslib,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Images/scene_1.gslib,3803346,.gslib,scene_gslib,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Images/scene_2.gslib,3803346,.gslib,scene_gslib,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Images/scene_3.gslib,3803346,.gslib,scene_gslib,D4,2024-10-29,
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/30-10-2024_AUVpredModel_1.nc,83337850,.nc,auv_netcdf,D4,2024-10-29,post_assimilation_artifact;assimilated_netcdf
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/auxi.gslib,20260577,.gslib,gslib_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Bath.gslib,415771,.gslib,gslib_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/etype.gslib,1504061,.gslib,gslib_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/finalworkspace.mat,85862157,.mat,matlab_workspace,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/bath1.fig,552561,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/bath1.png,88960,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/bath2.fig,552556,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/bath2.png,88960,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/bath3.fig,552569,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/bath3.png,88960,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Median Pred1.fig,436623,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Median Pred1.png,156128,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Median Pred2.fig,435266,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Median Pred2.png,161874,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Median Pred3.fig,433267,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Median Pred3.png,161372,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/simulTemp Pred1.fig,449676,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/simulTemp Pred1.png,195391,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/simulTemp Pred2.fig,450113,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/simulTemp Pred2.png,194985,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/simulTemp Pred3.fig,450354,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/simulTemp Pred3.png,194307,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/stdev Pred1.fig,573653,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/stdev Pred1.png,182694,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/stdev Pred2.fig,572836,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/stdev Pred2.png,183797,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/stdev Pred3.fig,575202,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/stdev Pred3.png,183792,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Temperature1.fig,513302,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Temperature1.png,96822,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Temperature2.fig,513515,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Temperature2.png,97579,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Temperature3.fig,515785,.fig,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Images/Temperature3.png,98050,.png,visualization_asset,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/input_all/alldatacoor.gslib,28753177,.gslib,gslib_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/input_all/DSS.C.64.exe,807424,.exe,executable,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/input_all/ssdir.par,11603,.par,parameter_file,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/IQD.gslib,1413675,.gslib,gslib_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/mask.out,1335245,.out,mask_output,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/MeanDays.gslib,1504061,.gslib,gslib_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/Median.gslib,1504062,.gslib,post_median_grid,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/midworkspace.mat,85861990,.mat,matlab_workspace,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/scene_1.gslib,3798465,.gslib,scene_gslib,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/scene_2.gslib,3798465,.gslib,scene_gslib,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/scene_3.gslib,3798465,.gslib,scene_gslib,D4,2024-10-29,post_assimilation_artifact
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_1.out,1244860,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_10.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_100.out,1244862,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_11.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_12.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_13.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_14.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_15.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_16.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_17.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_18.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_19.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_2.out,1244860,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_20.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_21.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_22.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_23.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_24.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_25.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_26.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/Nazare_30-10-2024_1/sim_27.out,1244861,.out,simulation_realization,D4,2024-10-29,post_assimilation_artifact;simulation_realization
