method_name,source_of_georef,projection_used,centers_or_edges,x_orientation,y_orientation,target_name,bbox_lonlat,contained_in_hres,overlap_fraction,rmse_temperature,pearson_temperature,gradient_corr,contour_score,rank,verdict,score,normalized_rmse,mask_iou_hres_bathy,transform_family,uses_physical_axes
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_azimuthal_equidistant_spherical__hres_crop_centers__x_flipped__y_normal,Controlled registration best candidate,local_azimuthal_equidistant_spherical,hres_crop_resampled_centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.481638880023441, -9.140851847391765, 39.47876458494493, 39.65309948991889]",True,1.0,0.6971276671936265,0.34937346500001887,0.006502133622602109,0.44834111579854014,1,BEST_NUMERIC_MATCH,-0.30009505770167577,0.8768901474122658,0.2599710412004739,registration_crop,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__EPSG_32629_UTM29N_formula__hres_crop_centers__x_flipped__y_normal,Controlled registration best candidate,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.482531091523732, -9.141397509229135, 39.478915024326255, 39.653943160534105]",True,1.0,0.6958787426520131,0.34834365203828693,-0.019417981890126144,0.4502034138935966,2,COMPARATOR,-0.3154534521130222,0.8791898201530444,0.2585775436285808,registration_crop,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_azimuthal_equidistant_spherical__hres_crop_centers__x_flipped__y_flipped,Controlled registration best candidate,local_azimuthal_equidistant_spherical,hres_crop_resampled_centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.481638880023441, -9.140851847391765, 39.47876458494493, 39.65309948991889]",True,1.0,0.7041654815091063,0.34242320832017564,0.03214919417062455,0.41946866291021534,3,COMPARATOR,-0.3175106071749041,0.8857427440354997,0.2592799789390549,registration_crop,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_lonlat_linear_km_midlat__hres_crop_centers__x_flipped__y_normal,Controlled registration best candidate,local_lonlat_linear_km_midlat,hres_crop_resampled_centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.480706721668962, -9.141213804109325, 39.478584076439205, 39.65270103156234]",True,1.0,0.7002562190411781,0.3345484907650266,0.0068818642956115705,0.44481752295480054,4,COMPARATOR,-0.32042724836486036,0.880825432755093,0.2626611418047882,registration_crop,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_lonlat_linear_km_midlat__hres_crop_centers__x_flipped__y_flipped,Controlled registration best candidate,local_lonlat_linear_km_midlat,hres_crop_resampled_centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.480706721668962, -9.141213804109325, 39.478584076439205, 39.65270103156234]",True,1.0,0.7040218886024967,0.3351556550686079,0.03043654152860441,0.4171210601087833,5,COMPARATOR,-0.3266276681398842,0.8855621240271859,0.2626611418047882,registration_crop,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__EPSG_32629_UTM29N_formula__hres_crop_centers__x_flipped__y_flipped,Controlled registration best candidate,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.482531091523732, -9.141397509229135, 39.478915024326255, 39.653943160534105]",True,1.0,0.7000941588067445,0.35050434633600197,-0.017615539196240378,0.4217230468046859,6,COMPARATOR,-0.33195757744140597,0.8845156775816307,0.2582153440895621,registration_crop,False
AXES_FILIPA_DISPLAY_CROP_AS_FULL__EPSG_32629_UTM29N_formula__centers__x_flipped__y_flipped,Filipa cropped image displayed km bbox,EPSG_32629_UTM29N_formula,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.443370300300174, -9.085650697122853, 39.53281786288449, 39.7210913896249]",True,1.0,0.7827319862655266,0.29357253678854045,-0.02206844066369838,0.3773180317787179,7,AXES_TESTED,-0.3821955876982971,0.8533929200443473,0.2915652345549049,physical_axes_crop_as_full,True
AXES_FILIPA_DISPLAY_CROP_AS_FULL__EPSG_32629_UTM29N_formula__edges__x_flipped__y_flipped,Filipa cropped image displayed km bbox,EPSG_32629_UTM29N_formula,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.441765066482887, -9.087244183754605, 39.534288451403626, 39.719625658510935]",True,1.0,0.78474208232017,0.2867848531700577,-0.020507942983851363,0.37523594431393437,8,AXES_TESTED,-0.39143562318116387,0.8555844770162631,0.28734610573441305,physical_axes_crop_as_full,True
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__EPSG_32629_UTM29N_formula__edges__x_flipped__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,EPSG_32629_UTM29N_formula,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.556442420189484, -8.920884446065298, 39.3912673018739, 39.8575819906944]",True,1.0,0.7361116070474837,-0.05435216213184553,-0.0216728908021649,0.32547702400236944,9,AXES_TESTED,-0.40529291747790175,0.5028428219461585,0.6570359739312519,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__EPSG_32629_UTM29N_formula__edges__x_flipped__y_normal,HResNew/planner full lon/lat bbox,EPSG_32629_UTM29N_formula,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.556443002259238, -8.91897308559157, 39.391276260923156, 39.858713299287054]",True,1.0,0.736559809370615,-0.05786662857723383,-0.021524550407501186,0.3249839552485619,10,COMPARATOR,-0.4092859181439379,0.5031489919872344,0.6566947225283098,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__EPSG_32629_UTM29N_formula__centers__x_flipped__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,EPSG_32629_UTM29N_formula,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.559335117195056, -8.918017129018867, 39.387563077357015, 39.86127055439582]",True,1.0,0.735530160640939,-0.051484223287504016,-0.04496777405553292,0.32730007434924574,11,AXES_TESTED,-0.412763705110343,0.5024456319696954,0.6622268712226871,physical_axes_relative_offset_fit,True
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_azimuthal_equidistant_spherical__edges__x_flipped__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_azimuthal_equidistant_spherical,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.554851323790315, -8.917960861017944, 39.39214253829631, 39.8562818079282]",True,1.0,0.7374301864310474,-0.05809552296838726,-0.009418111889670452,0.32354741241680157,12,AXES_TESTED,-0.4150986220464274,0.5140677493416057,0.6537766618954877,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_azimuthal_equidistant_spherical__edges__x_flipped__y_normal,HResNew/planner full lon/lat bbox,local_azimuthal_equidistant_spherical,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.554853975327404, -8.917368352858631, 39.39215151975807, 39.85741994965417]",True,1.0,0.7377971049381052,-0.06033580274044038,-0.0093157733958632,0.3228177831338448,13,COMPARATOR,-0.41790832867492883,0.5143235308034793,0.6530258285285707,simple_bbox,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_lonlat_linear_km_midlat__edges__x_flipped__y_normal,HResNew/planner full lon/lat bbox,local_lonlat_linear_km_midlat,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.552703163453511, -8.919519164732524, 39.39257854223251, 39.85742145776749]",True,1.0,0.7386162688382613,-0.051424365730384794,-0.009344932065904168,0.3244944659968833,14,COMPARATOR,-0.419555128186772,0.5257055294218768,0.652565701244618,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_lonlat_linear_km_midlat__edges__x_flipped__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_lonlat_linear_km_midlat,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.552703163453511, -8.919519164732524, 39.39257854223251, 39.85742145776749]",True,1.0,0.7386162688382613,-0.051424365730384794,-0.009344932065904168,0.3244944659968833,15,AXES_TESTED,-0.419555128186772,0.5257055294218768,0.652565701244618,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__EPSG_32629_UTM29N_formula__centers__x_flipped__y_normal,HResNew/planner full lon/lat bbox,EPSG_32629_UTM29N_formula,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.559344385150839, -8.91609704249186, 39.387563077357015, 39.862410726987505]",True,1.0,0.7355989857183389,-0.05626815319876779,-0.05031378380415905,0.3255879434531591,16,COMPARATOR,-0.42112372022025246,0.5024926468459847,0.6623611111111111,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_azimuthal_equidistant_spherical__centers__x_flipped__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_azimuthal_equidistant_spherical,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.557737410511201, -8.915074805772255, 39.38845112287713, 39.85995759237815]",True,1.0,0.7365910564945899,-0.06254350881503538,-0.03784608409813627,0.3231374155203247,17,AXES_TESTED,-0.4230681802130929,0.5031703371091517,0.6583584511940644,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_azimuthal_equidistant_spherical__centers__x_flipped__y_normal,HResNew/planner full lon/lat bbox,local_azimuthal_equidistant_spherical,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.55774278578806, -8.914479542397975, 39.38845112287713, 39.86110468646014]",True,1.0,0.7360785761613645,-0.061678418211951615,-0.04978567242900549,0.32366887798556165,18,COMPARATOR,-0.42755707375791846,0.5028202583242449,0.6618981481481482,simple_bbox,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_lonlat_linear_km_midlat__centers__x_flipped__y_normal,HResNew/planner full lon/lat bbox,local_lonlat_linear_km_midlat,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -8.916666984558105, 39.38888931274414, 39.86111068725586]",True,1.0,0.7354422656614275,-0.0642830227433662,-0.05003595721366093,0.32281622929218656,19,COMPARATOR,-0.4302784770182817,0.5023855903141783,0.6618981481481482,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_lonlat_linear_km_midlat__centers__x_flipped__y_normal,relative_km_display_assumed geometry shifted to HRes projected minimum,local_lonlat_linear_km_midlat,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -8.916666984558105, 39.38888931274414, 39.86111068725586]",True,1.0,0.7354422656614275,-0.0642830227433662,-0.05003595721366093,0.32281622929218656,20,AXES_TESTED,-0.4302784770182817,0.5023855903141783,0.6618981481481482,physical_axes_relative_offset_fit,True
AXES_FILIPA_DISPLAY_CROP_AS_FULL__EPSG_32629_UTM29N_formula__edges__x_flipped__y_normal,Filipa cropped image displayed km bbox,EPSG_32629_UTM29N_formula,edges,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.441765066482887, -9.087244183754605, 39.534288451403626, 39.719625658510935]",True,1.0,0.7836470631195454,0.230928299155141,-0.03665470109290136,0.3912775731249352,21,AXES_TESTED,-0.446150870060736,0.8543906052318939,0.2873790242938969,physical_axes_crop_as_full,True
AXES_FILIPA_DISPLAY_CROP_AS_FULL__EPSG_32629_UTM29N_formula__centers__x_flipped__y_normal,Filipa cropped image displayed km bbox,EPSG_32629_UTM29N_formula,centers,flipped,normal,D4_predModel_TEMPpred_day0,"[-9.443370300300174, -9.085650697122853, 39.53281786288449, 39.7210913896249]",True,1.0,0.7854462437972793,0.2291158187120849,-0.03565726343319923,0.39148130686316923,22,AXES_TESTED,-0.44932436606707005,0.8563522064941399,0.29113757484045005,physical_axes_crop_as_full,True
OLD_CAND_B_ROI_BBOX__local_lonlat_linear_km_midlat__centers__x_normal__y_normal,Existing cand_b_roi bbox from candb_vs_userdirect_bboxes.csv,local_lonlat_linear_km_midlat,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.480706721668962, -9.141213804109325, 39.478584076439205, 39.65270103156234]",True,1.0,0.7116944003323227,0.024455554593864032,0.32899459008412224,0.3085665438357197,23,COMPARATOR,-0.5519769606241133,0.8952130821778983,0.27439591078066916,old_reference_bbox,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_lonlat_linear_km_midlat__hres_crop_centers__x_normal__y_normal,Controlled registration best candidate,local_lonlat_linear_km_midlat,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.480706721668962, -9.141213804109325, 39.478584076439205, 39.65270103156234]",True,1.0,0.7116944003323227,0.024455554593864032,0.32899459008412224,0.3085665438357197,24,COMPARATOR,-0.5519769606241133,0.8952130821778983,0.27439591078066916,registration_crop,False
OPTIMIZED_TOPK_REGISTRATION_R05__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Top candidates from controlled registration table,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.509247234012069, -9.168087675043857, 39.44714379310534, 39.63807808465348]",True,1.0,0.668070664227295,0.07368339247430924,0.18712048061247963,0.3043275166315958,25,COMPARATOR,-0.554687420138014,0.874094811234361,0.29321561338289964,optimized_registration_topk,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__EPSG_32629_UTM29N_formula__centers__x_flipped__y_flipped,relative_km_display_assumed geometry shifted to HRes projected minimum,EPSG_32629_UTM29N_formula,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.559335117195056, -8.918017129018867, 39.387563077357015, 39.86127055439582]",True,1.0,0.7937264172349682,-0.1202853279523236,-0.03452873176461424,0.26546900600467266,26,AXES_TESTED,-0.5798542528002681,0.5750390619679737,0.6637377963737796,physical_axes_relative_offset_fit,True
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__EPSG_32629_UTM29N_formula__edges__x_flipped__y_flipped,relative_km_display_assumed geometry shifted to HRes projected minimum,EPSG_32629_UTM29N_formula,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.556442420189484, -8.920884446065298, 39.3912673018739, 39.8575819906944]",True,1.0,0.7927728489456466,-0.1160783281588301,-0.01445267774525144,0.2653756846289313,27,AXES_TESTED,-0.5799075769247196,0.5892907522077294,0.6565889466625885,physical_axes_relative_offset_fit,True
OLD_CAND_B_ROI_BBOX__EPSG_32629_UTM29N_formula__centers__x_normal__y_normal,Existing cand_b_roi bbox from candb_vs_userdirect_bboxes.csv,EPSG_32629_UTM29N_formula,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.48190412209817, -9.140862911216008, 39.478584076767625, 39.65270103191486]",True,1.0,0.710241405516699,0.02443687813466888,0.2674419358131207,0.30808269979297814,28,COMPARATOR,-0.5811862198054355,0.8933854157431538,0.26629713223579393,old_reference_bbox,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_azimuthal_equidistant_spherical__hres_crop_centers__x_normal__y_normal,Controlled registration best candidate,local_azimuthal_equidistant_spherical,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.481638880023441, -9.140851847391765, 39.47876458494493, 39.65309948991889]",True,1.0,0.7099896260476364,0.021997830303037397,0.26740233459953844,0.30729752945800387,29,COMPARATOR,-0.5837209496766758,0.8930687120084843,0.27047928836962293,registration_crop,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__EPSG_32629_UTM29N_formula__edges__x_flipped__y_flipped,HResNew/planner full lon/lat bbox,EPSG_32629_UTM29N_formula,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.556443002259238, -8.91897308559157, 39.391276260923156, 39.858713299287054]",True,1.0,0.7940825979819924,-0.12267770909621029,-0.01408799720520565,0.26397457324533097,30,COMPARATOR,-0.5841627483646836,0.586428327288536,0.6568822826061472,simple_bbox,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__EPSG_32629_UTM29N_formula__centers__x_flipped__y_flipped,HResNew/planner full lon/lat bbox,EPSG_32629_UTM29N_formula,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.559344385150839, -8.91609704249186, 39.387563077357015, 39.862410726987505]",True,1.0,0.7938656264760697,-0.12557331746679493,-0.04022969565864365,0.26410302654661183,31,COMPARATOR,-0.5887765683275964,0.5751399163047856,0.6631018518518519,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_azimuthal_equidistant_spherical__centers__x_flipped__y_flipped,relative_km_display_assumed geometry shifted to HRes projected minimum,local_azimuthal_equidistant_spherical,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.557737410511201, -8.915074805772255, 39.38845112287713, 39.85995759237815]",True,1.0,0.7948449936520555,-0.13541344397433672,-0.025580467880200793,0.26222225994002013,32,AXES_TESTED,-0.5929419963625105,0.5758494484180835,0.6594018084859726,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_azimuthal_equidistant_spherical__edges__x_flipped__y_flipped,HResNew/planner full lon/lat bbox,local_azimuthal_equidistant_spherical,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.554853975327404, -8.917368352858631, 39.39215151975807, 39.85741994965417]",True,1.0,0.794296722062846,-0.13407960717276635,-0.013897839767698893,0.26141726162316664,33,COMPARATOR,-0.5969063537166076,0.5865864574715751,0.6537992781137205,simple_bbox,False
OLD_CAND_B_ROI_BBOX__local_azimuthal_equidistant_spherical__centers__x_normal__y_normal,Existing cand_b_roi bbox from candb_vs_userdirect_bboxes.csv,local_azimuthal_equidistant_spherical,centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.481321141999745, -9.141213804109325, 39.478584076439205, 39.65270103156234]",True,1.0,0.7111602857121154,0.015611940787164125,0.2603076577739234,0.30594411731227084,34,COMPARATOR,-0.5982857409321236,0.8970235692623848,0.2674588422729687,old_reference_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_azimuthal_equidistant_spherical__edges__x_flipped__y_flipped,relative_km_display_assumed geometry shifted to HRes projected minimum,local_azimuthal_equidistant_spherical,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.554851323790315, -8.917960861017944, 39.39214253829631, 39.8562818079282]",True,1.0,0.7946746327038778,-0.132402852278592,-0.013922098053701508,0.2616342583784775,35,AXES_TESTED,-0.599251174631099,0.590704402514895,0.6541990285566792,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_azimuthal_equidistant_spherical__centers__x_flipped__y_flipped,HResNew/planner full lon/lat bbox,local_azimuthal_equidistant_spherical,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.55774278578806, -8.914479542397975, 39.38845112287713, 39.86110468646014]",True,1.0,0.7951321157457453,-0.13471780255730045,-0.03949003621667621,0.262315061401492,36,COMPARATOR,-0.5993627526506639,0.5760574626857713,0.6625,simple_bbox,False
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_lonlat_linear_km_midlat__centers__x_flipped__y_flipped,HResNew/planner full lon/lat bbox,local_lonlat_linear_km_midlat,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -8.916666984558105, 39.38888931274414, 39.86111068725586]",True,1.0,0.7948345846731606,-0.13499590385405238,-0.04061617328986629,0.2621730664984649,37,COMPARATOR,-0.6000593645688762,0.5758419073191231,0.6618981481481482,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_lonlat_linear_km_midlat__centers__x_flipped__y_flipped,relative_km_display_assumed geometry shifted to HRes projected minimum,local_lonlat_linear_km_midlat,centers,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.55555534362793, -8.916666984558105, 39.38888931274414, 39.86111068725586]",True,1.0,0.7948345846731606,-0.13499590385405238,-0.04061617328986629,0.2621730664984649,38,AXES_TESTED,-0.6000593645688762,0.5758419073191231,0.6618981481481482,physical_axes_relative_offset_fit,True
HRES_BBOX_SIMPLE_FULL_DOMAIN__local_lonlat_linear_km_midlat__edges__x_flipped__y_flipped,HResNew/planner full lon/lat bbox,local_lonlat_linear_km_midlat,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.552703163453511, -8.919519164732524, 39.39257854223251, 39.85742145776749]",True,1.0,0.7958534323423294,-0.12587965801323417,-0.016063293428833485,0.2633004959239705,39,COMPARATOR,-0.601593410362872,0.5993323535972063,0.652565701244618,simple_bbox,False
AXES_RELATIVE_KM_OFFSET_TO_HRES_MIN__local_lonlat_linear_km_midlat__edges__x_flipped__y_flipped,relative_km_display_assumed geometry shifted to HRes projected minimum,local_lonlat_linear_km_midlat,edges,flipped,flipped,D4_predModel_TEMPpred_day0,"[-9.552703163453511, -8.919519164732524, 39.39257854223251, 39.85742145776749]",True,1.0,0.7958534323423294,-0.12587965801323417,-0.016063293428833485,0.2633004959239705,40,AXES_TESTED,-0.601593410362872,0.5993323535972063,0.652565701244618,physical_axes_relative_offset_fit,True
OPTIMIZED_TOPK_REGISTRATION_R03__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Top candidates from controlled registration table,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.482659539477746, -9.141386827180167, 39.47363877615653, 39.67240999912104]",True,1.0,0.7076154032944526,0.02239053801713495,0.18676549882506935,0.3049913615322209,41,COMPARATOR,-0.6234958752743641,0.8917648434701442,0.3055297397769517,optimized_registration_topk,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Controlled registration best candidate,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.482531091523732, -9.141397509229135, 39.478915024326255, 39.653943160534105]",True,1.0,0.7087736916915864,0.01737845263232038,0.1861677954669989,0.3052416782686836,42,COMPARATOR,-0.6323984171842246,0.8954816066843863,0.268919277748274,registration_crop,False
OPTIMIZED_TOPK_REGISTRATION_R01__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Top candidates from controlled registration table,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.482531091523732, -9.141397509229135, 39.478915024326255, 39.653943160534105]",True,1.0,0.7087736916915864,0.01737845263232038,0.1861677954669989,0.3052416782686836,43,COMPARATOR,-0.6323984171842246,0.8954816066843863,0.268919277748274,optimized_registration_topk,False
OPTIMIZED_TOPK_REGISTRATION_R04__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Top candidates from controlled registration table,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.471887847639557, -9.141392167852405, 39.47632071864556, 39.66713420103212]",True,1.0,0.7168751331503204,-0.0129120236625124,0.19368178343204825,0.30364865708747485,44,COMPARATOR,-0.6699639646780704,0.9057171612753195,0.2836563993627191,optimized_registration_topk,False
OPTIMIZED_TOPK_REGISTRATION_R02__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Top candidates from controlled registration table,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.471834021062058, -9.141392167852405, 39.47632071864556, 39.659219576769004]",True,1.0,0.7183415286087448,-0.01997968242219864,0.19384960189747608,0.3033327095173525,45,COMPARATOR,-0.6789583670279087,0.9075698403131244,0.2717405735528412,optimized_registration_topk,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_azimuthal_equidistant_spherical__hres_crop_centers__x_normal__y_flipped,Controlled registration best candidate,local_azimuthal_equidistant_spherical,hres_crop_resampled_centers,normal,flipped,D4_predModel_TEMPpred_day0,"[-9.481638880023441, -9.140851847391765, 39.47876458494493, 39.65309948991889]",True,1.0,0.69993426454741,0.02978099048895222,0.13259399038533226,0.3088845247982101,46,COMPARATOR,-0.6948258682705287,0.9453461163512521,0.2592799789390549,registration_crop,False
CAND_B_REGISTRATION_TO_HRES_SUBAREA__local_lonlat_linear_km_midlat__hres_crop_centers__x_normal__y_flipped,Controlled registration best candidate,local_lonlat_linear_km_midlat,hres_crop_resampled_centers,normal,flipped,D4_predModel_TEMPpred_day0,"[-9.480706721668962, -9.141213804109325, 39.478584076439205, 39.65270103156234]",True,1.0,0.7001706659208188,0.02283394834764969,0.13130073351364796,0.30782344445123405,47,COMPARATOR,-0.7032693677480772,0.9456654050781679,0.2626611418047882,registration_crop,False
AXES_FILIPA_DISPLAY_CROP_AS_FULL__EPSG_32629_UTM29N_formula__edges__x_normal__y_flipped,Filipa cropped image displayed km bbox,EPSG_32629_UTM29N_formula,edges,normal,flipped,D4_predModel_TEMPpred_day0,"[-9.441765066482887, -9.087244183754605, 39.534288451403626, 39.719625658510935]",True,1.0,0.7853557598435864,-0.031087953238436227,0.02568855168935888,0.30216260988136706,48,AXES_TESTED,-0.7234159265772907,0.8562535541242174,0.28734610573441305,physical_axes_crop_as_full,True
OPTIMIZED_TOPK_REGISTRATION_R17__EPSG_32629_UTM29N_formula__hres_crop_centers__x_normal__y_normal,Top candidates from controlled registration table,EPSG_32629_UTM29N_formula,hres_crop_resampled_centers,normal,normal,D4_predModel_TEMPpred_day0,"[-9.445219643456745, -9.11466929035635, 39.50280733169868, 39.693542454935745]",True,1.0,0.7666540825488704,-0.07908641955192683,0.18338829182038546,0.3038250004210382,49,COMPARATOR,-0.7291201540676249,0.8936403806364099,0.2836563993627191,optimized_registration_topk,False
AXES_FILIPA_DISPLAY_CROP_AS_FULL__EPSG_32629_UTM29N_formula__edges__x_normal__y_normal,Filipa cropped image displayed km bbox,EPSG_32629_UTM29N_formula,edges,normal,normal,D4_predModel_TEMPpred_day0,"[-9.441765066482887, -9.087244183754605, 39.534288451403626, 39.719625658510935]",True,1.0,0.794315991276462,-0.08567407803982285,0.14410468410431765,0.3070932313593738,50,AXES_TESTED,-0.7308446788210143,0.8707695585130372,0.29802841210833775,physical_axes_crop_as_full,True
