stage,x0,y0,w,h,x1,y1,scale_x_idx_per_outpix,scale_y_idx_per_outpix,iou,dice,hamming,intersection,union,target_sum,pred_sum
stage3,47,55,133,66,179,120,1.1891891891891893,1.0317460317460319,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,47,53,133,73,179,125,1.1891891891891893,1.1428571428571428,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,46,51,133,74,178,124,1.1891891891891893,1.1587301587301588,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,47,53,133,74,179,126,1.1891891891891893,1.1587301587301588,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,46,55,134,66,179,120,1.1981981981981982,1.0317460317460319,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,44,50,134,69,177,118,1.1981981981981982,1.0793650793650793,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,46,53,134,73,179,125,1.1981981981981982,1.1428571428571428,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,45,51,134,74,178,124,1.1981981981981982,1.1587301587301588,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,46,53,134,74,179,126,1.1981981981981982,1.1587301587301588,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,45,55,135,66,179,120,1.2072072072072073,1.0317460317460319,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,43,50,135,69,177,118,1.2072072072072073,1.0793650793650793,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,45,53,135,73,179,125,1.2072072072072073,1.1428571428571428,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,45,53,135,74,179,126,1.2072072072072073,1.1587301587301588,0.9813718411552347,0.9905983528897311,0.017996651785714284,6796,6925,6925,6796
stage3,43,57,127,66,169,122,1.135135135135135,1.0317460317460319,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,57,127,67,169,123,1.135135135135135,1.0476190476190477,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,57,127,68,169,124,1.135135135135135,1.0634920634920635,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,57,127,69,169,125,1.135135135135135,1.0793650793650793,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,56,127,70,169,125,1.135135135135135,1.0952380952380953,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,56,127,71,169,126,1.135135135135135,1.1111111111111112,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,56,127,72,169,127,1.135135135135135,1.126984126984127,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,43,56,127,73,169,128,1.135135135135135,1.1428571428571428,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,55,127,74,168,128,1.135135135135135,1.1587301587301588,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,57,128,66,169,122,1.1441441441441442,1.0317460317460319,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,57,128,67,169,123,1.1441441441441442,1.0476190476190477,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,57,128,68,169,124,1.1441441441441442,1.0634920634920635,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,57,128,69,169,125,1.1441441441441442,1.0793650793650793,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,56,128,70,169,125,1.1441441441441442,1.0952380952380953,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,56,128,71,169,126,1.1441441441441442,1.1111111111111112,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,56,128,72,169,127,1.1441441441441442,1.126984126984127,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,42,56,128,73,169,128,1.1441441441441442,1.1428571428571428,0.9812951679183789,0.9905592905163783,0.018415178571428572,6925,7057,6925,7057
stage3,50,54,130,74,179,127,1.162162162162162,1.1587301587301588,0.9812436877795412,0.9905330614622779,0.018136160714285716,6801,6931,6925,6807
stage3,48,55,132,68,179,122,1.1801801801801801,1.0634920634920635,0.9812436877795412,0.9905330614622779,0.018136160714285716,6801,6931,6925,6807
stage3,50,50,128,73,177,122,1.1441441441441442,1.1428571428571428,0.9812274368231046,0.9905247813411079,0.018136160714285716,6795,6925,6925,6795
stage3,49,50,129,73,177,122,1.1531531531531531,1.1428571428571428,0.9812274368231046,0.9905247813411079,0.018136160714285716,6795,6925,6925,6795
stage3,48,50,130,72,177,121,1.162162162162162,1.126984126984127,0.9812274368231046,0.9905247813411079,0.018136160714285716,6795,6925,6925,6795
stage3,47,52,132,72,178,123,1.1801801801801801,1.126984126984127,0.9812274368231046,0.9905247813411079,0.018136160714285716,6795,6925,6925,6795
stage3,46,51,133,73,178,123,1.1891891891891893,1.1428571428571428,0.9812274368231046,0.9905247813411079,0.018136160714285716,6795,6925,6925,6795
stage3,45,51,134,73,178,123,1.1981981981981982,1.1428571428571428,0.9812274368231046,0.9905247813411079,0.018136160714285716,6795,6925,6925,6795
stage3,43,56,127,74,169,129,1.135135135135135,1.1587301587301588,0.9811561348824029,0.9904884502610313,0.0185546875,6925,7058,6925,7058
stage3,42,56,128,74,169,129,1.1441441441441442,1.1587301587301588,0.9811561348824029,0.9904884502610313,0.0185546875,6925,7058,6925,7058
stage3,48,55,132,70,179,124,1.1801801801801801,1.0952380952380953,0.9811184779475353,0.9904692615496544,0.018275669642857144,6807,6938,6925,6820
stage3,47,55,133,70,179,124,1.1891891891891893,1.0952380952380953,0.9811184779475353,0.9904692615496544,0.018275669642857144,6807,6938,6925,6820
stage3,46,55,134,70,179,124,1.1981981981981982,1.0952380952380953,0.9811184779475353,0.9904692615496544,0.018275669642857144,6807,6938,6925,6820
stage3,45,55,135,70,179,124,1.2072072072072073,1.0952380952380953,0.9811184779475353,0.9904692615496544,0.018275669642857144,6807,6938,6925,6820
stage3,47,55,133,68,179,122,1.1891891891891893,1.0634920634920635,0.9811021350259665,0.9904609335178038,0.018275669642857144,6801,6932,6925,6808
stage3,46,55,134,68,179,122,1.1981981981981982,1.0634920634920635,0.9811021350259665,0.9904609335178038,0.018275669642857144,6801,6932,6925,6808
stage3,45,55,135,68,179,122,1.2072072072072073,1.0634920634920635,0.9811021350259665,0.9904609335178038,0.018275669642857144,6801,6932,6925,6808
stage3,50,50,128,72,177,121,1.1441441441441442,1.126984126984127,0.9810830324909747,0.9904511990669874,0.018275669642857144,6794,6925,6925,6794
stage3,49,50,129,72,177,121,1.1531531531531531,1.126984126984127,0.9810830324909747,0.9904511990669874,0.018275669642857144,6794,6925,6925,6794
stage3,49,52,130,72,178,123,1.162162162162162,1.126984126984127,0.9810830324909747,0.9904511990669874,0.018275669642857144,6794,6925,6925,6794
stage3,48,52,131,72,178,123,1.1711711711711712,1.126984126984127,0.9810830324909747,0.9904511990669874,0.018275669642857144,6794,6925,6925,6794
stage3,46,51,132,66,177,116,1.1801801801801801,1.0317460317460319,0.9810830324909747,0.9904511990669874,0.018275669642857144,6794,6925,6925,6794
stage3,45,51,133,66,177,116,1.1891891891891893,1.0317460317460319,0.9810830324909747,0.9904511990669874,0.018275669642857144,6794,6925,6925,6794
stage3,48,56,132,72,179,127,1.1801801801801801,1.126984126984127,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,48,56,132,73,179,128,1.1801801801801801,1.1428571428571428,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,47,56,133,72,179,127,1.1891891891891893,1.126984126984127,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,47,56,133,73,179,128,1.1891891891891893,1.1428571428571428,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,46,56,134,72,179,127,1.1981981981981982,1.126984126984127,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,46,56,134,73,179,128,1.1981981981981982,1.1428571428571428,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,45,56,135,72,179,127,1.2072072072072073,1.126984126984127,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,45,56,135,73,179,128,1.2072072072072073,1.1428571428571428,0.981009926629262,0.9904139433551198,0.018415178571428572,6819,6951,6925,6845
stage3,48,56,132,68,179,123,1.1801801801801801,1.0634920634920635,0.9809743441914096,0.990395809080326,0.018415178571428572,6806,6938,6925,6819
stage3,47,56,133,68,179,123,1.1891891891891893,1.0634920634920635,0.9809743441914096,0.990395809080326,0.018415178571428572,6806,6938,6925,6819
stage3,46,56,134,68,179,123,1.1981981981981982,1.0634920634920635,0.9809743441914096,0.990395809080326,0.018415178571428572,6806,6938,6925,6819
stage3,45,56,135,68,179,123,1.2072072072072073,1.0634920634920635,0.9809743441914096,0.990395809080326,0.018415178571428572,6806,6938,6925,6819
stage3,50,51,128,68,177,118,1.1441441441441442,1.0634920634920635,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,49,51,129,68,177,118,1.1531531531531531,1.0634920634920635,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,50,52,129,72,178,123,1.1531531531531531,1.126984126984127,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,48,51,130,68,177,118,1.162162162162162,1.0634920634920635,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,50,54,130,71,179,124,1.162162162162162,1.1111111111111112,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,47,51,131,66,177,116,1.1711711711711712,1.0317460317460319,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,49,54,131,71,179,124,1.1711711711711712,1.1111111111111112,0.9809386281588448,0.990377606065024,0.018415178571428572,6793,6925,6925,6793
stage3,50,55,130,73,179,127,1.162162162162162,1.1428571428571428,0.980830210435284,0.9903223459215601,0.0185546875,6805,6938,6925,6818
stage3,49,55,131,73,179,127,1.1711711711711712,1.1428571428571428,0.980830210435284,0.9903223459215601,0.0185546875,6805,6938,6925,6818
stage3,49,52,130,70,178,121,1.162162162162162,1.0952380952380953,0.9807942238267148,0.9903040023328716,0.0185546875,6792,6925,6925,6792
stage3,49,52,130,71,178,122,1.162162162162162,1.1111111111111112,0.9807942238267148,0.9903040023328716,0.0185546875,6792,6925,6925,6792
stage3,48,52,131,70,178,121,1.1711711711711712,1.0952380952380953,0.9807942238267148,0.9903040023328716,0.0185546875,6792,6925,6925,6792
stage3,48,52,131,71,178,122,1.1711711711711712,1.1111111111111112,0.9807942238267148,0.9903040023328716,0.0185546875,6792,6925,6925,6792
stage3,47,52,132,70,178,121,1.1801801801801801,1.0952380952380953,0.9807942238267148,0.9903040023328716,0.0185546875,6792,6925,6925,6792
stage3,47,52,132,71,178,122,1.1801801801801801,1.1111111111111112,0.9807942238267148,0.9903040023328716,0.0185546875,6792,6925,6925,6792
stage3,45,58,127,71,171,128,1.135135135135135,1.1111111111111112,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,45,58,127,72,171,129,1.135135135135135,1.126984126984127,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,45,58,127,73,171,130,1.135135135135135,1.1428571428571428,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,45,58,127,74,171,131,1.135135135135135,1.1587301587301588,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,44,58,128,71,171,128,1.1441441441441442,1.1111111111111112,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,44,58,128,72,171,129,1.1441441441441442,1.126984126984127,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,44,58,128,73,171,130,1.1441441441441442,1.1428571428571428,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,44,58,128,74,171,131,1.1441441441441442,1.1587301587301588,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,43,58,129,71,171,128,1.1531531531531531,1.1111111111111112,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,43,58,129,72,171,129,1.1531531531531531,1.126984126984127,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,43,58,129,73,171,130,1.1531531531531531,1.1428571428571428,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,43,58,129,74,171,131,1.1531531531531531,1.1587301587301588,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,42,58,130,71,171,128,1.162162162162162,1.1111111111111112,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,42,58,130,72,171,129,1.162162162162162,1.126984126984127,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,42,58,130,73,171,130,1.162162162162162,1.1428571428571428,0.9807392720577822,0.9902759902759902,0.018973214285714284,6925,7061,6925,7061
stage3,48,56,132,69,179,124,1.1801801801801801,1.0793650793650793,0.9807055435565155,0.9902587961616749,0.018694196428571428,6811,6945,6925,6831
stage3,47,56,133,69,179,124,1.1891891891891893,1.0793650793650793,0.9807055435565155,0.9902587961616749,0.018694196428571428,6811,6945,6925,6831
stage3,46,56,134,69,179,124,1.1981981981981982,1.0793650793650793,0.9807055435565155,0.9902587961616749,0.018694196428571428,6811,6945,6925,6831
stage3,45,56,135,69,179,124,1.2072072072072073,1.0793650793650793,0.9807055435565155,0.9902587961616749,0.018694196428571428,6811,6945,6925,6831
stage3,50,55,130,72,179,126,1.162162162162162,1.126984126984127,0.9806860766791583,0.9902488720710232,0.018694196428571428,6804,6938,6925,6817
stage3,49,55,131,72,179,126,1.1711711711711712,1.126984126984127,0.9806860766791583,0.9902488720710232,0.018694196428571428,6804,6938,6925,6817
stage3,48,56,132,67,179,122,1.1801801801801801,1.0476190476190477,0.9806860766791583,0.9902488720710232,0.018694196428571428,6804,6938,6925,6817
stage3,47,56,133,67,179,122,1.1891891891891893,1.0476190476190477,0.9806860766791583,0.9902488720710232,0.018694196428571428,6804,6938,6925,6817
stage3,46,56,134,67,179,122,1.1981981981981982,1.0476190476190477,0.9806860766791583,0.9902488720710232,0.018694196428571428,6804,6938,6925,6817
stage3,45,56,135,67,179,122,1.2072072072072073,1.0476190476190477,0.9806860766791583,0.9902488720710232,0.018694196428571428,6804,6938,6925,6817
stage3,50,51,128,67,177,117,1.1441441441441442,1.0476190476190477,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,49,51,129,67,177,117,1.1531531531531531,1.0476190476190477,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,50,52,129,70,178,121,1.1531531531531531,1.0952380952380953,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,50,52,129,71,178,122,1.1531531531531531,1.1111111111111112,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,48,51,130,67,177,117,1.162162162162162,1.0476190476190477,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,50,54,130,70,179,123,1.162162162162162,1.0952380952380953,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,49,54,131,70,179,123,1.1711711711711712,1.0952380952380953,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,48,54,132,69,179,122,1.1801801801801801,1.0793650793650793,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,47,54,133,69,179,122,1.1891891891891893,1.0793650793650793,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,46,54,134,69,179,122,1.1981981981981982,1.0793650793650793,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,44,52,135,68,178,119,1.2072072072072073,1.0634920634920635,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
stage3,45,54,135,69,179,122,1.2072072072072073,1.0793650793650793,0.9806498194945849,0.9902303878681832,0.018694196428571428,6791,6925,6925,6791
