path,relative_path,filename,extension,size_bytes,mtime,category
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_4.nc,09-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:06:03,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_5.nc,09-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:06:04,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_6.nc,09-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:06:05,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_7.nc,09-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:06:06,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_8.nc,09-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:06:06,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241008\09-10-2024_predModel_9.nc,09-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:06:07,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_1.nc,10-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:06:08,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_10.nc,10-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:06:08,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_11.nc,10-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:06:09,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_12.nc,10-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:06:10,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_13.nc,10-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:06:10,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_14.nc,10-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:06:11,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_15.nc,10-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:06:12,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_16.nc,10-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:06:12,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_17.nc,10-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:06:13,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_2.nc,10-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:06:14,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_3.nc,10-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:06:14,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_4.nc,10-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:06:15,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_5.nc,10-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:06:16,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_6.nc,10-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:06:16,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_7.nc,10-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:06:17,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_8.nc,10-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:06:18,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241009\10-10-2024_predModel_9.nc,10-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:06:19,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_1.nc,11-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:06:19,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_10.nc,11-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:06:20,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_11.nc,11-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:06:21,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_12.nc,11-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:06:22,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_13.nc,11-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:06:22,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_14.nc,11-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:06:23,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_15.nc,11-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:06:24,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_16.nc,11-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:06:24,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_17.nc,11-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:06:25,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_2.nc,11-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:06:26,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_3.nc,11-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:06:27,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_4.nc,11-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:06:28,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_5.nc,11-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:06:28,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_6.nc,11-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:06:29,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_7.nc,11-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:06:30,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_8.nc,11-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:06:30,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241010\11-10-2024_predModel_9.nc,11-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:06:31,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_1.nc,12-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:06:32,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_10.nc,12-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:06:33,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_11.nc,12-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:06:33,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_12.nc,12-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:06:34,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_13.nc,12-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:06:35,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_14.nc,12-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:06:35,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_15.nc,12-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:06:36,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_16.nc,12-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:06:37,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_17.nc,12-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:06:37,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_2.nc,12-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:06:38,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_3.nc,12-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:06:39,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_4.nc,12-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:06:40,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_5.nc,12-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:06:40,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_6.nc,12-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:06:41,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_7.nc,12-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:06:42,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_8.nc,12-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:06:42,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241011\12-10-2024_predModel_9.nc,12-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:06:43,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_1.nc,13-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:06:44,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_10.nc,13-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:06:44,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_11.nc,13-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:06:45,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_12.nc,13-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:06:46,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_13.nc,13-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:06:46,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_14.nc,13-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:06:47,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_15.nc,13-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:06:48,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_16.nc,13-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:06:49,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_17.nc,13-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:06:49,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_2.nc,13-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:06:50,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_3.nc,13-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:06:51,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_4.nc,13-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:06:52,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_5.nc,13-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:06:52,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_6.nc,13-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:06:53,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_7.nc,13-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:06:54,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_8.nc,13-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:06:54,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241012\13-10-2024_predModel_9.nc,13-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:06:55,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_1.nc,14-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:06:56,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_10.nc,14-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:06:57,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_11.nc,14-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:06:57,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_12.nc,14-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:06:58,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_13.nc,14-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:06:59,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_14.nc,14-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:06:59,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_15.nc,14-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:07:00,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_16.nc,14-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:07:01,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_17.nc,14-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:07:01,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_2.nc,14-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:07:02,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_3.nc,14-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:07:03,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_4.nc,14-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:07:04,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_5.nc,14-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:07:04,predModel
