path,relative_path,filename,category,size_bytes,date_inferred,dimensions,variables,global_attributes,variable_shapes,variable_attributes,units,temp_variable,std_variable,lat_present,lon_present,bathy_present,temp_nan_pct,temp_finite_pct,temp_zero_pct,temp_min,temp_max,temp_mean,temp_std,depth_index,depth_value,std_nan_pct,std_finite_pct,std_zero_pct,std_min,std_max,std_mean,std_std,selected_temp_slice,selected_std_slice
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_4.nc,01-10-2024_predModel_4.nc,predModel,84035306,2024-10-01,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.3889,18.6138,18.06931155814829,0.2539443931349646,4.0,3.8194947242736816,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.113187,0.013282298964998118,0.016265154170316997,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_5.nc,01-10-2024_predModel_5.nc,predModel,84035306,2024-10-01,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.1821,18.5745,18.01702028227324,0.25768588657821884,5.0,5.078223705291748,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.14681,0.014678544843808808,0.017518051665551922,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_6.nc,01-10-2024_predModel_6.nc,predModel,84035306,2024-10-01,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,16.9883,18.5408,17.97197573673316,0.2648714297446032,6.0,6.440614223480225,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.151933,0.01623086556266466,0.01876079020440221,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_7.nc,01-10-2024_predModel_7.nc,predModel,84035306,2024-10-01,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,16.7987,18.5062,17.92705684324426,0.2777574506554204,7.0,7.92956018447876,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.144585,0.018310059315016936,0.020702555710879807,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_8.nc,01-10-2024_predModel_8.nc,predModel,84035306,2024-10-01,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,16.6128,18.4734,17.876564841926985,0.2937231107496781,8.0,9.572997093200684,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.152675,0.021930561065111025,0.024652313335115823,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20240930\01-10-2024_predModel_9.nc,01-10-2024_predModel_9.nc,predModel,84035306,2024-10-01,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,16.429,18.4378,17.814597683477608,0.3194699231918942,9.0,11.40500259399414,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.156181,0.025075841305984194,0.028351312405497032,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_1.nc,02-10-2024_predModel_1.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.747,18.8914,18.411059561535566,0.2484466963613172,1.0,0.4940253794193268,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.03896,0.007886682480240872,0.00850553761201442,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_10.nc,02-10-2024_predModel_10.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,16.0585,18.2894,17.671038994166352,0.35387697092467474,10.0,13.467138290405273,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.129837,0.024661667764395937,0.027511427005659967,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_11.nc,02-10-2024_predModel_11.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,15.9216,18.1668,17.541392754986827,0.3669570174879864,11.0,15.810072898864746,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.127085,0.027533273635679336,0.030195084660896362,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_12.nc,02-10-2024_predModel_12.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.72685185185185,61.27314814814815,0.0,15.8407,17.9832,17.370133988477523,0.3667227546838297,12.0,18.495559692382812,38.72685185185185,61.27314814814815,30.636574074074076,0.0,0.123767,0.02695903855307896,0.02918688986699427,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_13.nc,02-10-2024_predModel_13.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,39.03009259259259,60.96990740740741,0.0,15.73535,17.7157,17.145235522419224,0.3478037796475742,13.0,21.59881591796875,39.03009259259259,60.96990740740741,30.484953703703706,0.0,0.10841,0.023392963779946086,0.025124767192681488,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_14.nc,02-10-2024_predModel_14.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,39.261574074074076,60.738425925925924,0.0,15.71745,17.5334,16.864986562940658,0.31265113084696433,14.0,25.211408615112305,39.261574074074076,60.738425925925924,30.369212962962962,0.0,0.10189,0.020512745931628492,0.0220819762627439,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_15.nc,02-10-2024_predModel_15.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,39.770833333333336,60.229166666666664,0.0,15.6353,17.3119,16.548703770321687,0.27960396101621116,15.0,29.44472885131836,39.770833333333336,60.229166666666664,30.114583333333332,0.0,0.091442,0.017722618701717974,0.01914849745522737,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_16.nc,02-10-2024_predModel_16.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,42.14351851851852,57.85648148148148,0.0,15.4683,17.0475,16.230696062054893,0.2507568683398942,16.0,34.43415451049805,42.14351851851852,57.85648148148148,28.92824074074074,0.0,0.081046,0.017667516583980154,0.01905328679987565,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_17.nc,02-10-2024_predModel_17.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,44.15972222222222,55.84027777777778,0.0,15.3267,16.6941,15.900811424781327,0.23912859463597225,17.0,40.344051361083984,44.15972222222222,55.84027777777778,27.92013888888889,0.0,0.075694,0.017287563383492934,0.01872011544716023,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_2.nc,02-10-2024_predModel_2.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.6513,18.8864,18.39500106981558,0.2531202436062943,2.0,1.5413753986358643,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.057377,0.008180649736544976,0.008790794200640337,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_3.nc,02-10-2024_predModel_3.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.4782,18.8624,18.333486527098234,0.26551293116309943,3.0,2.6456685066223145,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.07933,0.008851127267595032,0.009644946764468408,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_4.nc,02-10-2024_predModel_4.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.2972,18.7861,18.23348153556643,0.2743041495599394,4.0,3.8194947242736816,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.108284,0.009849729676326685,0.011092165423745122,0.0,1.0
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241001\02-10-2024_predModel_5.nc,02-10-2024_predModel_5.nc,predModel,84035306,2024-10-02,"{""LON"": 240, ""LAT"": 180, ""DEPT"": 17, ""TIME"": 14, ""lat"": 180, ""lon"": 240, ""depth"": 17, ""seconds since 1970-01-01"": 14, ""day"": 2}","[""TEMP"", ""LAT"", ""LON"", ""BATHY"", ""DEPT"", ""TIME"", ""STD"", ""TEMPpred""]",{},"{""TEMP"": [14, 17, 180, 240], ""LAT"": [180], ""LON"": [240], ""BATHY"": [180, 240], ""DEPT"": [17], ""TIME"": [14], ""STD"": [2, 180, 240], ""TEMPpred"": [2, 180, 240]}","{""TEMP"": {}, ""LAT"": {}, ""LON"": {}, ""BATHY"": {}, ""DEPT"": {}, ""TIME"": {}, ""STD"": {}, ""TEMPpred"": {}}","{""TEMP"": """", ""LAT"": """", ""LON"": """", ""BATHY"": """", ""DEPT"": """", ""TIME"": """", ""STD"": """", ""TEMPpred"": """"}",TEMPpred,STD,True,True,True,38.49537037037037,61.504629629629626,0.0,17.0813,18.6773,18.12740140007527,0.2761727260736378,5.0,5.078223705291748,38.49537037037037,61.504629629629626,30.752314814814813,0.0,0.128922,0.011256028095596539,0.013028570304141139,0.0,1.0
