command,returncode,runtime_s,path,temperr_shape,finite_cells,temperr_min,temperr_max,landt_valid_cells,run_id,status,error,input_nc,solver_status,solver_runtime_s,solver_gap,run_dir
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__df75c95a06.nc,0,292.9799272999953,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__df75c95a06.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__boundary_score_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__df75c95a06.nc,SUCCESS,292.9799272999953,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__boundary__df75c95a06
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__28dfee9d42.nc,0,285.4167189,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__28dfee9d42.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__interest_map_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__28dfee9d42.nc,SUCCESS,285.4167189,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__interest__28dfee9d42
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__f668cb2659.nc,0,267.72992359999625,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__f668cb2659.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__representative_zone_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__f668cb2659.nc,SUCCESS,267.72992359999625,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__represent__f668cb2659
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__e6ad04d08a.nc,0,309.62397559999954,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__e6ad04d08a.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__boundary_score_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__e6ad04d08a.nc,SUCCESS,309.62397559999954,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__boundary__e6ad04d08a
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__a5d546374d.nc,0,323.25589509999554,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__a5d546374d.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__interest_map_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__a5d546374d.nc,SUCCESS,323.25589509999554,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__interest__a5d546374d
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__35d79d00dd.nc,0,208.4736355000059,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__35d79d00dd.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__representative_zone_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__35d79d00dd.nc,SUCCESS,208.4736355000059,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__represent__35d79d00dd
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__2a6cc0fc0f.nc,0,181.88043879999896,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__2a6cc0fc0f.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__boundary_score_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__2a6cc0fc0f.nc,SUCCESS,181.88043879999896,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__boundary__2a6cc0fc0f
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__74306728bc.nc,0,197.335522399997,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__74306728bc.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__interest_map_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__74306728bc.nc,SUCCESS,197.335522399997,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__interest__74306728bc
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__c24c55b336.nc,0,155.2247369000106,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__c24c55b336.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__representative_zone_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__c24c55b336.nc,SUCCESS,155.2247369000106,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__represent__c24c55b336
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__9804437860.nc,0,104.67608859999746,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__9804437860.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__boundary_score_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__boundary__9804437860.nc,SUCCESS,104.67608859999746,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__boundary__9804437860
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__2df6ca16af.nc,0,86.73963989999902,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__2df6ca16af.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__interest_map_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__interest__2df6ca16af.nc,SUCCESS,86.73963989999902,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__interest__2df6ca16af
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__aea346b232.nc,0,111.39233129999775,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__aea346b232.nc,"[180, 240]",8004,0.0,1.0,8004,October_control__single_auv_12h__representative_zone_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\October_control__single_auv_12h__represent__aea346b232.nc,SUCCESS,111.39233129999775,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\October_control__single_auv_12h__represent__aea346b232
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__7a996ee3be.nc,0,280.66553879999265,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__7a996ee3be.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__boundary_score_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__7a996ee3be.nc,SUCCESS,280.66553879999265,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__7a996ee3be
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__baseli__ad199ae8d3.nc,0,331.35410460000276,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__baseli__ad199ae8d3.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__baseli__ad199ae8d3.nc,SUCCESS,331.35410460000276,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__baseli__ad199ae8d3
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__7144a4bd71.nc,0,287.11745989999326,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__7144a4bd71.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__interest_map_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__7144a4bd71.nc,SUCCESS,287.11745989999326,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__7144a4bd71
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__c74ba9b2fb.nc,0,287.9176444999903,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__c74ba9b2fb.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__representative_zone_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__c74ba9b2fb.nc,SUCCESS,287.9176444999903,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__c74ba9b2fb
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__89d329df1a.nc,0,209.75184280000394,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__89d329df1a.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__boundary_score_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__89d329df1a.nc,SUCCESS,209.75184280000394,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__89d329df1a
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__a9a8a85fe8.nc,0,241.59254389999842,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__a9a8a85fe8.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__interest_map_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__a9a8a85fe8.nc,SUCCESS,241.59254389999842,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__a9a8a85fe8
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__638c7ab93d.nc,0,202.68058689999452,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__638c7ab93d.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__boundary_score_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__638c7ab93d.nc,SUCCESS,202.68058689999452,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__638c7ab93d
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__3016debb41.nc,0,258.49263559999235,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__3016debb41.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__representative_zone_alpha050,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__3016debb41.nc,SUCCESS,258.49263559999235,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__3016debb41
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__d06600040d.nc,0,171.26042970000708,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__d06600040d.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__representative_zone_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__d06600040d.nc,SUCCESS,171.26042970000708,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__d06600040d
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__778dad9a42.nc,0,215.02874160000647,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__778dad9a42.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__interest_map_alpha075,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__778dad9a42.nc,SUCCESS,215.02874160000647,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__778dad9a42
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__d299a737d7.nc,0,126.40343400000711,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__d299a737d7.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__boundary_score_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__bounda__d299a737d7.nc,SUCCESS,126.40343400000711,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__bounda__d299a737d7
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__bbe77356f8.nc,0,102.006303999995,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__bbe77356f8.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__interest_map_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__intere__bbe77356f8.nc,SUCCESS,102.006303999995,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__intere__bbe77356f8
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__d490db8afa.nc,0,135.37853309999628,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__d490db8afa.nc,"[180, 240]",8004,0.0,1.0,8004,C01_representative__single_auv_24h__representative_zone_alpha100,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C01_representative__single_auv_24h__repres__d490db8afa.nc,SUCCESS,135.37853309999628,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C01_representative__single_auv_24h__repres__d490db8afa
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_24h__baseli__038836f61a.nc,0,358.9462293999968,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_24h__baseli__038836f61a.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_24h__baseline_STD,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_24h__baseli__038836f61a.nc,SUCCESS,358.9462293999968,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_24h__baseli__038836f61a
C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_24h__bounda__167f207ea4.nc,0,319.67101379999076,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_24h__bounda__167f207ea4.nc,"[180, 240]",8004,0.0,1.0,8004,C06_representative__single_auv_24h__boundary_score_alpha025,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_inputs\C06_representative__single_auv_24h__bounda__167f207ea4.nc,SUCCESS,319.67101379999076,,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260529_175726\planner_runs\C06_representative__single_auv_24h__bounda__167f207ea4
