source_tempres_z,source_date_inferred,target_family,target_file,target_variable,target_day_index,target_date_inferred,target_is_apriori_or_assimilated,domain_tested,rmse,mae,bias,max_abs_error,pearson,spearman,normalized_rmse,gradient_corr,contour_score,ssim,n_valid,rank,notes,is_temperature_validation,score
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/HighRes/Daily_dpt_20241030_NewTest_1/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,candb_roi,17.922571036194242,17.921377296821493,17.921377296821493,18.372708373999412,0.23192845554879804,0.3748994464483095,69.0572686070511,-0.0949798451999639,0.4553838436864748,0.2469380853799559,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/HighRes/Daily_dpt_20241030_NewTest_1/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,user_direct_roi,17.977100931111135,17.97597385210877,17.97597385210877,18.372708373999412,0.04173390232214951,0.21697890629149882,88.66065766940947,-0.04730280125804214,0.40021311879786,0.11833878099141022,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,full_overlap,1.4076952806675465,1.2588651642313413,1.2588651642313413,2.1910547195240397,-0.6411702465940584,-0.6372246556905853,0.867929761802009,0.012915343562024536,0.1981653305543397,0.08556566041454478,8102,119,Assimilated/control temperature target.,True,-1.4035596713378853
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,operational_roi,1.4392414717549091,1.2956805851204778,1.2956805851204778,2.149034362644052,-0.6579703010037293,-0.6501221401140989,0.8873799073642158,0.017940515460765208,0.20195964112570872,0.06589823518207426,5915,122,Assimilated/control temperature target.,True,-1.4354001300747081
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,candb_roi,1.4076952806675465,1.2588651642313413,1.2588651642313413,2.1910547195240397,-0.6411702465940584,-0.6372246556905853,0.867929761802009,0.012915343562024536,0.1981653305543397,0.08556566041454478,8102,120,Assimilated/control temperature target.,True,-1.4035596713378853
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,user_direct_roi,1.4680721449572156,1.348151573010068,1.348151573010068,2.1910547195240397,-0.8191808387594501,-0.8002460108145015,1.0144224329437526,0.0001840051298389617,0.18421031136239444,-0.035984039728628084,3922,144,Assimilated/control temperature target.,True,-1.741406113457086
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,full_overlap,1.0263884575982412,0.8903565840049121,0.8903212275252669,1.7189512367714777,-0.16889798970805203,-0.1280957439185949,0.6328309128784809,-0.021566354472084052,0.3049392436701655,0.23787565202689298,8102,85,Assimilated/control temperature target.,True,-0.6600424579874922
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,operational_roi,1.0625440701159348,0.9474132134590921,0.9473667361661161,1.5914842964536682,-0.024262170012985976,0.03454767032141772,0.6551230471146677,-0.011931322957727208,0.3436985896322396,0.2391765832020595,5915,50,Assimilated/control temperature target.,True,-0.5135015837903976
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,candb_roi,1.0263884575982412,0.8903565840049121,0.8903212275252669,1.7189512367714777,-0.16889798970805203,-0.1280957439185949,0.6328309128784809,-0.021566354472084052,0.3049392436701655,0.23787565202689298,8102,86,Assimilated/control temperature target.,True,-0.6600424579874922
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,user_direct_roi,1.0631070901242747,0.9342928211131231,0.9342227259606616,1.7189512367714777,-0.4897727344776875,-0.46349519491366914,0.734595833418697,-0.00940370828119023,0.24316723500699763,0.04695709679590724,3922,104,Assimilated/control temperature target.,True,-1.107486804533481
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,full_overlap,0.7710454051291517,0.6672330864216137,0.6651763250861201,1.2766853678763006,0.39692589828322916,0.3938212357838606,0.4753963901157138,-0.04620012374694457,0.45839946799808956,0.395638013264837,8102,27,Assimilated/control temperature target.,True,0.1276291802930879
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,operational_roi,0.8028442922613285,0.725365895021742,0.7244217890833717,1.1752842991054564,0.5689936706736575,0.560993973171434,0.4950023381594632,-0.052871136964450144,0.5096905613899002,0.4061920163126659,5915,12,Assimilated/control temperature target.,True,0.30240104472691925
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,candb_roi,0.7710454051291517,0.6672330864216137,0.6651763250861201,1.2766853678763006,0.39692589828322916,0.3938212357838606,0.4753963901157138,-0.04620012374694457,0.45839946799808956,0.395638013264837,8102,28,Assimilated/control temperature target.,True,0.1276291802930879
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-31,assimilated_control,user_direct_roi,0.7787000653968607,0.6829516847984457,0.6805069913234556,1.2766853678763006,0.18538580301180496,0.2744236759540799,0.5380735664706476,-0.020783015055602528,0.4211054384006981,0.1753298675513211,3922,38,Assimilated/control temperature target.,True,-0.15252655178629493
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,full_overlap,18.517580785384986,18.515066135966716,18.515066135966716,19.112751135354863,-0.649316980365554,-0.6391082991829895,71.34989436876238,-0.04508138392969709,0.2062632988109131,0.08121773354801158,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,operational_roi,18.507286578767467,18.50488914268599,18.50488914268599,19.053574684295516,-0.6769059565054019,-0.6566878926371247,76.23696893512617,-0.09898924454645701,0.20566165185035742,0.04739515797847667,5915,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,candb_roi,18.517580785384986,18.515066135966716,18.515066135966716,19.112751135354863,-0.649316980365554,-0.6391082991829895,71.34989436876238,-0.04508138392969709,0.2062632988109131,0.08121773354801158,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,user_direct_roi,18.6456217515767,18.643618433795382,18.643618433795382,19.112751135354863,-0.6754170168926525,-0.6992088085244694,91.95771295297833,-0.02001591948184474,0.19619485387978783,0.049916476746269665,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,full_overlap,18.148141178026535,18.14652219926064,18.14652219926064,18.69590609403363,-0.24277946804164258,-0.12705781851494885,69.92641053109679,-0.1302114498321269,0.30603196311472264,0.18328333046736733,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,operational_roi,18.158075836163444,18.156575293731624,18.156575293731624,18.64714529919458,-0.10154912742289886,0.040763010250130086,74.79846694714387,-0.12664278560890263,0.34807404618267174,0.16814903753603597,5915,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,candb_roi,18.148141178026535,18.14652219926064,18.14652219926064,18.69590609403363,-0.24277946804164258,-0.12705781851494885,69.92641053109679,-0.1302114498321269,0.30603196311472264,0.18328333046736733,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,user_direct_roi,18.23128443407165,18.229689586745973,18.229689586745973,18.69590609403363,-0.4866821710956801,-0.4469434722586224,89.91425671341288,-0.1166740748854545,0.24618230908639394,0.0682594337410178,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,full_overlap,17.922571036194242,17.921377296821493,17.921377296821493,18.372708373999412,0.23192845554879804,0.3748994464483095,69.0572686070511,-0.0949798451999639,0.4553838436864748,0.2469380853799559,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,operational_roi,17.93485134683773,17.933630346648883,17.933630346648883,18.337309968725897,0.41124910413685484,0.5420489278796333,73.87893947422907,-0.06447176699121304,0.5120216454407079,0.2430088302302651,5915,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,candb_roi,17.922571036194242,17.921377296821493,17.921377296821493,18.372708373999412,0.23192845554879804,0.3748994464483095,69.0572686070511,-0.0949798451999639,0.4553838436864748,0.2469380853799559,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,C4_AUVpredModel,data/Test_C4/31-10-2024_AUVpredModel_1.nc,STD,,2024-10-31,STD_control_not_temperature,user_direct_roi,17.977100931111135,17.97597385210877,17.97597385210877,18.372708373999412,0.04173390232214951,0.21697890629149882,88.66065766940947,-0.04730280125804214,0.40021311879786,0.11833878099141022,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,full_overlap,1.4204678399097144,1.2929981067146785,1.2929981067146785,2.1662593384584383,-0.6159281792317841,-0.6196391450231515,0.9536861525454111,-0.0065809697969119495,0.19849390409755893,0.10586553170343675,8102,125,Assimilated/control temperature target.,True,-1.4736578646268716
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,operational_roi,1.4505285789562825,1.3248167389666317,1.3248167389666317,2.1662593384584383,-0.6200579775367964,-0.6225369180691661,0.9738685950889997,0.038615932957999276,0.20190328722320094,0.09195327033317184,5915,128,Assimilated/control temperature target.,True,-1.473666962535196
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,candb_roi,1.4204678399097144,1.2929981067146785,1.2929981067146785,2.1662593384584383,-0.6159281792317841,-0.6196391450231515,0.9536861525454111,-0.0065809697969119495,0.19849390409755893,0.10586553170343675,8102,126,Assimilated/control temperature target.,True,-1.4736578646268716
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,user_direct_roi,1.4708141887262696,1.3634700202308736,1.3634700202308736,2.1594270172405956,-0.8602429354133148,-0.8226274541035488,1.1254651939588654,0.002299052831729869,0.18297269118578777,-0.03034073009255585,3922,150,Assimilated/control temperature target.,True,-1.8930722573634213
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,full_overlap,1.0393826414914202,0.9244541700086042,0.9244541700086042,1.7011341303874978,-0.168487113214595,-0.10515086125228339,0.6978298308038026,-0.037099286362382,0.3049392436701655,0.21001331339489698,8102,89,Assimilated/control temperature target.,True,-0.7323969653645058
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,operational_roi,1.0764497040983996,0.9765028900122699,0.9765028900122699,1.5913842964536649,-0.019523766347661377,0.05923619362189953,0.7227162402884811,-0.006072394673773552,0.3435211473620006,0.20850400923174953,5915,58,Assimilated/control temperature target.,True,-0.573515630292029
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,candb_roi,1.0393826414914202,0.9244541700086042,0.9244541700086042,1.7011341303874978,-0.168487113214595,-0.10515086125228339,0.6978298308038026,-0.037099286362382,0.3049392436701655,0.21001331339489698,8102,90,Assimilated/control temperature target.,True,-0.7323969653645058
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,user_direct_roi,1.063921644034917,0.9495411731814672,0.9495411731814672,1.7011341303874978,-0.5316610641553877,-0.4510903282191132,0.8141115231542275,-0.038186000119509865,0.24345809932453613,0.02017509083226163,3922,114,Assimilated/control temperature target.,True,-1.2431365377071022
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,full_overlap,0.7853905329492556,0.6993092675694575,0.6993092675694575,1.2810703739994125,0.39053198068216755,0.4267190374176129,0.5273023820529251,-0.024325417523128723,0.46737713142641507,0.3914563704963357,8102,33,Assimilated/control temperature target.,True,0.0847554555808856
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,operational_roi,0.8192596472957004,0.7535579429295255,0.7535579429295255,1.1910088613664769,0.5644671727782639,0.590955341875425,0.5500417249959055,-0.03298412657386225,0.5188609977738171,0.39317352944870526,5915,18,Assimilated/control temperature target.,True,0.25736388338233573
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,candb_roi,0.7853905329492556,0.6993092675694575,0.6993092675694575,1.2810703739994125,0.39053198068216755,0.4267190374176129,0.5273023820529251,-0.024325417523128723,0.46737713142641507,0.3914563704963357,8102,34,Assimilated/control temperature target.,True,0.0847554555808856
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,TEMPpred,,2024-10-30,assimilated_control,user_direct_roi,0.7794462524561745,0.6958254385442614,0.6958254385442614,1.2810703739994125,0.16585345397798967,0.31342103699578444,0.5964313061602919,0.004071806110830241,0.427426520965737,0.19554010795473475,3922,41,Assimilated/control temperature target.,True,-0.2148286886440186
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,full_overlap,18.551209591823554,18.548975959096808,18.548975959096808,19.1397171341286,-0.7807871793517722,-0.8138531598078983,141.69340914020898,-0.0015250182059230264,0.20350032059879927,0.03611135156171994,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,operational_roi,18.535163931348684,18.53303949331997,18.53303949331997,19.090834345427968,-0.8432896856483841,-0.8591092031891467,173.97212276189177,-0.020130335762705072,0.19928015475586733,-0.010683216055652384,5915,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,candb_roi,18.551209591823554,18.548975959096808,18.548975959096808,19.1397171341286,-0.7807871793517722,-0.8138531598078983,141.69340914020898,-0.0015250182059230264,0.20350032059879927,0.03611135156171994,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,user_direct_roi,18.681080245693156,18.67922570661537,18.67922570661537,19.1397171341286,-0.7540520981160608,-0.7849321183572449,170.03668361646675,-0.034154297002503546,0.19458978362573595,-0.04531316930519274,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,full_overlap,18.182023093675422,18.180432022390733,18.180432022390733,18.7420241303875,-0.6550447615318624,-0.63934772340806,138.87357718950963,-0.08740518442352123,0.2203473829409409,0.02408222184614138,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,operational_roi,18.18626135088585,18.18472564436561,18.18472564436561,18.678552299194582,-0.6137555338435271,-0.5807525341736336,170.69730292296066,-0.06509242795877605,0.229390151748077,-0.02338832784935596,5915,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,candb_roi,18.182023093675422,18.180432022390733,18.180432022390733,18.7420241303875,-0.6550447615318624,-0.63934772340806,138.87357718950963,-0.08740518442352123,0.2203473829409409,0.02408222184614138,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
299,candidate_2024-10-30_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,user_direct_roi,18.266840093938935,18.265296859565964,18.265296859565964,18.7420241303875,-0.7691661886426401,-0.7967186549394325,166.2662366884146,-0.11773813397710504,0.1963964908304531,-0.07845452887878805,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,full_overlap,17.956607863517053,17.95528711995158,17.95528711995158,18.41152337399941,-0.17593061733056456,-0.14767282714085725,137.1518645283934,-0.09307305912700235,0.29465070979666036,0.09390010440042772,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,operational_roi,17.963198170270047,17.96178069728286,17.96178069728286,18.372544232908815,-0.034309566534438195,-0.013526907283704145,168.60361898331576,-0.043987821020166275,0.32119358574192486,0.061995002656202024,5915,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,candb_roi,17.956607863517053,17.95528711995158,17.95528711995158,18.41152337399941,-0.17593061733056456,-0.14767282714085725,137.1518645283934,-0.09307305912700235,0.29465070979666036,0.09390010440042772,8102,,STD control only; excluded from temperature georeference validation ranking.,False,
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,D4_AUVpredModel,data/TEST_D4/HighRes/Daily_dpt_20241029_NewTest_1/30-10-2024_AUVpredModel_1.nc,STD,,2024-10-30,STD_control_not_temperature,user_direct_roi,18.01274742464933,18.01158112492876,18.01158112492876,18.41152337399941,-0.2198816645356153,-0.1924152206244218,163.95346492955335,-0.12260508630663443,0.287022011753247,0.00860514227332605,3922,,STD control only; excluded from temperature georeference validation ranking.,False,
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,full_overlap,0.9315085302606769,0.8306953860633465,-0.8306953860633465,1.6428556413636244,0.1355029798480914,0.12424962900497177,0.6113870123510591,0.03853327244948353,0.3471816683654576,0.4016620225094512,8102,45,HResNew TEMP time0 depth0 surface control.,True,-0.28302656209549715
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,operational_roi,0.8458214243833946,0.7559836918279654,-0.7559836918279654,1.6428556413636244,0.20982236352602973,0.2281375008851675,0.5638459172013787,-0.08828772734815721,0.4010357133665911,0.485418197247261,5915,39,HResNew TEMP time0 depth0 surface control.,True,-0.19764956066613198
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,candb_roi,0.9315085302606769,0.8306953860633465,-0.8306953860633465,1.6428556413636244,0.1355029798480914,0.12424962900497177,0.6113870123510591,0.03853327244948353,0.3471816683654576,0.4016620225094512,8102,46,HResNew TEMP time0 depth0 surface control.,True,-0.28302656209549715
298,off_by_one_candidate_before_2024-10-30,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,user_direct_roi,1.0403976113084263,0.9454436403629878,-0.9454436403629878,1.6428556413636244,-0.472263731037147,-0.544141530448746,0.8755117526460405,0.18949212226420145,0.2220421495004945,0.25622325572766835,3922,110,HResNew TEMP time0 depth0 surface control.,True,-1.1420083478008396
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,full_overlap,1.2674237932069565,1.1992393227694211,-1.1992393227694211,1.9834930957430963,0.08472515684782696,0.14903759969743746,0.831861889761332,-0.012056385092569451,0.3870521328312347,0.2972603100051214,8102,53,HResNew TEMP time0 depth0 surface control.,True,-0.5596388590441724
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,operational_roi,1.1653799626097352,1.104297540782327,-1.104297540782327,1.9627874489716568,0.1514862922434552,0.22263097100375262,0.7768717071512083,-0.13545152004739766,0.4325217991043071,0.2913452808725931,5915,48,HResNew TEMP time0 depth0 surface control.,True,-0.4768502753792984
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,candb_roi,1.2674237932069565,1.1992393227694211,-1.1992393227694211,1.9834930957430963,0.08472515684782696,0.14903759969743746,0.831861889761332,-0.012056385092569451,0.3870521328312347,0.2972603100051214,8102,54,HResNew TEMP time0 depth0 surface control.,True,-0.5596388590441724
299,candidate_2024-10-30_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,user_direct_roi,1.4087018170707417,1.359372487412394,-1.359372487412394,1.9834930957430963,-0.18056068279515913,-0.32206592029773057,1.1854458174583835,0.18849778402418865,0.26301922374310654,0.27038596704433177,3922,109,HResNew TEMP time0 depth0 surface control.,True,-1.140247996369895
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,full_overlap,1.4781203426378717,1.4243842252085677,-1.4243842252085677,2.1345389076389942,0.13368745811777027,0.18594065706084223,0.970150622161019,-0.007969870080265447,0.4079029726986881,0.26869448720427197,8102,69,HResNew TEMP time0 depth0 surface control.,True,-0.6364966127340375
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,operational_roi,1.380084320879543,1.3272424878650715,-1.3272424878650715,2.096875235947568,0.12240099006078704,0.16362448463393137,0.9199990533330886,-0.11407331247885469,0.39799593890192925,0.2088993725377333,5915,78,HResNew TEMP time0 depth0 surface control.,True,-0.6556367500607643
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,candb_roi,1.4781203426378717,1.4243842252085677,-1.4243842252085677,2.1345389076389942,0.13368745811777027,0.18594065706084223,0.970150622161019,-0.007969870080265447,0.4079029726986881,0.26869448720427197,8102,70,HResNew TEMP time0 depth0 surface control.,True,-0.6364966127340375
300,candidate_2024-10-31_or_day304_clipped_not_metadata_proven,HResNew,data/HResNew/CMEMSnaza_20241030_HResNew.nc,TEMP,0,2024-10-30,HResNew_temperature,user_direct_roi,1.637186687710536,1.6130882220496,-1.6130882220496,2.1345389076389942,0.27466593452575255,0.23410555935916286,1.3777196052608893,0.1874139885303847,0.4071632008244323,0.2134445931989606,3922,99,HResNew TEMP time0 depth0 surface control.,True,-0.8057650760577283
