run_id,command,returncode,runtime_s,runtime_source,status,error,input_nc,solver_status,solver_runtime_s,solver_gap,run_dir
C06_representative__proxy_48h__vehicle_specific_9010__AUV1_region_A,REUSED_EXISTING,0,347.7901813983917,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__7876710c87.nc,REUSED,347.7901813983917,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__7876710c87
C06_representative__proxy_48h__vehicle_specific_9010__AUV2_region_B,REUSED_EXISTING,0,375.3393449783325,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__a2d73d1638.nc,REUSED,375.3393449783325,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__a2d73d1638
C06_representative__proxy_48h__vehicle_specific_8020__AUV1_region_A,REUSED_EXISTING,0,296.906450510025,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__3cde6ae1ba.nc,REUSED,296.906450510025,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__3cde6ae1ba
C06_representative__proxy_48h__vehicle_specific_8020__AUV2_region_B,REUSED_EXISTING,0,341.7905378341675,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__6b2aefa836.nc,REUSED,341.7905378341675,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__6b2aefa836
C06_representative__proxy_48h__vehicle_specific_7030__AUV1_region_A,REUSED_EXISTING,0,292.7462878227234,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__59d747d7e7.nc,REUSED,292.7462878227234,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__59d747d7e7
C06_representative__proxy_48h__vehicle_specific_7030__AUV2_region_B,REUSED_EXISTING,0,362.9396719932556,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__62a103a902.nc,REUSED,362.9396719932556,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__62a103a902
C06_representative__proxy_48h__vehicle_specific_6040__AUV1_region_A,REUSED_EXISTING,0,278.0481662750244,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__23b702e56e.nc,REUSED,278.0481662750244,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__23b702e56e
C06_representative__proxy_48h__vehicle_specific_6040__AUV2_region_B,REUSED_EXISTING,0,334.89313197135925,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__6ae9bc67a6.nc,REUSED,334.89313197135925,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__6ae9bc67a6
C06_representative__proxy_48h__vehicle_specific_5050__AUV1_region_A,REUSED_EXISTING,0,259.0540509223938,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__b27bc14af6.nc,REUSED,259.0540509223938,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__b27bc14af6
C06_representative__proxy_48h__vehicle_specific_5050__AUV2_region_B,REUSED_EXISTING,0,283.8230631351471,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__57088f0ae6.nc,REUSED,283.8230631351471,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__57088f0ae6
C06_representative__proxy_48h__vehicle_specific_2575__AUV1_region_A,REUSED_EXISTING,0,189.6635298728943,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__bb75c46788.nc,REUSED,189.6635298728943,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__bb75c46788
C06_representative__proxy_48h__vehicle_specific_2575__AUV2_region_B,REUSED_EXISTING,0,188.41026258468628,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__e0c66c3f29.nc,REUSED,188.41026258468628,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__e0c66c3f29
October_control__multi_auv_48h__baseline_shared_STD,REUSED_EXISTING,0,350.12517857551575,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__multi_a__f3b879a0af.nc,REUSED,350.12517857551575,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__multi_a__f3b879a0af
C06_representative__proxy_48h__vehicle_specific_00100__AUV1_region_A,REUSED_EXISTING,0,70.23333263397217,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__eb533553e7.nc,REUSED,70.23333263397217,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__eb533553e7
C06_representative__proxy_48h__vehicle_specific_00100__AUV2_region_B,REUSED_EXISTING,0,72.54131865501404,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__55e95f57e6.nc,REUSED,72.54131865501404,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__55e95f57e6
October_control__proxy_48h__vehicle_specific_9010__AUV1_region_A,REUSED_EXISTING,0,266.48267555236816,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__6b44a43a6e.nc,REUSED,266.48267555236816,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__6b44a43a6e
October_control__proxy_48h__vehicle_specific_9010__AUV2_region_B,REUSED_EXISTING,0,305.4450192451477,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__ed4282e316.nc,REUSED,305.4450192451477,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__ed4282e316
October_control__proxy_48h__vehicle_specific_8020__AUV1_region_A,REUSED_EXISTING,0,292.4032597541809,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__99b51dfacf.nc,REUSED,292.4032597541809,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__99b51dfacf
October_control__proxy_48h__vehicle_specific_8020__AUV2_region_B,REUSED_EXISTING,0,252.83058404922485,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__d6e64ec01a.nc,REUSED,252.83058404922485,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__d6e64ec01a
October_control__proxy_48h__vehicle_specific_7030__AUV1_region_A,REUSED_EXISTING,0,266.1134126186371,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__2a70744467.nc,REUSED,266.1134126186371,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__2a70744467
October_control__proxy_48h__vehicle_specific_7030__AUV2_region_B,REUSED_EXISTING,0,263.6745913028717,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__d8fb09b604.nc,REUSED,263.6745913028717,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__d8fb09b604
October_control__proxy_48h__vehicle_specific_6040__AUV1_region_A,REUSED_EXISTING,0,290.1858434677124,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__bf464d140d.nc,REUSED,290.1858434677124,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__bf464d140d
October_control__proxy_48h__vehicle_specific_6040__AUV2_region_B,REUSED_EXISTING,0,252.73078966140747,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__91bd8bdbb7.nc,REUSED,252.73078966140747,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__91bd8bdbb7
October_control__proxy_48h__vehicle_specific_5050__AUV1_region_A,REUSED_EXISTING,0,261.52775859832764,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__b1f05ada90.nc,REUSED,261.52775859832764,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__b1f05ada90
October_control__proxy_48h__vehicle_specific_5050__AUV2_region_B,REUSED_EXISTING,0,235.12457084655762,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__bff2192ca0.nc,REUSED,235.12457084655762,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__bff2192ca0
October_control__proxy_48h__vehicle_specific_2575__AUV1_region_A,REUSED_EXISTING,0,187.94780230522156,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__83d9f2f834.nc,REUSED,187.94780230522156,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__83d9f2f834
October_control__proxy_48h__vehicle_specific_2575__AUV2_region_B,REUSED_EXISTING,0,156.5982973575592,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__96ab6b1f9d.nc,REUSED,156.5982973575592,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__96ab6b1f9d
October_control__proxy_48h__vehicle_specific_00100__AUV1_region_A,REUSED_EXISTING,0,69.96465849876404,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__58c8926515.nc,REUSED,69.96465849876404,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__58c8926515
October_control__proxy_48h__vehicle_specific_00100__AUV2_region_B,REUSED_EXISTING,0,70.832683801651,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__2f15218b89.nc,REUSED,70.832683801651,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__2f15218b89
C01_representative__proxy_12h__role_swap_of_vehicle_specific_7030__AUV1_region_B,REUSED_EXISTING,0,246.68028593063354,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C01_representative__prox__5c64d428ec.nc,REUSED,246.68028593063354,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C01_representative__prox__5c64d428ec
C01_representative__proxy_12h__role_swap_of_vehicle_specific_7030__AUV2_region_A,REUSED_EXISTING,0,271.10947465896606,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C01_representative__prox__a7b180f2e9.nc,REUSED,271.10947465896606,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C01_representative__prox__a7b180f2e9
C01_representative__proxy_24h__role_swap_of_vehicle_specific_6040__AUV1_region_B,REUSED_EXISTING,0,265.390629529953,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C01_representative__prox__343c75a2cb.nc,REUSED,265.390629529953,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C01_representative__prox__343c75a2cb
C01_representative__proxy_24h__role_swap_of_vehicle_specific_6040__AUV2_region_A,REUSED_EXISTING,0,280.6404604911804,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C01_representative__prox__2c28a45cf9.nc,REUSED,280.6404604911804,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C01_representative__prox__2c28a45cf9
C01_representative__proxy_48h__role_swap_of_vehicle_specific_6040__AUV1_region_B,REUSED_EXISTING,0,291.8469223976135,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C01_representative__prox__fe7d0dd284.nc,REUSED,291.8469223976135,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C01_representative__prox__fe7d0dd284
C01_representative__proxy_48h__role_swap_of_vehicle_specific_6040__AUV2_region_A,REUSED_EXISTING,0,321.93445563316345,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C01_representative__prox__03ea5a4e8d.nc,REUSED,321.93445563316345,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C01_representative__prox__03ea5a4e8d
C06_representative__proxy_12h__role_swap_of_vehicle_specific_6040__AUV1_region_B,REUSED_EXISTING,0,301.0554955005646,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__61f6c436e2.nc,REUSED,301.0554955005646,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__61f6c436e2
C06_representative__proxy_12h__role_swap_of_vehicle_specific_6040__AUV2_region_A,REUSED_EXISTING,0,258.7184431552887,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__0703256eac.nc,REUSED,258.7184431552887,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__0703256eac
C06_representative__proxy_24h__role_swap_of_vehicle_specific_6040__AUV1_region_B,REUSED_EXISTING,0,303.90944743156433,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__dff02d0800.nc,REUSED,303.90944743156433,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__dff02d0800
C06_representative__proxy_24h__role_swap_of_vehicle_specific_6040__AUV2_region_A,REUSED_EXISTING,0,268.6287200450897,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__4abc817167.nc,REUSED,268.6287200450897,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__4abc817167
C06_representative__proxy_48h__role_swap_of_vehicle_specific_6040__AUV1_region_B,REUSED_EXISTING,0,330.83175015449524,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__e7561dc252.nc,REUSED,330.83175015449524,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__e7561dc252
C06_representative__proxy_48h__role_swap_of_vehicle_specific_6040__AUV2_region_A,REUSED_EXISTING,0,281.7561364173889,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\C06_representative__prox__3c5ca5e308.nc,REUSED,281.7561364173889,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\C06_representative__prox__3c5ca5e308
October_control__proxy_12h__role_swap_of_vehicle_specific_7030__AUV1_region_B,REUSED_EXISTING,0,231.8386504650116,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_1__86b10aae21.nc,REUSED,231.8386504650116,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_1__86b10aae21
October_control__proxy_12h__role_swap_of_vehicle_specific_7030__AUV2_region_A,REUSED_EXISTING,0,256.1897084712982,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_1__468f5c6e42.nc,REUSED,256.1897084712982,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_1__468f5c6e42
October_control__proxy_24h__role_swap_of_vehicle_specific_5050__AUV1_region_B,REUSED_EXISTING,0,191.38418459892273,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_2__b87b92ead4.nc,REUSED,191.38418459892273,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_2__b87b92ead4
October_control__proxy_24h__role_swap_of_vehicle_specific_5050__AUV2_region_A,REUSED_EXISTING,0,249.90775442123413,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_2__88526f1880.nc,REUSED,249.90775442123413,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_2__88526f1880
October_control__proxy_48h__role_swap_of_vehicle_specific_6040__AUV1_region_B,REUSED_EXISTING,0,214.287939786911,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__edcc852684.nc,REUSED,214.287939786911,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__edcc852684
October_control__proxy_48h__role_swap_of_vehicle_specific_6040__AUV2_region_A,REUSED_EXISTING,0,247.00821208953857,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_inputs\October_control__proxy_4__4642d4ca78.nc,REUSED,247.00821208953857,,results\fossum_roi_x490_step12b_multi_auv_vehicle_specific_weight_duration_sensitivity_20260529_221108\planner_runs\October_control__proxy_4__4642d4ca78
