method_family,method_name,interpolation,domain_tested,mask_mode,rmse,mae,mean_bias,max_abs_error,pearson,spearman,nrmse,ssim,ncc,contour_score,gradient_corr,exact_match_possible,valid_cells_used,valid_fraction,notes,composite_score,rank
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,linear,roi,masked,0.8259198291162497,0.6956387078928051,0.6956387078928051,1.4426425445556639,-0.9108821928616226,-0.8647997624754734,1.020851404877635,0.6087914859337801,-0.9108821928616226,0.175173715124249,0.2136913917502311,False,8296,0.9673507462686567,manual projective,0.9484798673864718,720
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,lanczos,roi,masked,0.8259347800726933,0.695639313940418,0.695639313940418,1.442447994995117,-0.9108790598948896,-0.8647998698103588,1.0208698845222102,0.6088354988411632,-0.9108790598948895,0.17434264157508522,0.2132550919640838,False,8296,0.9673507462686567,manual projective,0.9485349107448551,721
B_linear_registration,projective_manual_p1+0.0015_p2-0.0010_p3+0.00018_p4-0.00010,linear,roi,masked,0.8245332592813491,0.6935406083028826,0.6935406083028826,1.4587634552001951,-0.9167015190093981,-0.8686461692427809,1.0191375802253877,0.6074639389590949,-0.916701519009398,0.17035017113195663,0.2222545929460496,False,8296,0.9673507462686567,manual projective,0.9486264753771325,722
B_linear_registration,projective_manual_p1+0.0015_p2-0.0010_p3+0.00018_p4-0.00010,lanczos,roi,masked,0.8245578007635205,0.6935519004229524,0.6935519004229524,1.4589084136962889,-0.9167102667419271,-0.8686586871598807,1.0191679139280903,0.607501290422197,-0.9167102667419273,0.1705624108650666,0.22193689510065545,False,8296,0.9673507462686567,manual projective,0.9486429045679301,723
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,bicubic,roi,masked,0.8259415728810492,0.6956397468644145,0.6956397468644145,1.4422057617187498,-0.910855386466863,-0.8647808641166747,1.0208782805525618,0.6088541814582595,-0.9108553864668629,0.1696243654790564,0.21343971957229763,False,8296,0.9673507462686567,manual projective,0.9487142820002217,724
B_linear_registration,similarity_manual_rot_+4.0deg,bicubic,roi,nomask,0.8815233742501132,0.7792483839387324,0.7792483839387324,1.392671914672853,-0.7062999055381052,-0.7107610110117375,1.0895783625858897,0.676731185817022,-0.7062999055381052,0.09270421403619915,-0.024659649818302477,False,8576,1.0,manual similarity,0.9487503666848164,725
A_discrete_basic,integer_offset_dx-2_dy-4,linear,roi,masked,0.8224599675665285,0.6904790042858805,0.6904790042858805,1.4618628967285154,-0.922715753673646,-0.8730668509127427,1.0165749552765952,0.6072550121186437,-0.9227157536736459,0.17373371312139668,0.21312780579282914,False,8296,0.9673507462686567,integer translation,0.9487658803816654,726
B_linear_registration,similarity_manual_rot_+4.0deg,lanczos,roi,nomask,0.8815215361158661,0.779249186377383,0.779249186377383,1.3927691894531264,-0.7063471626528706,-0.7107767692248093,1.0895760906196985,0.676756092610274,-0.7063471626528706,0.09227164840234466,-0.024555671459709,False,8576,1.0,manual similarity,0.948768236069329,727
A_discrete_basic,integer_offset_dx-8_dy-4,linear,roi,masked,0.8354183077586008,0.7125361556664728,0.7125361556664728,1.4257461059570318,-0.8684117389748205,-0.836771408011344,1.0325916911916466,0.6194256302085831,-0.8684117389748202,0.15527384360507562,0.16447279842113297,False,8296,0.9673507462686567,integer translation,0.9487779256187465,728
A_discrete_basic,integer_offset_dx2_dy-6,linear,roi,nomask,0.8273976147130255,0.6901194192886353,0.6901194192886353,1.4680162689208984,-0.9497919671985354,-0.8913757033724324,1.0226779738125287,0.6434003831814664,-0.949791967198535,0.16589548335384716,0.26009774306023326,False,8576,1.0,integer translation,0.9488028805188037,729
A_discrete_basic,scale_only_center_s1.05,linear,roi,nomask,0.8287322307892164,0.6927488586212273,0.6927488586212273,1.496806222534179,-0.9526042475529692,-0.8996000599830551,1.024327582707147,0.6453333977891768,-0.9526042475529686,0.16488056603747342,0.2984046696788383,False,8576,1.0,scale only,0.9488218033897416,730
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,nearest,roi,masked,0.8442750211027491,0.7270709999334617,0.7270709999334617,1.4131634094238272,-0.8353090704465475,-0.8152896760744339,1.0435387443331685,0.6257799341892704,-0.8353090704465475,0.15343255181502352,0.13853968521815915,False,8296,0.9673507462686567,manual affine shear,0.9488598649766262,731
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,bicubic,roi,masked,0.8442912476488255,0.7270919678933596,0.7270919678933596,1.410012469482421,-0.8353176159626776,-0.8152595961799607,1.0435588006289183,0.6276213028960105,-0.8353176159626776,0.15366026065622332,0.13532881172748512,False,8296,0.9673507462686567,manual affine shear,0.9488768329343358,732
A_discrete_basic,integer_offset_dx4_dy2,linear,roi,masked,0.8175040074731211,0.6826911060024251,0.6826911060024251,1.4739867187500018,-0.9414749734147961,-0.8880684257152697,1.0104493016168616,0.6018764823940193,-0.9414749734147959,0.1797899556783579,0.22631830858441837,False,8296,0.9673507462686567,integer translation,0.9488857540274862,733
B_linear_registration,similarity_manual_rot_+4.0deg,linear,roi,nomask,0.8815052330000669,0.7792443601803993,0.7792443601803993,1.392742486572267,-0.7063525030102232,-0.7107676857856027,1.0895559396824273,0.6768076916142222,-0.706352503010223,0.08897087470954852,-0.024635006852121458,False,8576,1.0,manual similarity,0.9488923369064599,734
A_discrete_basic,scale_only_center_s1.05,nearest,roi,nomask,0.8290334280733145,0.6929864474058152,0.6929864474058152,1.4969206634521477,-0.9525622250070507,-0.8993874714388489,1.024699867836741,0.6448958197032666,-0.9525622250070506,0.17620933483147747,0.2879570316663425,False,8576,1.0,scale only,0.9489528527934532,735
A_discrete_basic,integer_offset_dx6_dy4,linear,roi,masked,0.8152745923314955,0.6800797594955136,0.6800797594955136,1.4888583007812493,-0.9446822119114595,-0.8913673477986367,1.0076937053723458,0.6011608773809303,-0.9446822119114597,0.1605481951965969,0.2266849040749183,False,8296,0.9673507462686567,integer translation,0.9490881247482001,736
A_discrete_basic,integer_offset_dx-4_dy-4,linear,roi,masked,0.8274310983698746,0.698106722299986,0.698106722299986,1.4459022033691404,-0.9076427600217182,-0.8628716325355982,1.022719360200081,0.6109801196266412,-0.9076427600217182,0.1723731094136987,0.2043488448986978,False,8296,0.9673507462686567,integer translation,0.9491446855081551,737
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,linear,roi,masked,0.8442680946731965,0.7270829227017115,0.7270829227017115,1.4102127410888663,-0.8353098573687667,-0.8152539031371179,1.0435301831446726,0.6274785899332467,-0.835309857368767,0.14593339890130957,0.13553145571493957,False,8296,0.9673507462686567,manual affine shear,0.9491732728211499,738
A_discrete_basic,integer_offset_dx8_dy4,linear,roi,nomask,0.8304900872245708,0.6933935913883039,0.6933935913883039,1.5017367187499993,-0.9522390522862917,-0.8973815720642319,1.026500324114173,0.6433699271640297,-0.9522390522862915,0.16773640715911872,0.304497151241882,False,8576,1.0,integer translation,0.9492935698045544,739
A_discrete_basic,integer_offset_dx4_dy-2,linear,roi,nomask,0.8297894914018753,0.6926426555989393,0.6926426555989393,1.4749289489746111,-0.9507125384577207,-0.8935049845247933,1.0256343753808495,0.6428860169135829,-0.9507125384577207,0.17436780208035843,0.27798006888575316,False,8576,1.0,integer translation,0.9493106354147648,740
A_discrete_basic,integer_offset_dx-6_dy-4,linear,roi,masked,0.8317396400451432,0.7054583334364565,0.7054583334364565,1.4273055541992186,-0.8895968548440087,-0.8508434951788174,1.0280447933318635,0.6150965009942908,-0.8895968548440089,0.1618691195082823,0.18504079303655485,False,8296,0.9673507462686567,integer translation,0.9494484773178891,741
A_discrete_basic,integer_offset_dx2_dy0,linear,roi,masked,0.8194206153905983,0.6852808035505658,0.6852808035505658,1.4672895690917969,-0.9367692313550623,-0.8839180368001957,1.01281826264211,0.6031189458317239,-0.9367692313550623,0.1773896736010326,0.21757600955461687,False,8296,0.9673507462686567,integer translation,0.9494507806966404,742
A_discrete_basic,integer_offset_dx0_dy-8,linear,roi,nomask,0.8289056870240002,0.692752977791473,0.692752977791473,1.469883297729492,-0.943849404462746,-0.8855305002582801,1.024541977657748,0.6448291474893268,-0.9438494044627458,0.15854431005580796,0.240826224171037,False,8576,1.0,integer translation,0.9495119264025487,743
A_discrete_basic,integer_offset_dx0_dy-2,linear,roi,masked,0.821057403645571,0.6878609549291569,0.6878609549291569,1.4692481506347654,-0.9305208456480414,-0.8789352016315775,1.0148413616532623,0.6049034622810495,-0.9305208456480415,0.17246107145687647,0.21062166753995998,False,8296,0.9673507462686567,integer translation,0.9496235011385727,744
A_discrete_basic,integer_offset_dx-8_dy-2,linear,roi,masked,0.8390028848252867,0.7175025542256458,0.7175025542256458,1.4254981506347661,-0.8606682325446638,-0.8318226547111988,1.0370222913605929,0.6209741948352854,-0.8606682325446637,0.15100202811974994,0.160448054819015,False,8296,0.9673507462686567,integer translation,0.949679022711168,745
A_discrete_basic,integer_offset_dx6_dy2,linear,roi,nomask,0.8324466970969925,0.6956837303908904,0.6956837303908904,1.4896612945556633,-0.9503903449306768,-0.8945783373415483,1.028918728257825,0.6432948145732656,-0.9503903449306771,0.17300071093123084,0.29723801175217257,False,8576,1.0,integer translation,0.9500281552897797,746
A_discrete_basic,integer_offset_dx-2_dy-2,linear,roi,masked,0.8265370276225006,0.6956833156181049,0.6956833156181049,1.461185787963867,-0.9175099046793025,-0.869874978235113,1.0216142730640894,0.6084074830195688,-0.9175099046793023,0.17061090673005253,0.21266514924952765,False,8296,0.9673507462686567,integer translation,0.9501984628404128,747
A_discrete_basic,integer_offset_dx8_dy8,linear,roi,masked,0.8180726902742174,0.683577138186007,0.683577138186007,1.500792581176757,-0.942998645312378,-0.8911678527283724,1.011152203540224,0.6024615863590305,-0.9429986453123781,0.16211748410822055,0.22549807567210134,False,8296,0.9673507462686567,integer translation,0.9502923660913634,748
A_discrete_basic,resize_full_identity,bicubic,roi,masked,0.8254908596680508,0.6932793160246332,0.6932793160246332,1.4704154479980467,-0.9257743612841569,-0.8759549148378277,1.0203211911106256,0.6062490028081099,-0.925774361284157,0.19637676398765658,0.20713883556942775,False,8296,0.9673507462686567,orientation + resize,0.9503417640423326,749
A_discrete_basic,crop_before_resize_finite_bbox,bicubic,roi,masked,0.8254908596680508,0.6932793160246332,0.6932793160246332,1.4704154479980467,-0.9257743612841569,-0.8759549148378277,1.0203211911106256,0.6062490028081099,-0.925774361284157,0.19637676398765658,0.20713883556942775,False,8296,0.9673507462686567,crop before resize,0.9503417640423326,750
A_discrete_basic,integer_offset_dx2_dy-4,linear,roi,nomask,0.8313512488126694,0.69505687545876,0.69505687545876,1.4677778503417969,-0.9460928398642354,-0.8886923815859821,1.0275647349516968,0.6439945817964954,-0.9460928398642349,0.1669738920847716,0.25644211392832444,False,8576,1.0,integer translation,0.9503818905096647,751
A_discrete_basic,integer_offset_dx-4_dy-2,linear,roi,masked,0.8313432389254961,0.7032368082037312,0.7032368082037312,1.4449122894287107,-0.9016658180039695,-0.8591911767714364,1.0275548345905654,0.6122491563011366,-0.9016658180039696,0.16937886208742148,0.20241040311205666,False,8296,0.9673507462686567,integer translation,0.9504070774587583,752
A_discrete_basic,integer_offset_dx-8_dy0,linear,roi,masked,0.8426691850740898,0.7226007003166177,0.7226007003166177,1.4252597320556646,-0.8524626996559059,-0.8264686258453838,1.0415539028169962,0.6227509042592017,-0.8524626996559058,0.15080262696348704,0.15488374389411777,False,8296,0.9673507462686567,integer translation,0.9504242385925721,753
A_discrete_basic,integer_offset_dx-6_dy-2,linear,roi,masked,0.8354875499579761,0.7105090682571397,0.7105090682571397,1.426020001220703,-0.8827757268925969,-0.8465824740528167,1.0326772757653755,0.6165007294709818,-0.882775726892597,0.1610534904760325,0.18199647973509098,False,8296,0.9673507462686567,integer translation,0.9504282939753219,754
B_linear_registration,projective_manual_p1-0.0008_p2-0.0008_p3-0.00012_p4-0.00012,nearest,roi,masked,0.823118166126074,0.6898380684708216,0.6898380684708216,1.4797411743164055,-0.934834260879018,-0.8831386603961005,1.0173885002485321,0.6043026768911823,-0.9348342608790176,0.1928558833621928,0.2178353239283096,False,8296,0.9673507462686567,manual projective,0.9504669840902624,755
A_discrete_basic,resize_full_identity,lanczos,roi,masked,0.8254652679046698,0.6932820708283118,0.6932820708283118,1.4701102722167967,-0.9257575794362926,-0.8759484652561919,1.0202895592419141,0.606263793435175,-0.925757579436292,0.18744305642145231,0.2076386422577513,False,8296,0.9673507462686567,orientation + resize,0.9506631722169692,756
A_discrete_basic,integer_offset_dx-8_dy-8,linear,roi,nomask,0.8436873065212684,0.7195559150553462,0.7195559150553462,1.4261332977294927,-0.8763601507469981,-0.8345128124303187,1.0428123187952159,0.6549045496746699,-0.8763601507469981,0.13317910070447941,0.1347097318502325,False,8576,1.0,integer translation,0.9507083490616042,757
A_discrete_basic,integer_offset_dx4_dy4,linear,roi,masked,0.822328622252705,0.6884644415539969,0.6884644415539969,1.4735022521972674,-0.937309597294411,-0.8852945521860277,1.0164126101634088,0.6035389814311278,-0.9373095972944113,0.17647524576040474,0.2274358853230815,False,8296,0.9673507462686567,integer translation,0.9507882934949423,758
B_linear_registration,projective_manual_p1-0.0008_p2-0.0008_p3-0.00012_p4-0.00012,bicubic,roi,masked,0.8230507950250244,0.6898016796340134,0.6898016796340134,1.4752722717285174,-0.9351434608700618,-0.8834450020568397,1.0173052283851742,0.6042921304973057,-0.9351434608700616,0.18395042870531322,0.21900711142631285,False,8296,0.9673507462686567,manual projective,0.950800811632516,759
A_discrete_basic,integer_offset_dx-2_dy-8,linear,roi,nomask,0.8335863776425417,0.6998883992739579,0.6998883992739579,1.4631026733398436,-0.9317287104375511,-0.875680032814574,1.030327393415169,0.64720506648193,-0.931728710437551,0.15514944025768673,0.21835212391213846,False,8576,1.0,integer translation,0.9508390319399889,760
B_linear_registration,projective_manual_p1-0.0008_p2-0.0008_p3-0.00012_p4-0.00012,lanczos,roi,masked,0.823048489561182,0.6898031887753376,0.6898031887753376,1.4751559234619158,-0.9351185891025725,-0.8834244630266193,1.0173023787914008,0.6042830863555473,-0.9351185891025724,0.18196685349754324,0.21911942469047058,False,8296,0.9673507462686567,manual projective,0.9508706664145774,761
A_discrete_basic,resize_full_identity,nearest,roi,masked,0.8254507848696516,0.6933661755685981,0.6933661755685981,1.469751690673828,-0.9248814828554408,-0.8753169922300834,1.0202716579564335,0.6028023815930982,-0.9248814828554404,0.20374980505420667,0.187434190581839,False,8296,0.9673507462686567,orientation + resize,0.9508713692385864,762
A_discrete_basic,crop_before_resize_finite_bbox,nearest,roi,masked,0.8254507848696516,0.6933661755685981,0.6933661755685981,1.469751690673828,-0.9248814828554408,-0.8753169922300834,1.0202716579564335,0.6028023815930982,-0.9248814828554404,0.20374980505420667,0.187434190581839,False,8296,0.9673507462686567,crop before resize,0.9508713692385864,763
B_linear_registration,projective_manual_p1-0.0008_p2-0.0008_p3-0.00012_p4-0.00012,linear,roi,masked,0.8230354724210983,0.6898038536803817,0.6898038536803817,1.475077706909179,-0.9350933381830095,-0.8833989286628822,1.0172862893777876,0.604311363257285,-0.9350933381830092,0.1793573355156044,0.21947191508589156,False,8296,0.9673507462686567,manual projective,0.9509480495270242,764
A_discrete_basic,integer_offset_dx6_dy6,linear,roi,masked,0.8203482310400508,0.6860268812692729,0.6860268812692729,1.4880190673828118,-0.9408434462757942,-0.8887156413204054,1.0139648118658324,0.6026324352887181,-0.9408434462757941,0.16159506816968255,0.22893259467083016,False,8296,0.9673507462686567,integer translation,0.9509638129317417,765
A_discrete_basic,integer_offset_dx0_dy-6,linear,roi,nomask,0.8326040948122396,0.6974645321354938,0.6974645321354938,1.4697440612792967,-0.9397801985510117,-0.8827437885583331,1.0291132745964284,0.6453169859106379,-0.9397801985510114,0.15857529676506843,0.23664133421155395,False,8576,1.0,integer translation,0.9509700242872705,766
D_optimization_matching,phase_correlation_translation_sign1,linear,roi,masked,0.8252379404768171,0.6931340680695316,0.6931340680695316,1.468794201660156,-0.9255664340829479,-0.8757610287577576,1.0200085785511623,0.606221446362474,-0.925566434082948,0.17187750112204458,0.20984259570280778,False,8296,0.9673507462686567,phase correlation,0.9510458984649865,767
A_discrete_basic,resize_full_identity,linear,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,orientation + resize,0.9510842274338211,768
A_discrete_basic,crop_before_resize_finite_bbox,linear,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,crop before resize,0.9510842274338211,769
A_discrete_basic,integer_offset_dx0_dy0,linear,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,integer translation,0.9510842274338211,770
A_discrete_basic,scale_only_center_s1.00,nearest,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,scale only,0.9510842274338211,771
A_discrete_basic,scale_only_center_s1.00,linear,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,scale only,0.9510842274338211,772
A_discrete_basic,scale_only_center_s1.00,bicubic,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,scale only,0.9510842274338211,773
D_optimization_matching,mutual_information_translation_opt,linear,roi,masked,0.8253909616262441,0.6932777737760039,0.6932777737760039,1.4690097320556639,-0.9256852454972051,-0.8758865946829664,1.0201977153775972,0.606164185741235,-0.9256852454972053,0.17376346815260216,0.20969374285305162,False,8296,0.9673507462686567,MI translation optimize,0.9510842274338211,774
A_discrete_basic,integer_offset_dx4_dy0,linear,roi,nomask,0.8340859759878717,0.6979390502726854,0.6979390502726854,1.4744482971191424,-0.9470430732234417,-0.8906641128427406,1.030944905738672,0.6437807594377917,-0.9470430732234416,0.17405020281193534,0.27402644611615806,False,8576,1.0,integer translation,0.9511161947208258,775
A_discrete_basic,integer_offset_dx-8_dy2,linear,roi,masked,0.8464041538812729,0.7277998761080501,0.7277998761080501,1.425011776733399,-0.8437863435047983,-0.8207599767215985,1.0461703898167898,0.6249170554289519,-0.8437863435047982,0.14802423315295424,0.1504881418186133,False,8296,0.9673507462686567,integer translation,0.9511557317089403,776
D_optimization_matching,phase_correlation_translation_sign-1,linear,roi,masked,0.8255285148622338,0.6934213909664173,0.6934213909664173,1.468763684082031,-0.9257887224555961,-0.875993447376103,1.020367733591539,0.6061700617540626,-0.9257887224555956,0.17357922547928006,0.21030958940415545,False,8296,0.9673507462686567,phase correlation,0.9511602462804889,777
A_discrete_basic,integer_offset_dx2_dy2,linear,roi,masked,0.8240004050504639,0.6908777040656301,0.6908777040656301,1.4670416137695312,-0.9322817102973312,-0.8810151437750986,1.0184789630436497,0.6047024049970936,-0.9322817102973312,0.17275868050798449,0.21909821488506584,False,8296,0.9673507462686567,integer translation,0.9512155155593762,778
A_discrete_basic,integer_offset_dx8_dy6,linear,roi,nomask,0.835377166470775,0.6991677097281414,0.6991677097281414,1.5012522521972649,-0.9489493236578306,-0.8946699308650453,1.0325408398378046,0.6446106012735525,-0.9489493236578307,0.16600834949244525,0.30237330514423116,False,8576,1.0,integer translation,0.9514287606184336,779
A_discrete_basic,integer_offset_dx-8_dy-6,linear,roi,nomask,0.8467542288275254,0.7239518034230418,0.7239518034230418,1.4259940612792974,-0.8687917845765173,-0.8293878193591925,1.0466030885946804,0.6555925499447477,-0.8687917845765174,0.13103043412735466,0.1261629494996672,False,8576,1.0,integer translation,0.9514883654141617,780
A_discrete_basic,integer_offset_dx-6_dy0,linear,roi,masked,0.839319142830973,0.715694530267081,0.715694530267081,1.424787854003906,-0.8755290112778354,-0.8419542781837442,1.0374131918064073,0.6181238715821206,-0.8755290112778353,0.15810201888049977,0.17733398479958143,False,8296,0.9673507462686567,integer translation,0.9515122898049946,781
A_discrete_basic,integer_offset_dx-2_dy0,linear,roi,masked,0.8307026981581118,0.7010283640351107,0.7010283640351107,1.4605372894287107,-0.9119424275750552,-0.8663961979062085,1.0267631149596597,0.6097612979748966,-0.9119424275750551,0.17056860980454977,0.21035896072250387,False,8296,0.9673507462686567,integer translation,0.9515522938107226,782
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,lanczos,roi,masked,0.8404142268119632,0.7161026695372859,0.7161026695372859,1.4305794097900382,-0.8783593601786359,-0.8432575399675872,1.038766734827222,0.6176487122071574,-0.8783593601786358,0.1696025826144534,0.18994535273613947,False,8296,0.9673507462686567,manual affine,0.9515775376633675,783
A_discrete_basic,integer_offset_dx-6_dy-8,linear,roi,nomask,0.8409461045192215,0.713287450248092,0.713287450248092,1.4298366058349607,-0.8981759474898968,-0.8503815527459555,1.039424145008618,0.6523851057673123,-0.8981759474898968,0.13971892558344975,0.16376703628998382,False,8576,1.0,integer translation,0.9516210950918583,784
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,bicubic,roi,masked,0.8403790762954881,0.7160721310371834,0.7160721310371834,1.4305927612304679,-0.878349551918589,-0.8433230696657351,1.0387232881719164,0.6176039177563082,-0.8783495519185891,0.1683957380155897,0.1896510663870431,False,8296,0.9673507462686567,manual affine,0.9516244009983688,785
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,linear,roi,masked,0.8404181179246288,0.71611505741719,0.71611505741719,1.4305565216064444,-0.8783503949384757,-0.843212877271865,1.0387715443107715,0.617679776896829,-0.8783503949384758,0.16667678419222612,0.19002237846711226,False,8296,0.9673507462686567,manual affine,0.9516881972887068,786
A_discrete_basic,integer_offset_dx-4_dy-8,linear,roi,nomask,0.8375907188478352,0.7067335012104974,0.7067335012104974,1.447798107910156,-0.9165726493405769,-0.8640539722096923,1.0352768294269032,0.6497413454485099,-0.9165726493405768,0.14415085186335647,0.19343857134329617,False,8576,1.0,integer translation,0.9517086047940566,787
B_linear_registration,affine_manual_aniso_sx0.98_sy1.02,nearest,roi,masked,0.8407596856535556,0.7164198140691539,0.7164198140691539,1.4321559417724607,-0.8781782743691307,-0.8424697941904664,1.0391937280187338,0.6175218394019619,-0.8781782743691304,0.17336751782016116,0.18480701702491795,False,8296,0.9673507462686567,manual affine,0.9517520425667332,788
A_discrete_basic,integer_offset_dx-4_dy0,linear,roi,masked,0.8353413539508608,0.7085046181975818,0.7085046181975818,1.4439681518554686,-0.8952966481707355,-0.8551925774815468,1.032496574934629,0.61372791510723,-0.8952966481707354,0.16415098333676764,0.19879233259547996,False,8296,0.9673507462686567,integer translation,0.9517890234850164,789
B_linear_registration,projective_manual_p1-0.0015_p2+0.0010_p3-0.00018_p4+0.00010,bicubic,roi,masked,0.825332115905504,0.6924075799892356,0.6924075799892356,1.4668012878417969,-0.9325356506340393,-0.8817091703186757,1.0201249810339348,0.6053245975643511,-0.9325356506340391,0.18169597616147384,0.21332621910122956,False,8296,0.9673507462686567,manual projective,0.9518464825261141,790
A_discrete_basic,integer_offset_dx-8_dy4,linear,roi,masked,0.8502033712037769,0.7330975153239737,0.7330975153239737,1.4247752655029302,-0.834599771828085,-0.8146834792119566,1.0508662891091747,0.6272116637562143,-0.8345997718280848,0.14589238657628215,0.14464096679387684,False,8296,0.9673507462686567,integer translation,0.9518566573635663,791
A_discrete_basic,integer_offset_dx6_dy4,linear,roi,nomask,0.8370688109888667,0.7012719209375666,0.7012719209375666,1.4888583007812493,-0.9467377629613395,-0.8917072741183675,1.034631742152979,0.6447057941331011,-0.9467377629613397,0.1747700897849502,0.2933983314750173,False,8576,1.0,integer translation,0.9518858247253433,792
B_linear_registration,projective_manual_p1-0.0015_p2+0.0010_p3-0.00018_p4+0.00010,lanczos,roi,masked,0.8253412096937346,0.6924228433765349,0.6924228433765349,1.4666677734375,-0.9325113900890499,-0.8817344666136288,1.020136221115797,0.6053314871545422,-0.9325113900890497,0.17985717582473448,0.2138852964901086,False,8296,0.9673507462686567,manual projective,0.9519007413409628,793
B_linear_registration,projective_manual_p1-0.0015_p2+0.0010_p3-0.00018_p4+0.00010,linear,roi,masked,0.8253304885761037,0.6924266311741152,0.6924266311741152,1.4663168212890625,-0.9324838698462252,-0.8817301316879713,1.020122969626234,0.6053736765463762,-0.9324838698462253,0.17790663351832936,0.2143839293304641,False,8296,0.9673507462686567,manual projective,0.9519473257442852,794
B_linear_registration,projective_manual_p1+0.0015_p2-0.0010_p3+0.00018_p4-0.00010,nearest,roi,nomask,0.8416783781121111,0.7115253060917356,0.7115253060917356,1.461185787963867,-0.9140923259451283,-0.8625724700690007,1.0403292480218924,0.6469000302962697,-0.9140923259451282,0.19294811707724155,0.1875913942376695,False,8576,1.0,manual projective,0.9519565121677712,795
A_discrete_basic,integer_offset_dx2_dy-2,linear,roi,nomask,0.8353914501115881,0.700143336791067,0.700143336791067,1.4675279876708984,-0.9420541604291433,-0.8857123501478601,1.0325584946685482,0.6448138969847477,-0.9420541604291433,0.16556328783004842,0.25444564679478104,False,8576,1.0,integer translation,0.9519651997335601,796
B_linear_registration,projective_manual_p1-0.0015_p2+0.0010_p3-0.00018_p4+0.00010,nearest,roi,masked,0.825520579164439,0.6925898775477763,0.6925898775477763,1.4670416137695312,-0.932268757834273,-0.8821118234979596,1.0203579249297816,0.6054514172245544,-0.9322687578342728,0.1794157862739304,0.21468951773401715,False,8296,0.9673507462686567,manual projective,0.9519654908860073,797
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,nearest,roi,nomask,0.8580249782831717,0.7423317383335598,0.7423317383335598,1.4131634094238272,-0.8262959716133402,-0.7990176270774626,1.0605339327398462,0.6611483665073031,-0.82629597161334,0.13336935050278692,0.07492806404475004,False,8576,1.0,manual affine shear,0.9520312107813624,798
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,bicubic,roi,nomask,0.8580436679573484,0.742353979984682,0.742353979984682,1.410012469482421,-0.8262790336496271,-0.7989661046503967,1.0605570335051595,0.663160880335611,-0.826279033649627,0.12837734312228846,0.07630898947196928,False,8576,1.0,manual affine shear,0.9520596571434875,799
B_linear_registration,affine_manual_shear_shx-0.06_shy+0.00,linear,roi,nomask,0.8580166207717815,0.7423417701511241,0.7423417701511241,1.4102127410888663,-0.8262650340192171,-0.7989546497138441,1.0605236027090816,0.6630106522163555,-0.826265034019217,0.12818390465725155,0.07616379199457142,False,8576,1.0,manual affine shear,0.9520659586847923,800
A_discrete_basic,integer_offset_dx-8_dy-4,linear,roi,nomask,0.8499013861783286,0.728488771092002,0.728488771092002,1.4257461059570318,-0.8607116602322042,-0.8238362171650598,1.0504930303174458,0.6564277348003852,-0.8607116602322045,0.129413167804314,0.11729680161372102,False,8576,1.0,integer translation,0.9522025081285906,801
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,nearest,roi,nomask,0.8430126843772602,0.7136286005461394,0.7136286005461394,1.445429180908203,-0.908254607874606,-0.8582689624539358,1.0419784739846252,0.6482901866743274,-0.9082546078746058,0.18643624455246557,0.17838644868608303,False,8576,1.0,manual projective,0.9522265686937432,802
