scope,prototype_key,prototype_name,row,col,lat,lon,temp_mean,temp_std,region_label,region_label_id,boundary_score,gradient_magnitude,gradient_direction,distance_to_boundary,region_id
global,class_03,prototype_class_03,1,46,39.396385192871094,-9.290790557861328,0.34750545,0.48904005,low,0,0.97062135,5.201894,2.5267196,3.1622777,1
global,class_03,prototype_class_03,1,47,39.396385192871094,-9.285035133361816,0.32305157,0.4863672,low,0,0.96219337,5.205397,2.525181,4.1231055,1
global,class_03,prototype_class_03,1,48,39.396385192871094,-9.279279708862305,0.29859823,0.48378164,low,0,0.954695,5.2112103,2.5239542,5.0,1
global,class_03,prototype_class_03,1,49,39.396385192871094,-9.273523330688477,0.2741445,0.48128438,low,0,0.94919646,5.21563,2.522536,5.656854,1
global,class_03,prototype_class_03,1,50,39.396385192871094,-9.267767906188965,0.24969094,0.4788773,low,0,0.94306976,5.2228823,2.5215142,6.4031243,1
global,class_03,prototype_class_03,1,51,39.396385192871094,-9.262012481689453,0.22523744,0.4765616,low,0,0.9376925,5.189608,2.514889,7.071068,1
global,class_03,prototype_class_03,1,52,39.396385192871094,-9.256256103515625,0.20130819,0.47440648,low,0,0.93185675,5.1346154,2.5086102,7.81025,1
global,class_03,prototype_class_03,1,53,39.396385192871094,-9.250500679016113,0.17753647,0.47235602,low,0,0.92663085,5.122832,2.5094993,8.485281,1
global,class_03,prototype_class_03,1,54,39.396385192871094,-9.244745254516602,0.15376475,0.47038993,low,0,0.9210565,5.1157317,2.5110543,9.219544,1
global,class_03,prototype_class_03,1,55,39.396385192871094,-9.238988876342773,0.12999317,0.46850875,low,0,0.9159946,5.107243,2.5124202,9.899495,1
global,class_03,prototype_class_03,1,56,39.396385192871094,-9.233233451843262,0.106221445,0.46671388,low,0,0.9106606,5.101577,2.5141857,10.630146,1
global,class_03,prototype_class_03,1,57,39.396385192871094,-9.227477073669434,0.08244951,0.46500644,low,0,0.9057672,5.094493,2.5157607,11.313708,1
global,class_03,prototype_class_03,1,58,39.396385192871094,-9.221721649169922,0.05867782,0.4633868,low,0,0.90065753,5.0896697,2.5176437,12.0415945,1
global,class_03,prototype_class_03,1,59,39.396385192871094,-9.21596622467041,0.034906033,0.46185645,low,0,0.89593315,5.049928,2.5145736,12.727922,1
global,class_03,prototype_class_03,1,60,39.396385192871094,-9.210209846496582,0.011595005,0.46048525,low,0,0.8910345,4.901958,2.496946,13.453624,1
global,class_03,prototype_class_03,1,61,39.396385192871094,-9.20445442199707,-0.010180707,0.45942733,low,0,0.8797703,4.770608,2.4865644,14.21267,1
global,class_03,prototype_class_03,1,62,39.396385192871094,-9.198698997497559,-0.03195663,0.45844868,low,0,0.871034,4.743631,2.4926813,15.0,1
global,class_03,prototype_class_03,1,63,39.396385192871094,-9.19294261932373,-0.05373221,0.45754954,low,0,0.8634358,4.725389,2.5002253,15.811388,1
global,class_03,prototype_class_03,1,64,39.396385192871094,-9.187187194824219,-0.07550817,0.45672998,low,0,0.8550124,4.701116,2.5068421,16.643316,1
global,class_03,prototype_class_03,1,65,39.396385192871094,-9.181431770324707,-0.09728392,0.45599133,low,0,0.8464176,4.6754837,2.51328,17.492855,1
global,class_03,prototype_class_03,1,66,39.396385192871094,-9.175675392150879,-0.119059466,0.45533308,low,0,0.83826584,4.6529036,2.5202303,18.35756,1
global,class_03,prototype_class_03,1,67,39.396385192871094,-9.169919967651367,-0.1408355,0.45475578,low,0,0.83012843,4.62899,2.5270147,19.209373,1
global,class_03,prototype_class_03,1,68,39.396385192871094,-9.164164543151855,-0.16261111,0.45426002,low,0,0.80597544,4.483017,2.5147605,20.0,1
global,class_03,prototype_class_03,1,69,39.396385192871094,-9.158408164978027,-0.18263917,0.4541559,low,0,0.77346176,4.275099,2.4947798,20.808653,1
global,class_03,prototype_class_03,1,70,39.396385192871094,-9.152652740478516,-0.20189078,0.4542554,low,0,0.7572899,4.1881824,2.4968593,21.633308,1
global,class_03,prototype_class_03,1,71,39.396385192871094,-9.146897315979004,-0.2211423,0.45441824,low,0,0.74785507,4.1509967,2.5079644,22.472204,1
global,class_03,prototype_class_03,1,72,39.396385192871094,-9.141140937805176,-0.24039371,0.45464453,low,0,0.7383461,4.1129885,2.5190299,23.323807,1
global,class_03,prototype_class_03,1,73,39.396385192871094,-9.135385513305664,-0.25964534,0.45493382,low,0,0.7299004,4.0825195,2.5315177,24.186773,1
global,class_03,prototype_class_03,1,74,39.396385192871094,-9.129630088806152,-0.2788968,0.455286,low,0,0.7210692,4.0488005,2.5435336,25.059929,1
global,class_03,prototype_class_03,1,75,39.396385192871094,-9.123873710632324,-0.29814842,0.4557016,low,0,0.71184874,4.011759,2.555098,25.942244,1
global,class_03,prototype_class_03,1,76,39.396385192871094,-9.118118286132812,-0.31739986,0.45617938,low,0,0.7014284,3.9653516,2.5652504,26.832815,1
global,class_03,prototype_class_03,1,77,39.396385192871094,-9.1123628616333,-0.33641705,0.4568186,low,0,0.67829275,3.824213,2.5595567,27.730848,1
global,class_03,prototype_class_03,1,78,39.396385192871094,-9.106606483459473,-0.35414422,0.4580524,low,0,0.6574031,3.698058,2.554872,28.600698,1
global,class_03,prototype_class_03,1,79,39.396385192871094,-9.100851058959961,-0.37187165,0.45932823,low,0,0.64982307,3.6679544,2.5673437,29.410883,1
global,class_03,prototype_class_03,1,80,39.396385192871094,-9.09509563446045,-0.38959908,0.46064577,low,0,0.64223397,3.6375585,2.5798614,30.232433,1
global,class_03,prototype_class_03,1,81,39.396385192871094,-9.089339256286621,-0.40732646,0.46200508,low,0,0.63508224,3.6101396,2.592995,31.06445,1
global,class_03,prototype_class_03,1,82,39.396385192871094,-9.08358383178711,-0.42505383,0.46340522,low,0,0.6278468,3.581804,2.606075,31.906113,1
global,class_03,prototype_class_03,1,83,39.396385192871094,-9.077828407287598,-0.44278118,0.4648464,low,0,0.62083125,3.554773,2.619471,32.75668,1
global,class_03,prototype_class_03,1,84,39.396385192871094,-9.07207202911377,-0.4605086,0.46632773,low,0,0.6138582,3.527708,2.6329594,33.61547,1
global,class_03,prototype_class_03,1,85,39.396385192871094,-9.066316604614258,-0.4782359,0.46784908,low,0,0.57215667,3.2429159,2.6031241,34.48188,1
