day_index,date,png_path,clean_png_path,valid_cells,nan_cells,norm_min,norm_max,norm_mean,norm_std
1,2023-10-28,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0001_2023-10-28_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0001_2023-10-28_X_surface_370_roi_x490_norm_clean.png,8004,420,1.9938743114471436,2.320937156677246,2.156126022338867,0.06450603902339935
2,2023-10-29,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0002_2023-10-29_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0002_2023-10-29_X_surface_370_roi_x490_norm_clean.png,8004,420,1.8909895420074463,2.2586681842803955,2.0635952949523926,0.0633261427283287
3,2023-10-30,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0003_2023-10-30_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0003_2023-10-30_X_surface_370_roi_x490_norm_clean.png,8004,420,1.7915854454040527,2.1576318740844727,1.982578992843628,0.06181662157177925
4,2023-10-31,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0004_2023-10-31_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0004_2023-10-31_X_surface_370_roi_x490_norm_clean.png,8004,420,1.6854718923568726,2.073793649673462,1.9093737602233887,0.07266606390476227
5,2023-11-01,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0005_2023-11-01_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0005_2023-11-01_X_surface_370_roi_x490_norm_clean.png,8004,420,1.7035905122756958,2.030254364013672,1.8881396055221558,0.06214265897870064
6,2023-11-02,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0006_2023-11-02_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0006_2023-11-02_X_surface_370_roi_x490_norm_clean.png,8004,420,1.709161400794983,1.9835188388824463,1.8442751169204712,0.04424272105097771
7,2023-11-03,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0007_2023-11-03_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0007_2023-11-03_X_surface_370_roi_x490_norm_clean.png,8004,420,1.604128360748291,1.839738130569458,1.7068042755126953,0.045771192759275436
8,2023-11-04,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0008_2023-11-04_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0008_2023-11-04_X_surface_370_roi_x490_norm_clean.png,8004,420,1.5214638710021973,1.758125901222229,1.6524475812911987,0.055672675371170044
9,2023-11-05,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0009_2023-11-05_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0009_2023-11-05_X_surface_370_roi_x490_norm_clean.png,8004,420,1.3936535120010376,1.657969355583191,1.5646693706512451,0.04419136047363281
10,2023-11-06,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0010_2023-11-06_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0010_2023-11-06_X_surface_370_roi_x490_norm_clean.png,8004,420,1.2681766748428345,1.6277216672897339,1.4813694953918457,0.060689665377140045
11,2023-11-07,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0011_2023-11-07_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0011_2023-11-07_X_surface_370_roi_x490_norm_clean.png,8004,420,1.129644513130188,1.6273455619812012,1.4467214345932007,0.11205873638391495
12,2023-11-08,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0012_2023-11-08_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0012_2023-11-08_X_surface_370_roi_x490_norm_clean.png,8004,420,1.055983543395996,1.5877578258514404,1.431771159172058,0.12711423635482788
13,2023-11-09,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0013_2023-11-09_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0013_2023-11-09_X_surface_370_roi_x490_norm_clean.png,8004,420,1.0678268671035767,1.5427405834197998,1.4138545989990234,0.10658790171146393
14,2023-11-10,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0014_2023-11-10_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0014_2023-11-10_X_surface_370_roi_x490_norm_clean.png,8004,420,0.9538441300392151,1.507066249847412,1.3616219758987427,0.13347820937633514
15,2023-11-11,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0015_2023-11-11_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0015_2023-11-11_X_surface_370_roi_x490_norm_clean.png,8004,420,1.008895754814148,1.515799641609192,1.3944063186645508,0.10561184585094452
16,2023-11-12,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0016_2023-11-12_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0016_2023-11-12_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1015126705169678,1.5276598930358887,1.4052602052688599,0.0836169421672821
17,2023-11-13,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0017_2023-11-13_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0017_2023-11-13_X_surface_370_roi_x490_norm_clean.png,8004,420,1.135979175567627,1.5041542053222656,1.3633055686950684,0.06943633407354355
18,2023-11-14,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0018_2023-11-14_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0018_2023-11-14_X_surface_370_roi_x490_norm_clean.png,8004,420,1.1195323467254639,1.452706217765808,1.3564519882202148,0.04038691893219948
19,2023-11-15,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0019_2023-11-15_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0019_2023-11-15_X_surface_370_roi_x490_norm_clean.png,8004,420,1.052954077720642,1.5206491947174072,1.37984037399292,0.05895238369703293
20,2023-11-16,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0020_2023-11-16_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0020_2023-11-16_X_surface_370_roi_x490_norm_clean.png,8004,420,1.0654819011688232,1.5730150938034058,1.414317011833191,0.08520437777042389
21,2023-11-17,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0021_2023-11-17_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0021_2023-11-17_X_surface_370_roi_x490_norm_clean.png,8004,420,0.968591034412384,1.513331651687622,1.2992241382598877,0.10775850713253021
22,2023-11-18,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0022_2023-11-18_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0022_2023-11-18_X_surface_370_roi_x490_norm_clean.png,8004,420,0.8085416555404663,1.443920612335205,1.128780722618103,0.16400346159934998
23,2023-11-19,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0023_2023-11-19_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0023_2023-11-19_X_surface_370_roi_x490_norm_clean.png,8004,420,0.6910090446472168,1.3771061897277832,0.9813026785850525,0.17995792627334595
24,2023-11-20,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0024_2023-11-20_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0024_2023-11-20_X_surface_370_roi_x490_norm_clean.png,8004,420,0.6914941072463989,1.2865923643112183,0.8790755271911621,0.1391577422618866
25,2023-11-21,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0025_2023-11-21_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0025_2023-11-21_X_surface_370_roi_x490_norm_clean.png,8004,420,0.6478474140167236,1.013611078262329,0.7502505779266357,0.061478517949581146
26,2023-11-22,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0026_2023-11-22_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0026_2023-11-22_X_surface_370_roi_x490_norm_clean.png,8004,420,0.3403133153915405,0.7433579564094543,0.5344998240470886,0.06236773356795311
27,2023-11-23,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0027_2023-11-23_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0027_2023-11-23_X_surface_370_roi_x490_norm_clean.png,8004,420,0.2027711421251297,0.5976085662841797,0.43997472524642944,0.07804634422063828
28,2023-11-24,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0028_2023-11-24_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0028_2023-11-24_X_surface_370_roi_x490_norm_clean.png,8004,420,0.07843995839357376,0.5247141122817993,0.3996613621711731,0.09157931059598923
29,2023-11-25,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0029_2023-11-25_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0029_2023-11-25_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.003326435573399067,0.5310176610946655,0.38861948251724243,0.10322749614715576
30,2023-11-26,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0030_2023-11-26_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0030_2023-11-26_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.04364108294248581,0.5220962166786194,0.352008193731308,0.1242590993642807
31,2023-11-27,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0031_2023-11-27_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0031_2023-11-27_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.05851669982075691,0.530972421169281,0.3454754650592804,0.13217173516750336
32,2023-11-28,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0032_2023-11-28_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0032_2023-11-28_X_surface_370_roi_x490_norm_clean.png,8004,420,0.05127264931797981,0.536037027835846,0.3799355924129486,0.10878930240869522
33,2023-11-29,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0033_2023-11-29_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0033_2023-11-29_X_surface_370_roi_x490_norm_clean.png,8004,420,0.20724599063396454,0.5597506165504456,0.42740440368652344,0.0723642110824585
34,2023-11-30,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0034_2023-11-30_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0034_2023-11-30_X_surface_370_roi_x490_norm_clean.png,8004,420,0.19052471220493317,0.49751850962638855,0.40075188875198364,0.05679204687476158
35,2023-12-01,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0035_2023-12-01_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0035_2023-12-01_X_surface_370_roi_x490_norm_clean.png,8004,420,0.05735838785767555,0.5135637521743774,0.2785238027572632,0.08513503521680832
36,2023-12-02,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0036_2023-12-02_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0036_2023-12-02_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.04708066210150719,0.5031120777130127,0.19457758963108063,0.105282261967659
37,2023-12-03,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0037_2023-12-03_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0037_2023-12-03_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.10552098602056503,0.5539406538009644,0.14828914403915405,0.123782679438591
38,2023-12-04,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0038_2023-12-04_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0038_2023-12-04_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.044164374470710754,0.6071339249610901,0.15382643043994904,0.13492223620414734
39,2023-12-05,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0039_2023-12-05_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0039_2023-12-05_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.14998094737529755,0.5470134019851685,0.09322208911180496,0.1665825992822647
40,2023-12-06,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0040_2023-12-06_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0040_2023-12-06_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.29653221368789673,0.4809598922729492,0.07530395686626434,0.2015313059091568
41,2023-12-07,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0041_2023-12-07_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0041_2023-12-07_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.3301261067390442,0.44592341780662537,0.1377694010734558,0.19029797613620758
42,2023-12-08,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0042_2023-12-08_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0042_2023-12-08_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.332045316696167,0.44302693009376526,0.17350579798221588,0.1878930628299713
43,2023-12-09,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0043_2023-12-09_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0043_2023-12-09_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.2961574196815491,0.4665057361125946,0.17909783124923706,0.18029914796352386
44,2023-12-10,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0044_2023-12-10_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0044_2023-12-10_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.2616018056869507,0.4454411268234253,0.15976274013519287,0.15851400792598724
45,2023-12-11,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0045_2023-12-11_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0045_2023-12-11_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.22028301656246185,0.3911164104938507,0.11803537607192993,0.1404004991054535
46,2023-12-12,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0046_2023-12-12_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0046_2023-12-12_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.12884987890720367,0.49148085713386536,0.13581448793411255,0.12658077478408813
47,2023-12-13,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0047_2023-12-13_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0047_2023-12-13_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.18180838227272034,0.4050953686237335,0.16082343459129333,0.11939725279808044
48,2023-12-14,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0048_2023-12-14_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0048_2023-12-14_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.3262481093406677,0.29339247941970825,0.04464724659919739,0.1735866665840149
49,2023-12-15,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0049_2023-12-15_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0049_2023-12-15_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.45962798595428467,0.22442267835140228,-0.0847257599234581,0.21279235184192657
50,2023-12-16,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0050_2023-12-16_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0050_2023-12-16_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.5425357222557068,0.16613368690013885,-0.14873714745044708,0.2299542874097824
51,2023-12-17,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0051_2023-12-17_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0051_2023-12-17_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.5432569980621338,0.1619119942188263,-0.15176232159137726,0.21567511558532715
52,2023-12-18,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0052_2023-12-18_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0052_2023-12-18_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.5476371049880981,0.1421358287334442,-0.11900483071804047,0.1820201277732849
53,2023-12-19,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0053_2023-12-19_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0053_2023-12-19_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.5126402378082275,0.12695471942424774,-0.1189885288476944,0.15076427161693573
54,2023-12-20,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0054_2023-12-20_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0054_2023-12-20_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.2565683126449585,0.12374425679445267,-0.064812071621418,0.07299564778804779
55,2023-12-21,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0055_2023-12-21_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0055_2023-12-21_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.45230475068092346,0.04778356850147247,-0.14613229036331177,0.10469885915517807
56,2023-12-22,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0056_2023-12-22_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0056_2023-12-22_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.7471072673797607,-0.010651099495589733,-0.2880706787109375,0.18885457515716553
57,2023-12-23,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0057_2023-12-23_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0057_2023-12-23_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.9548348188400269,-0.05480557307600975,-0.3844115436077118,0.2311367392539978
58,2023-12-24,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0058_2023-12-24_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0058_2023-12-24_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.0313293933868408,-0.10867063701152802,-0.4355618953704834,0.2328232079744339
59,2023-12-25,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0059_2023-12-25_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0059_2023-12-25_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.9615329504013062,-0.17861205339431763,-0.4504071772098541,0.1977119743824005
60,2023-12-26,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0060_2023-12-26_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0060_2023-12-26_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.8966476917266846,-0.23304001986980438,-0.466234415769577,0.17549332976341248
61,2023-12-27,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0061_2023-12-27_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0061_2023-12-27_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.8911594748497009,-0.3149336874485016,-0.5245823264122009,0.1634814590215683
62,2023-12-28,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0062_2023-12-28_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0062_2023-12-28_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.9948892593383789,-0.3548523485660553,-0.5516201853752136,0.16623255610466003
63,2023-12-29,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0063_2023-12-29_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0063_2023-12-29_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.0125552415847778,-0.3866429924964905,-0.5978531837463379,0.16243454813957214
64,2023-12-30,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0064_2023-12-30_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0064_2023-12-30_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.0069701671600342,-0.37257492542266846,-0.6309723854064941,0.15859690308570862
65,2023-12-31,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0065_2023-12-31_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0065_2023-12-31_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.0136067867279053,-0.34902259707450867,-0.6309608817100525,0.15416130423545837
66,2024-01-01,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0066_2024-01-01_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0066_2024-01-01_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.1067299842834473,-0.359383761882782,-0.6915202736854553,0.17947231233119965
67,2024-01-02,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0067_2024-01-02_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0067_2024-01-02_X_surface_370_roi_x490_norm_clean.png,8004,420,-0.9920408725738525,-0.38453003764152527,-0.6665313839912415,0.14142927527427673
68,2024-01-03,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0068_2024-01-03_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0068_2024-01-03_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.006985068321228,-0.43726789951324463,-0.6607586145401001,0.11141709238290787
69,2024-01-04,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0069_2024-01-04_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0069_2024-01-04_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.0055707693099976,-0.383730947971344,-0.6561812162399292,0.1119060218334198
70,2024-01-05,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0070_2024-01-05_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0070_2024-01-05_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.0562444925308228,-0.5362449288368225,-0.7199347019195557,0.12152500450611115
71,2024-01-06,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0071_2024-01-06_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0071_2024-01-06_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.1809942722320557,-0.6164584159851074,-0.8725482821464539,0.19967827200889587
72,2024-01-07,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0072_2024-01-07_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0072_2024-01-07_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.3569961786270142,-0.6251577734947205,-0.9807373881340027,0.259561687707901
73,2024-01-08,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0073_2024-01-08_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0073_2024-01-08_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.3978744745254517,-0.6606496572494507,-1.0113520622253418,0.2384740114212036
74,2024-01-09,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0074_2024-01-09_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0074_2024-01-09_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.3432188034057617,-0.7115778923034668,-1.0045450925827026,0.19778014719486237
75,2024-01-10,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0075_2024-01-10_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0075_2024-01-10_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.3115441799163818,-0.7128217816352844,-0.9881563782691956,0.16622526943683624
76,2024-01-11,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0076_2024-01-11_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0076_2024-01-11_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.397510290145874,-0.462721049785614,-0.9954316020011902,0.1812315285205841
77,2024-01-12,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0077_2024-01-12_X_surface_370_roi_x490_norm.png,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_clean_pngs/0077_2024-01-12_X_surface_370_roi_x490_norm_clean.png,8004,420,-1.3857489824295044,-0.44225895404815674,-0.9555140137672424,0.19978384673595428
