day_index,date,png_path,clean_png_path,valid_cells,nan_cells,temp_min,temp_max,temp_mean,temp_std
197,2024-05-11,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0197_2024-05-11_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0197_2024-05-11_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.63837242126465,17.524856567382812,17.14457893371582,0.1929575800895691
198,2024-05-12,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0198_2024-05-12_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0198_2024-05-12_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.489230155944824,17.25227165222168,16.602909088134766,0.4791840612888336
199,2024-05-13,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0199_2024-05-13_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0199_2024-05-13_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.43598461151123,17.332490921020508,16.568126678466797,0.5013805627822876
200,2024-05-14,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0200_2024-05-14_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0200_2024-05-14_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.303679466247559,17.205642700195312,16.424072265625,0.5043448805809021
201,2024-05-15,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0201_2024-05-15_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0201_2024-05-15_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.224106788635254,17.10502052307129,16.244474411010742,0.5292177796363831
202,2024-05-16,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0202_2024-05-16_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0202_2024-05-16_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.367642402648926,17.065786361694336,16.243623733520508,0.45090624690055847
203,2024-05-17,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0203_2024-05-17_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0203_2024-05-17_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.4970703125,16.976863861083984,16.275211334228516,0.35331618785858154
204,2024-05-18,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0204_2024-05-18_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0204_2024-05-18_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.453753471374512,17.00971031188965,16.246116638183594,0.35732683539390564
205,2024-05-19,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0205_2024-05-19_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0205_2024-05-19_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.38564395904541,17.049053192138672,16.23261260986328,0.37590503692626953
206,2024-05-20,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0206_2024-05-20_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0206_2024-05-20_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.151284217834473,17.127206802368164,16.235027313232422,0.4113028347492218
207,2024-05-21,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0207_2024-05-21_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0207_2024-05-21_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.41092586517334,17.23598289489746,16.397985458374023,0.4020359218120575
208,2024-05-22,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0208_2024-05-22_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0208_2024-05-22_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.690451622009277,17.339069366455078,16.500919342041016,0.39100342988967896
209,2024-05-23,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0209_2024-05-23_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0209_2024-05-23_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.939820289611816,17.09036636352539,16.12298011779785,0.46532687544822693
210,2024-05-24,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0210_2024-05-24_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0210_2024-05-24_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.008874893188477,17.117061614990234,16.242948532104492,0.43870845437049866
211,2024-05-25,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0211_2024-05-25_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0211_2024-05-25_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.861562728881836,17.558185577392578,16.90366554260254,0.35035863518714905
212,2024-05-26,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0212_2024-05-26_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0212_2024-05-26_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.846117973327637,17.38934898376465,16.71230125427246,0.3748139441013336
213,2024-05-27,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0213_2024-05-27_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0213_2024-05-27_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.886822700500488,17.00415802001953,15.986549377441406,0.5459563732147217
214,2024-05-28,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0214_2024-05-28_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0214_2024-05-28_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.585463523864746,16.687265396118164,15.6719331741333,0.491117924451828
215,2024-05-29,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0215_2024-05-29_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0215_2024-05-29_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.542402267456055,16.61663246154785,15.69908618927002,0.4722408056259155
216,2024-05-30,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0216_2024-05-30_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0216_2024-05-30_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.737536430358887,16.794769287109375,15.800040245056152,0.46121126413345337
217,2024-05-31,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0217_2024-05-31_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0217_2024-05-31_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.109981536865234,16.986783981323242,15.954752922058105,0.381763756275177
218,2024-06-01,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0218_2024-06-01_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0218_2024-06-01_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.563737869262695,17.10209846496582,16.256410598754883,0.2788131535053253
219,2024-06-02,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0219_2024-06-02_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0219_2024-06-02_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.252735137939453,17.42144203186035,16.811052322387695,0.21164125204086304
220,2024-06-03,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0220_2024-06-03_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0220_2024-06-03_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.130464553833008,18.062301635742188,17.458995819091797,0.11912520974874496
221,2024-06-04,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0221_2024-06-04_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0221_2024-06-04_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.665191650390625,18.235383987426758,17.848119735717773,0.07178321480751038
222,2024-06-05,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0222_2024-06-05_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0222_2024-06-05_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.639053344726562,18.127246856689453,17.922401428222656,0.07959713041782379
223,2024-06-06,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0223_2024-06-06_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0223_2024-06-06_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.859067916870117,17.63874626159668,17.40460968017578,0.14549820125102997
224,2024-06-07,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0224_2024-06-07_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0224_2024-06-07_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.57849884033203,17.87439727783203,17.53595542907715,0.3087220788002014
225,2024-06-08,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0225_2024-06-08_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0225_2024-06-08_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.946990966796875,18.090513229370117,17.743921279907227,0.2349189817905426
226,2024-06-09,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0226_2024-06-09_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0226_2024-06-09_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.505502700805664,18.22370719909668,17.932308197021484,0.1605740189552307
227,2024-06-10,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0227_2024-06-10_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0227_2024-06-10_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.7315673828125,18.420488357543945,18.10068130493164,0.14341028034687042
228,2024-06-11,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0228_2024-06-11_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0228_2024-06-11_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.823657989501953,17.75467872619629,17.454097747802734,0.1844138354063034
229,2024-06-12,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0229_2024-06-12_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0229_2024-06-12_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.645146369934082,17.27764129638672,16.69015121459961,0.43241816759109497
230,2024-06-13,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0230_2024-06-13_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0230_2024-06-13_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.337865829467773,17.281295776367188,16.55225944519043,0.5094914436340332
231,2024-06-14,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0231_2024-06-14_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0231_2024-06-14_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.809988975524902,17.54851531982422,16.838603973388672,0.4536614418029785
232,2024-06-15,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0232_2024-06-15_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0232_2024-06-15_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.54259967803955,17.296451568603516,16.555301666259766,0.4297061860561371
233,2024-06-16,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0233_2024-06-16_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0233_2024-06-16_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.867725372314453,17.539640426635742,16.8353271484375,0.3958930969238281
234,2024-06-17,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0234_2024-06-17_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0234_2024-06-17_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.26283836364746,17.796669006347656,17.057275772094727,0.37011855840682983
235,2024-06-18,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0235_2024-06-18_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0235_2024-06-18_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.717998504638672,17.947017669677734,17.35586929321289,0.33306506276130676
236,2024-06-19,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0236_2024-06-19_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0236_2024-06-19_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.117443084716797,18.195537567138672,17.646808624267578,0.32102349400520325
237,2024-06-20,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0237_2024-06-20_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0237_2024-06-20_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.49808692932129,17.85149574279785,17.294231414794922,0.30202236771583557
238,2024-06-21,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0238_2024-06-21_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0238_2024-06-21_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.383028984069824,17.78683853149414,16.89232635498047,0.4860173761844635
239,2024-06-22,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0239_2024-06-22_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0239_2024-06-22_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.752528190612793,17.728252410888672,16.55751609802246,0.6057605743408203
240,2024-06-23,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0240_2024-06-23_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0240_2024-06-23_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,14.74302864074707,17.734209060668945,16.5288143157959,0.6579954028129578
241,2024-06-24,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0241_2024-06-24_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0241_2024-06-24_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.121170997619629,17.888713836669922,16.662822723388672,0.6860398650169373
242,2024-06-25,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0242_2024-06-25_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0242_2024-06-25_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.36669635772705,17.989858627319336,16.73679542541504,0.6783400774002075
243,2024-06-26,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0243_2024-06-26_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0243_2024-06-26_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.02786636352539,18.349191665649414,17.15362548828125,0.6175177693367004
244,2024-06-27,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0244_2024-06-27_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0244_2024-06-27_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.515092849731445,18.24588966369629,17.31468391418457,0.37717539072036743
245,2024-06-28,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0245_2024-06-28_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0245_2024-06-28_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.91605567932129,18.2083797454834,17.540285110473633,0.250868558883667
246,2024-06-29,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0246_2024-06-29_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0246_2024-06-29_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.786840438842773,17.99520492553711,17.439373016357422,0.27316173911094666
247,2024-06-30,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0247_2024-06-30_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0247_2024-06-30_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.14987564086914,18.41342544555664,17.79109001159668,0.2826269268989563
248,2024-07-01,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0248_2024-07-01_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0248_2024-07-01_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,17.20438575744629,18.52708625793457,17.910520553588867,0.2698507308959961
249,2024-07-02,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0249_2024-07-02_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0249_2024-07-02_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.761615753173828,18.49260902404785,17.83455467224121,0.3656173646450043
250,2024-07-03,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0250_2024-07-03_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0250_2024-07-03_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.864259719848633,18.379859924316406,17.37352752685547,0.5682488083839417
251,2024-07-04,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0251_2024-07-04_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0251_2024-07-04_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.865659713745117,18.68927574157715,17.38299560546875,0.6030134558677673
252,2024-07-05,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0252_2024-07-05_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0252_2024-07-05_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,16.284957885742188,19.130027770996094,17.608165740966797,0.6162270903587341
253,2024-07-06,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily\0253_2024-07-06_thetao_surface_hres_paper_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\fresnel_paper_roi_x490_surface_370_20260509_180348\png_paper_roi_x490_daily_clean\0253_2024-07-06_thetao_surface_hres_paper_roi_x490_clean.png,8004,420,15.311357498168945,18.79128074645996,17.003360748291016,0.8492352962493896
