source,path,file,variable,shape,dtype,min,max,mean,nan_fraction,probable_meaning
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-12\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-12\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1716940800.0,1718064000.0,1717502400.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-12\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.345676659611,0.055336276759725855,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-12\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,16.3972,17.790999999999997,17.45582433477606,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-12\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.5879427349759498,0.16210185762609503,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,15.337865829467773,18.821548461914062,17.400069797420393,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1717200000.0,1718323200.0,1717761600.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.1598645180510001,0.03904006624351244,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,15.81,17.850250000000003,16.991731180843058,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-15\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.3998306116982542,0.13744589065509966,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,15.337865829467773,18.821548461914062,17.40126919530785,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1717459200.0,1718582400.0,1718020800.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.14857149853899998,0.03187551677969279,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,16.1725,18.098,17.3161114809936,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-18\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.3854497354247373,0.12173207484742771,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,15.337865829467773,18.552501678466797,17.372391069629536,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1717632000.0,1718755200.0,1718193600.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.11228069721900003,0.016177645774869253,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,16.872,18.3283,17.805201753857737,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-20\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.3350831198658029,0.08595381540243341,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,14.675154685974121,18.406343460083008,17.077806943641875,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1718236800.0,1719360000.0,1718798400.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.16273235253600013,0.03175019781836961,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,15.8012,18.4063,17.369324208694014,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-27\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.4034009823190818,0.11740503402466361,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,14.675154685974121,18.638944625854492,17.190404407095734,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1718409600.0,1719532800.0,1718971200.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.17314652397599992,0.02851227892526679,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,16.379,18.6382,17.755627306172375,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-06-29\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.4161087886310501,0.11277588265330281,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,14.675154685974121,19.079999923706055,17.39221874262237,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1718755200.0,1719878400.0,1719316800.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.22976490007500006,0.029522831398131145,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,16.1449,19.0787,18.00375076213775,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-03\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.4793379810478198,0.11702704945817327,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,14.675154685974121,19.079999923706055,17.385541294602863,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1718841600.0,1719964800.0,1719403200.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.24022840070000007,0.04258543084239678,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,15.6552,19.0646,17.715428050432816,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-04\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD_sqrt_variance,"[2, 180, 240]",float64,0.0,0.49013100361025935,0.1400994734573841,0.3849537037037037,diagnostic sqrt variance in Python predModel
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMP,"[14, 1, 180, 240]",float64,14.675154685974121,19.295372009277344,17.416347527828286,0.3849537037037037,predModel coordinate/input variable TEMP
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LAT,[180],float64,39.38798522949219,39.86022186279297,39.62410354614258,0.0,predModel coordinate/input variable LAT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,LON,[240],float64,-9.554771423339844,-8.915862083435059,-9.235316876570383,0.0,predModel coordinate/input variable LON
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,BATHY,"[180, 240]",float64,0.0007890710257925093,1057.9788818359375,163.46758921580164,0.33625,predModel coordinate/input variable BATHY
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,DEPT,[1],float64,0.4940253794193268,0.4940253794193268,0.4940253794193268,0.0,predModel coordinate/input variable DEPT
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TIME,[14],float64,1718928000.0,1720051200.0,1719489600.0,0.0,predModel coordinate/input variable TIME
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,STD,"[2, 180, 240]",float64,0.0,0.24134102993099998,0.04609501538006198,0.3849537037037037,"predModel full-grid STD/StDev as variance [day, lat, lon], not persisted ROI stack"
step10d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step10d_top20_class01_class06_python_dss_20260516_170704\predmodels\2024-07-05\python_dss_predModel_1_100real.nc,python_dss_predModel_1_100real.nc,TEMPpred,"[2, 180, 240]",float64,15.7156,19.2954,17.789503219796764,0.3849537037037037,"predModel full-grid TEMPpred [day, lat, lon], not persisted ROI stack"
