kind,time_idx,dept_idx,depth_m,filepath
time_dept,13.0,4,5.078224182128906,results/plots/temp_20241029_time_dept/TEMP_t13_d04_5.078m.png
time_dept,13.0,5,6.440614223480225,results/plots/temp_20241029_time_dept/TEMP_t13_d05_6.441m.png
time_dept,13.0,6,7.92956018447876,results/plots/temp_20241029_time_dept/TEMP_t13_d06_7.930m.png
time_dept,13.0,7,9.572997093200684,results/plots/temp_20241029_time_dept/TEMP_t13_d07_9.573m.png
time_dept,13.0,8,11.404999732971191,results/plots/temp_20241029_time_dept/TEMP_t13_d08_11.405m.png
time_dept,13.0,9,13.467140197753906,results/plots/temp_20241029_time_dept/TEMP_t13_d09_13.467m.png
time_dept,13.0,10,15.810070037841797,results/plots/temp_20241029_time_dept/TEMP_t13_d10_15.810m.png
time_dept,13.0,11,18.495559692382812,results/plots/temp_20241029_time_dept/TEMP_t13_d11_18.496m.png
time_dept,13.0,12,21.598819732666016,results/plots/temp_20241029_time_dept/TEMP_t13_d12_21.599m.png
time_dept,13.0,13,25.211410522460938,results/plots/temp_20241029_time_dept/TEMP_t13_d13_25.211m.png
time_dept,13.0,14,29.444730758666992,results/plots/temp_20241029_time_dept/TEMP_t13_d14_29.445m.png
time_dept,13.0,15,34.43415069580078,results/plots/temp_20241029_time_dept/TEMP_t13_d15_34.434m.png
time_dept,13.0,16,40.344051361083984,results/plots/temp_20241029_time_dept/TEMP_t13_d16_40.344m.png
