distance_rank_asc,global_image_idx_0_based,global_image_z_1_based,distance_to_prototype_rmse_norm,png_path
66,106,107,0.2730008065700531,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
67,246,247,0.2740827202796936,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z247.png
68,257,258,0.2848789095878601,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z258.png
69,127,128,0.28708794713020325,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z128.png
70,149,150,0.2900724411010742,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
71,146,147,0.2992638051509857,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
72,134,135,0.30214935541152954,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
73,54,55,0.3056817650794983,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
74,10,11,0.30572909116744995,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
75,248,249,0.3095737099647522,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
76,256,257,0.31283971667289734,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z257.png
77,111,112,0.3220944106578827,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z112.png
78,8,9,0.33432912826538086,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
79,9,10,0.3431004583835602,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
80,5,6,0.35286155343055725,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
81,7,8,0.35361117124557495,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
82,252,253,0.3537386357784271,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z253.png
83,247,248,0.3616970479488373,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z248.png
84,148,149,0.3626690208911896,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
85,122,123,0.36964941024780273,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z123.png
86,258,259,0.37150105834007263,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z259.png
87,6,7,0.3747866451740265,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
88,147,148,0.37547868490219116,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
89,103,104,0.37693580985069275,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z104.png
90,254,255,0.38223588466644287,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
91,55,56,0.40263742208480835,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
92,96,97,0.44345805048942566,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
93,259,260,0.4591289162635803,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z260.png
94,255,256,0.46946120262145996,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z256.png
95,152,153,0.6173027157783508,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z153.png
96,260,261,0.8336600661277771,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z261.png
