z,filepath,lon_min,lon_max,lat_min,lat_max,mean_norm,std_norm,min_norm,max_norm
41,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z041.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.45477095246315,0.11066507548093796,-0.6928982138633728,-0.21193622052669525
42,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z042.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.3607480823993683,0.11493915319442749,-0.5887853503227234,-0.13325965404510498
43,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z043.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.33377256989479065,0.12434426695108414,-0.5514339804649353,-0.10505499690771103
44,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z044.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.33126699924468994,0.13267511129379272,-0.5383275747299194,-0.06720246374607086
45,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z045.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.320645809173584,0.12899954617023468,-0.5221859812736511,-0.05013074725866318
46,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z046.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.3126649856567383,0.12249890714883804,-0.5414838194847107,-0.045015886425971985
47,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z047.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.33820122480392456,0.10682053118944168,-0.5511331558227539,-0.09477855265140533
48,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z048.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.36469778418540955,0.1077607125043869,-0.5325770974159241,-0.1515941619873047
49,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z049.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.3324024975299835,0.08155126124620438,-0.44236692786216736,-0.16598457098007202
50,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z050.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.27894383668899536,0.08176130056381226,-0.4858170747756958,-0.12145143747329712
51,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z051.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.3208445906639099,0.1030053049325943,-0.5578130483627319,-0.16977576911449432
52,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z052.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.3763299286365509,0.07340848445892334,-0.5499092936515808,-0.23494531214237213
53,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.5145099759101868,0.08211241662502289,-0.7215438485145569,-0.30916815996170044
54,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.6521714925765991,0.07943671196699142,-0.8772838115692139,-0.44573765993118286
55,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.7521603107452393,0.07400462031364441,-0.9525769352912903,-0.5778534412384033
56,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.869616687297821,0.059188567101955414,-1.0266051292419434,-0.7322357892990112
57,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.058281421661377,0.06806418299674988,-1.454100251197815,-0.9274414777755737
58,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z058.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.172525405883789,0.11257339268922806,-1.9176706075668335,-0.9831082224845886
59,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.1958075761795044,0.08541551232337952,-1.599958062171936,-1.019477128982544
60,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.240925908088684,0.07746390998363495,-1.4134787321090698,-1.0602997541427612
61,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3090680837631226,0.08255906403064728,-1.4461901187896729,-1.1301156282424927
62,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3861730098724365,0.09465784579515457,-1.556627631187439,-1.2029142379760742
63,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4170879125595093,0.10515736043453217,-1.5682892799377441,-1.2133584022521973
64,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3721561431884766,0.08434898406267166,-1.5131038427352905,-1.1279425621032715
65,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4431962966918945,0.07099877297878265,-1.5588204860687256,-1.225815773010254
66,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4375927448272705,0.0774046778678894,-1.5613021850585938,-1.260701060295105
67,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4502397775650024,0.06594681739807129,-1.5753775835037231,-1.340118646621704
68,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4919418096542358,0.061790239065885544,-1.629586935043335,-1.4017037153244019
69,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.5423909425735474,0.06423373520374298,-1.6867380142211914,-1.4327765703201294
70,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4904720783233643,0.07407662272453308,-1.6644715070724487,-1.3714258670806885
71,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4145894050598145,0.09201376885175705,-1.6384936571121216,-1.2629271745681763
72,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4920179843902588,0.045708511024713516,-1.6184532642364502,-1.3282432556152344
73,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4562045335769653,0.03525007516145706,-1.5105626583099365,-1.2651540040969849
74,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.2934463024139404,0.0699794813990593,-1.4956916570663452,-1.1004067659378052
75,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.1429643630981445,0.06546932458877563,-1.3256680965423584,-1.0218045711517334
76,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.0446491241455078,0.0702233761548996,-1.166264295578003,-0.8910725712776184
77,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z077.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-0.9611732959747314,0.056306708604097366,-1.1114130020141602,-0.8055624961853027
78,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z078.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.0683567523956299,0.11881943792104721,-1.4217640161514282,-0.8787087202072144
79,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z079.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.1650104522705078,0.16444692015647888,-1.586537480354309,-0.9467393755912781
80,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3558334112167358,0.15154239535331726,-1.65518319606781,-1.105575442314148
81,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3078423738479614,0.12823407351970673,-1.5965272188186646,-1.0595571994781494
82,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.2991368770599365,0.12057192623615265,-1.6080621480941772,-1.0565885305404663
83,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.2886922359466553,0.132943257689476,-1.6652133464813232,-1.0877618789672852
84,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3776698112487793,0.1723029762506485,-1.8641301393508911,-1.1493667364120483
85,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.528137445449829,0.17079630494117737,-2.010348320007324,-1.2792563438415527
86,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.6038788557052612,0.1467953324317932,-2.0229663848876953,-1.3349231481552124
87,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.6108779907226562,0.1211492270231247,-1.9338992834091187,-1.3757457733154297
88,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.5736985206604004,0.07380715757608414,-1.798072338104248,-1.4158258438110352
89,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.5483551025390625,0.08598221838474274,-1.7307296991348267,-1.3557053804397583
90,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4962985515594482,0.10959077626466751,-1.6934179067611694,-1.3089454174041748
91,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.4297975301742554,0.12056562304496765,-1.6234484910964966,-1.1968692541122437
92,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.3398061990737915,0.12420503795146942,-1.6351228952407837,-1.1664377450942993
93,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z093.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.155808448791504,0.12241996824741364,-1.527660608291626,-1.0358062982559204
94,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z094.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.0883699655532837,0.11998908221721649,-1.4222445487976074,-0.9857895374298096
95,results/fossum/pngs_normalized_surface_300_thesis/X_surface_norm_z095.png,-9.55555534362793,-8.916666984558105,39.38888931274414,39.86111068725586,-1.0739219188690186,0.11318384855985641,-1.4096875190734863,-0.9611085653305054
