day_index,date,png_path,clean_png_path,min,max,mean,std,p50,p99,finite_count,nan_count
11,2024-10-11,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\11_2024-10-11_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\11_2024-10-11_TEMPpred_roi_x490_clean.png,17.803049087524414,18.616600036621094,18.09984016418457,0.19911104440689087,18.019149780273438,18.565786361694336,8004,420
12,2024-10-12,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\12_2024-10-12_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\12_2024-10-12_TEMPpred_roi_x490_clean.png,17.74614906311035,18.757600784301758,18.15418815612793,0.20843467116355896,18.121623992919922,18.647994995117188,8004,420
13,2024-10-13,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\13_2024-10-13_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\13_2024-10-13_TEMPpred_roi_x490_clean.png,17.976600646972656,19.1960506439209,18.487060546875,0.24203184247016907,18.433650970458984,19.102575302124023,8004,420
14,2024-10-14,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\14_2024-10-14_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\14_2024-10-14_TEMPpred_roi_x490_clean.png,18.458099365234375,19.380199432373047,18.945619583129883,0.25411659479141235,18.956174850463867,19.34295082092285,8004,420
15,2024-10-15,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\15_2024-10-15_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\15_2024-10-15_TEMPpred_roi_x490_clean.png,18.63319969177246,19.475549697875977,19.121707916259766,0.22684705257415771,19.163999557495117,19.423297882080078,8004,420
16,2024-10-16,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\16_2024-10-16_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\16_2024-10-16_TEMPpred_roi_x490_clean.png,18.396299362182617,19.45425033569336,18.945024490356445,0.23372560739517212,18.97854995727539,19.361879348754883,8004,420
17,2024-10-17,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\17_2024-10-17_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\17_2024-10-17_TEMPpred_roi_x490_clean.png,18.394500732421875,19.591049194335938,19.044469833374023,0.3107953667640686,19.12172508239746,19.522350311279297,8004,420
18,2024-10-18,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\18_2024-10-18_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\18_2024-10-18_TEMPpred_roi_x490_clean.png,18.29104995727539,19.521949768066406,18.99555206298828,0.35611602663993835,19.11782455444336,19.474245071411133,8004,420
19,2024-10-19,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\19_2024-10-19_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\19_2024-10-19_TEMPpred_roi_x490_clean.png,18.381799697875977,19.63479995727539,19.10057258605957,0.3528876006603241,19.225500106811523,19.603046417236328,8004,420
20,2024-10-20,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\20_2024-10-20_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\20_2024-10-20_TEMPpred_roi_x490_clean.png,18.442949295043945,19.682199478149414,19.22994041442871,0.3292483985424042,19.339275360107422,19.662797927856445,8004,420
21,2024-10-21,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\21_2024-10-21_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\21_2024-10-21_TEMPpred_roi_x490_clean.png,18.675350189208984,19.761850357055664,19.434940338134766,0.2824104130268097,19.52327537536621,19.745697021484375,8004,420
22,2024-10-22,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\22_2024-10-22_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\22_2024-10-22_TEMPpred_roi_x490_clean.png,18.731700897216797,19.766550064086914,19.498138427734375,0.26430317759513855,19.60802459716797,19.751243591308594,8004,420
23,2024-10-23,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\23_2024-10-23_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\23_2024-10-23_TEMPpred_roi_x490_clean.png,18.320199966430664,19.61520004272461,19.257413864135742,0.31241682171821594,19.373624801635742,19.586795806884766,8004,420
24,2024-10-24,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\24_2024-10-24_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\24_2024-10-24_TEMPpred_roi_x490_clean.png,18.52924919128418,19.679349899291992,19.261375427246094,0.3378217816352844,19.368549346923828,19.654048919677734,8004,420
25,2024-10-25,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\25_2024-10-25_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\25_2024-10-25_TEMPpred_roi_x490_clean.png,18.516250610351562,19.621700286865234,19.188901901245117,0.33653202652931213,19.303749084472656,19.598094940185547,8004,420
26,2024-10-26,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\26_2024-10-26_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\26_2024-10-26_TEMPpred_roi_x490_clean.png,18.309600830078125,19.389949798583984,18.883230209350586,0.31517279148101807,18.904823303222656,19.3525447845459,8004,420
27,2024-10-27,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\27_2024-10-27_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\27_2024-10-27_TEMPpred_roi_x490_clean.png,17.831249237060547,19.07295036315918,18.482473373413086,0.30697840452194214,18.446975708007812,19.002197265625,8004,420
28,2024-10-28,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\28_2024-10-28_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\28_2024-10-28_TEMPpred_roi_x490_clean.png,17.50040054321289,18.78059959411621,18.19293785095215,0.3492230772972107,18.20822525024414,18.72369384765625,8004,420
29,2024-10-29,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\29_2024-10-29_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\29_2024-10-29_TEMPpred_roi_x490_clean.png,17.17984962463379,18.599050521850586,17.949243545532227,0.3876833915710449,18.024524688720703,18.51649284362793,8004,420
30,2024-10-30,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\30_2024-10-30_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\30_2024-10-30_TEMPpred_roi_x490_clean.png,16.959999084472656,18.498449325561523,17.78041648864746,0.4038681387901306,17.824176788330078,18.38792610168457,8004,420
31,2024-10-31,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily\31_2024-10-31_TEMPpred_roi_x490.png,C:\Users\pedro\Documents\Filipa_dados\results\october_surface_temppred_std_roi_x490_20260511_155923\temppred_roi_x490_daily_clean\31_2024-10-31_TEMPpred_roi_x490_clean.png,16.864200592041016,18.396650314331055,17.679012298583984,0.3808436095714569,17.751874923706055,18.26816177368164,8004,420
