run_id,command,returncode,runtime_s,runtime_source,status,error,input_nc,solver_status,solver_runtime_s,solver_gap,run_dir,path,temperr_shape,finite_cells,temperr_min,temperr_max,landt_valid_cells,overlap_penalty_enabled,lambda_overlap,lambda_proximity,proximity_sigma_cells,proximity_radius_cells,penalty_mode
October_control__proxy_48h__vehicle_specific_7030_penalty_both__AUV1_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__49e07e553d.nc,0,278.41750419998425,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__49e07e553d.nc,SUCCESS,278.41750419998425,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_4__49e07e553d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__49e07e553d.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,False,0.0,0.0,,,
October_control__proxy_48h__vehicle_specific_7030_penalty_both__AUV2_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__21fcd56102.nc,0,204.2633996999939,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__21fcd56102.nc,SUCCESS,204.2633996999939,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_4__21fcd56102,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__21fcd56102.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,True,0.2,0.3,2.0,8.0,both
C01_representative__proxy_12h__role_swap_of_vehicle_specific_7030__AUV1_region_B,REUSED_EXISTING,0,246.68028593063354,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__5c64d428ec.nc,REUSED,246.68028593063354,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C01_representative__prox__5c64d428ec,,,,,,,,,,,,
C01_representative__proxy_12h__role_swap_of_vehicle_specific_7030__AUV2_region_A,REUSED_EXISTING,0,271.10947465896606,estimated_from_file_timestamps,REUSED,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__a7b180f2e9.nc,REUSED,271.10947465896606,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C01_representative__prox__a7b180f2e9,,,,,,,,,,,,
C01_representative__proxy_24h__role_swap_of_vehicle_specific_7030__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__af6546d531.nc,0,271.56670600001235,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__af6546d531.nc,SUCCESS,271.56670600001235,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C01_representative__prox__af6546d531,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__af6546d531.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,,,,,,
C01_representative__proxy_24h__role_swap_of_vehicle_specific_7030__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__650250cb89.nc,0,307.64039620000403,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__650250cb89.nc,SUCCESS,307.64039620000403,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C01_representative__prox__650250cb89,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__650250cb89.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,,,,,,
C01_representative__proxy_48h__role_swap_of_vehicle_specific_7030_penalty_both__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__5c05df3488.nc,0,320.2719142999849,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__5c05df3488.nc,SUCCESS,320.2719142999849,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C01_representative__prox__5c05df3488,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__5c05df3488.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,False,0.0,0.0,,,
C01_representative__proxy_48h__role_swap_of_vehicle_specific_7030_penalty_both__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__dbc1db3083.nc,0,297.9832313999941,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__dbc1db3083.nc,SUCCESS,297.9832313999941,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C01_representative__prox__dbc1db3083,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C01_representative__prox__dbc1db3083.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,True,0.2,0.3,2.0,8.0,both
C06_representative__proxy_12h__role_swap_of_vehicle_specific_7030__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__da3641dcd5.nc,0,395.8308099999849,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__da3641dcd5.nc,SUCCESS,395.8308099999849,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C06_representative__prox__da3641dcd5,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__da3641dcd5.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,,,,,,
C06_representative__proxy_12h__role_swap_of_vehicle_specific_7030__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__7e31061b7b.nc,0,430.3017061999999,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__7e31061b7b.nc,SUCCESS,430.3017061999999,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C06_representative__prox__7e31061b7b,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__7e31061b7b.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,,,,,,
C06_representative__proxy_24h__role_swap_of_vehicle_specific_7030__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__bf2d7a64e2.nc,0,403.80765060000704,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__bf2d7a64e2.nc,SUCCESS,403.80765060000704,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C06_representative__prox__bf2d7a64e2,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__bf2d7a64e2.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,,,,,,
C06_representative__proxy_24h__role_swap_of_vehicle_specific_7030__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__9fa0ba29a7.nc,0,432.698572400026,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__9fa0ba29a7.nc,SUCCESS,432.698572400026,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C06_representative__prox__9fa0ba29a7,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__9fa0ba29a7.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,,,,,,
October_control__proxy_12h__role_swap_of_vehicle_specific_7030_penalty_both__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_1__f4fc5d7b2f.nc,0,348.76564249998773,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_1__f4fc5d7b2f.nc,SUCCESS,348.76564249998773,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_1__f4fc5d7b2f,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_1__f4fc5d7b2f.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,False,0.0,0.0,,,
October_control__proxy_12h__role_swap_of_vehicle_specific_7030_penalty_both__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_1__261a080dcb.nc,0,281.72167299999273,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_1__261a080dcb.nc,SUCCESS,281.72167299999273,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_1__261a080dcb,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_1__261a080dcb.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,True,0.2,0.3,2.0,8.0,both
C06_representative__proxy_48h__role_swap_of_vehicle_specific_7030_penalty_both__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__3a46c01452.nc,0,528.0339721000055,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__3a46c01452.nc,SUCCESS,528.0339721000055,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C06_representative__prox__3a46c01452,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__3a46c01452.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,False,0.0,0.0,,,
C06_representative__proxy_48h__role_swap_of_vehicle_specific_7030_penalty_both__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__35a1871439.nc,0,290.72083239999483,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__35a1871439.nc,SUCCESS,290.72083239999483,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\C06_representative__prox__35a1871439,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\C06_representative__prox__35a1871439.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,True,0.2,0.3,2.0,8.0,both
October_control__proxy_24h__role_swap_of_vehicle_specific_7030_penalty_both__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_2__9198e5cff4.nc,0,248.95301489997655,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_2__9198e5cff4.nc,SUCCESS,248.95301489997655,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_2__9198e5cff4,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_2__9198e5cff4.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,False,0.0,0.0,,,
October_control__proxy_24h__role_swap_of_vehicle_specific_7030_penalty_both__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_2__841793a56b.nc,0,317.8676322000101,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_2__841793a56b.nc,SUCCESS,317.8676322000101,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_2__841793a56b,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_2__841793a56b.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,True,0.2,0.3,2.0,8.0,both
October_control__proxy_48h__role_swap_of_vehicle_specific_7030_penalty_both__AUV1_region_B,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__c11bb7042d.nc,0,298.26431030000094,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__c11bb7042d.nc,SUCCESS,298.26431030000094,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_4__c11bb7042d,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__c11bb7042d.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,False,0.0,0.0,,,
October_control__proxy_48h__role_swap_of_vehicle_specific_7030_penalty_both__AUV2_region_A,C:\Users\E713181\AppData\Local\Programs\Python\Python312\python.exe OptimalPlanning.py C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__4fa16f2e60.nc,0,315.3661272999889,,SUCCESS,,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__4fa16f2e60.nc,SUCCESS,315.3661272999889,,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_runs\October_control__proxy_4__4fa16f2e60,C:\Users\E713181\Documents\Dados\FILIPA_DADOS\results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\planner_inputs\October_control__proxy_4__4fa16f2e60.nc,"[180, 240]",8004.0,0.0,1.0,8004.0,True,0.2,0.3,2.0,8.0,both
