run_id,strategy,base_strategy,case_id,mission_duration_requested_h,role_assignment,w_STD,w_region,w_boundary,solver_status,solver_runtime,fleet_collected_STD,fleet_collected_boundary,fleet_region_A_coverage,fleet_region_B_coverage,region_A_coverage,region_B_coverage,region_balance,regime_specialization_score,inter_vehicle_mean_distance,inter_vehicle_min_distance,inter_vehicle_mean_distance_cells,inter_vehicle_min_distance_cells,trajectory_overlap_ratio,duplicate_sampled_cells,fleet_total_area_covered,auv1_total_reward,auv2_total_reward_original_map,auv2_total_reward_penalized_map,fleet_total_reward,reward_loss_due_to_penalty,overlap_penalty_enabled,lambda_overlap,lambda_proximity,proximity_sigma_cells,proximity_radius_cells,penalty_mode,auv2_original_map_file,auv2_penalized_map_file,auv1_visited_mask_file,auv1_proximity_penalty_file,complementarity_score,baseline_fleet_STD,baseline_runtime,STD_retention,STD_loss_relative_to_baseline,region_B_coverage_gain,runtime_score,recommendation_score
C06_representative__proxy_12h__vehicle_specific_9010_penalty_both,vehicle_specific_9010_penalty_both,vehicle_specific_9010,C06_representative,12.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,678.2270224000385,161.10584259033203,226.10699462890625,0.07065563335455124,0.0,0.07065563335455124,0.0,0.0,0.20061728358268738,5.063176189919202,0.0,5.063176189919202,0.0,0.009900990099009901,3,303,90.66662113368511,68.22008623182774,59.16124424338341,149.82786537706852,9.058841988444328,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_90__e468fc6ea8_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_90__e468fc6ea8_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_90__e468fc6ea8_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_90__e468fc6ea8_AUV1_proximity_penalty.npy,0.3224085450450123,161.41756439208984,326.3576309680939,0.9980688483131821,0.0019311516868179002,0.0,0.001472261802050388,0.4386276252906936
C06_representative__proxy_12h__vehicle_specific_7030,vehicle_specific_7030,vehicle_specific_7030,C06_representative,12.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,588.741357088089,122.23211669921875,152.21387481689453,0.047740292807129214,0.03290826820238585,0.047740292807129214,0.03290826820238585,0.8160906478790929,0.550007551908493,32.12726985157947,0.0,32.12726985157947,0.0,0.0035587188612099642,1,281,79.67801883816719,67.04233323037624,67.04233323037624,146.72035206854343,0.0,False,0.0,0.0,,,,,,,,0.537252801797015,161.41756439208984,326.3576309680939,0.757241736111889,0.24275826388811095,0.03290826820238585,0.001695658593349476,0.5267390740973176
C06_representative__proxy_12h__vehicle_specific_8020_penalty_both,vehicle_specific_8020_penalty_both,vehicle_specific_8020,C06_representative,12.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,628.2943364000239,154.0228271484375,225.20196533203125,0.06047103755569701,0.0,0.06047103755569701,0.0,0.0,0.2635135054588318,8.436003113429766,0.0,8.436003113429766,0.0,0.010169491525423728,3,295,81.47306475043297,71.34156420826912,66.7455642297864,148.21862898021936,4.595999978482723,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_80__295fe299f0_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_80__295fe299f0_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_80__295fe299f0_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_80__295fe299f0_AUV1_proximity_penalty.npy,0.33450086662784595,161.41756439208984,326.3576309680939,0.9541887695338395,0.045811230466160535,0.0,0.0015890815190243972,0.43802183687532703
October_control__multi_auv_12h__baseline_shared_STD,baseline_shared_STD,baseline_shared_STD,October_control,12.0,shared_STD,1.0,0.0,0.0,REUSED,232.15893840789795,178.2662811279297,58.236412048339844,0.0,0.06784107946026986,0.0,0.06784107946026986,0.0,0.33445945382118225,12.099935444298502,0.0,12.099935444298502,0.0,0.003205128205128205,1,312,,,,,,False,0.0,0.0,,,,,,,,0.35655795921510797,178.2662811279297,232.15893840789795,1.0,0.0,0.0,0.004288919853677488,0.483746093801475
October_control__proxy_12h__vehicle_specific_9010,vehicle_specific_9010,vehicle_specific_9010,October_control,12.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,470.3191282749176,179.21819305419922,49.40449905395508,0.0,0.07158920539730135,0.0,0.07158920539730135,0.0,0.3817567527294159,2.1266340118910225,0.0,2.1266340118910225,0.0,0.1263537906137184,35,277,84.75306528806686,88.39392113685608,88.39392113685608,173.14698642492294,0.0,False,0.0,0.0,,,,,,,,0.33890696241797985,178.2662811279297,232.15893840789795,1.0053398316285422,-0.005339831628542235,0.003748125937031485,0.002121704679502645,0.4833213075563745
C06_representative__proxy_12h__vehicle_specific_7030_penalty_both,vehicle_specific_7030_penalty_both,vehicle_specific_7030,C06_representative,12.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,615.5847247999918,156.53419494628906,222.36481475830078,0.07129217059197963,0.0,0.07129217059197963,0.0,0.0,0.2622377574443817,3.469458245530542,0.0,3.469458245530542,0.0,0.05714285714285714,16,280,79.67801883816719,65.89098465442657,49.603938177227974,129.28195701539516,16.2870464771986,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_70__3731922880_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_70__3731922880_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_70__3731922880_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_12h__vehicle_specific_70__3731922880_AUV1_proximity_penalty.npy,0.32622598478257403,161.41756439208984,326.3576309680939,0.9697469760233844,0.030253023976615556,0.0,0.001621837129235371,0.43773845043806775
October_control__proxy_12h__vehicle_specific_8020,vehicle_specific_8020,vehicle_specific_8020,October_control,12.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,488.25426983833313,180.81063842773438,51.46604347229004,0.0,0.06709145427286357,0.0,0.06709145427286357,0.0,0.34437087178230286,5.938867173539932,0.0,5.938867173539932,0.0,0.0944055944055944,27,286,78.84303340315819,90.65282927453518,90.65282927453518,169.49586267769337,0.0,False,0.0,0.0,,,,,,,,0.33597332833967936,178.2662811279297,232.15893840789795,1.014272790590043,-0.01427279059004305,-0.0007496251874062887,0.0020439269754977006,0.4805905120099048
October_control__proxy_12h__vehicle_specific_9010_penalty_both,vehicle_specific_9010_penalty_both,vehicle_specific_9010,October_control,12.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,512.5765918999969,182.8437042236328,54.37636947631836,0.0,0.07721139430284858,0.0,0.07721139430284858,0.0,0.3229813575744629,6.993136282201421,0.0,6.993136282201421,0.0,0.031746031746031744,10,315,84.75306528806686,90.75688064098358,93.09904599376023,177.8521112818271,-2.3421653527766466,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_9010__2808276ff8_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_9010__2808276ff8_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_9010__2808276ff8_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_9010__2808276ff8_AUV1_proximity_penalty.npy,0.3498328194631048,178.2662811279297,232.15893840789795,1.0256774476179162,-0.025677447617916238,0.00937031484257872,0.0019471292418146641,0.48852510766346713
October_control__proxy_12h__vehicle_specific_7030,vehicle_specific_7030,vehicle_specific_7030,October_control,12.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,494.2058672904968,144.5596923828125,120.64950942993164,0.04235382308845577,0.037481259370314844,0.04235382308845577,0.037481259370314844,0.9389671361502347,0.6888199746608734,26.266818665069124,0.0,26.266818665069124,0.0,0.003246753246753247,1,308,89.6276571303606,91.40273885428905,91.40273885428905,181.03039598464966,0.0,False,0.0,0.0,,,,,,,,0.5901806546366349,178.2662811279297,232.15893840789795,0.8109199982641235,0.18908000173587647,-0.03035982008995502,0.0020193621805643545,0.5840833156533669
October_control__proxy_12h__vehicle_specific_8020_penalty_both,vehicle_specific_8020_penalty_both,vehicle_specific_8020,October_control,12.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,539.2309696000011,179.49790954589844,52.88388633728027,0.0,0.06709145427286357,0.0,0.06709145427286357,0.0,0.2927631437778473,4.057507383542797,0.0,4.057507383542797,0.0,0.039735099337748346,12,302,78.84303340315819,86.6026473492384,79.16012071445584,158.00315411761403,7.442526634782553,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_8020__96d21008cc_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_8020__96d21008cc_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_8020__96d21008cc_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_8020__96d21008cc_AUV1_proximity_penalty.npy,0.336739020105527,178.2662811279297,232.15893840789795,1.006908925289606,-0.0069089252896059605,-0.0007496251874062887,0.0018510601136777145,0.47351721298257615
C01_representative__multi_auv_24h__baseline_shared_STD,baseline_shared_STD,baseline_shared_STD,C01_representative,24.0,shared_STD,1.0,0.0,0.0,REUSED,325.9245355129242,361.484619140625,447.46141052246094,0.020983213429256596,0.04627249357326478,0.020983213429256596,0.04627249357326478,0.6239831343522995,0.0,21.31266729496052,1.0,21.31266729496052,1.0,0.0,0,609,,,,,,False,0.0,0.0,,,,,,,,0.3671369676037274,361.484619140625,325.9245355129242,1.0,0.0,0.0,0.0030588098823205864,0.4741193773226621
C01_representative__proxy_24h__vehicle_specific_9010,vehicle_specific_9010,vehicle_specific_9010,C01_representative,24.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,608.5813012123108,360.7386016845703,448.4169616699219,0.019784172661870502,0.04755784061696658,0.019784172661870502,0.04755784061696658,0.5875729488499828,0.2378339171409607,13.263328997760349,0.0,13.263328997760349,0.0,0.05670103092783505,33,582,179.2616775482893,187.4250549376011,187.4250549376011,366.6867324858904,0.0,False,0.0,0.0,,,,,,,,0.4069888685283718,361.484619140625,325.9245355129242,0.9979362401149232,0.002063759885076788,0.0012853470437017983,0.001640470267068954,0.5120063309224789
October_control__proxy_12h__vehicle_specific_7030_penalty_both,vehicle_specific_7030_penalty_both,vehicle_specific_7030,October_control,12.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,577.5741404999862,143.98980712890625,125.38553237915039,0.04235382308845577,0.03860569715142429,0.04235382308845577,0.03860569715142429,0.9537037037037038,0.6921306848526001,26.480354146293788,0.0,26.480354146293788,0.0,0.003215434083601286,1,311,89.6276571303606,91.90381954610348,90.20448929071426,179.83214642107487,1.6993302553892136,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_7030__3a396552ca_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_7030__3a396552ca_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_7030__3a396552ca_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\October_control__proxy_12h__vehicle_specific_7030__3a396552ca_AUV1_proximity_penalty.npy,0.5936202003317633,178.2662811279297,232.15893840789795,0.8077231780337331,0.19227682196626694,-0.02923538230884557,0.0017283869602879767,0.5855297609785206
C01_representative__proxy_24h__vehicle_specific_8020,vehicle_specific_8020,vehicle_specific_8020,C01_representative,24.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,548.1936802864075,359.6753845214844,393.96214294433594,0.01079136690647482,0.08783204798628963,0.01079136690647482,0.08783204798628963,0.21883985498187275,0.3498793728649616,25.896331753795966,0.0,25.896331753795966,0.0,0.044142614601018676,26,589,185.12661319971085,199.94544860720634,199.94544860720634,385.0720618069172,0.0,False,0.0,0.0,,,,,,,,0.3937783630257342,361.484619140625,325.9245355129242,0.9949949886569398,0.005005011343060195,0.04155955441302485,0.0018208512513809237,0.5079931497673013
C01_representative__proxy_24h__vehicle_specific_9010_penalty_both,vehicle_specific_9010_penalty_both,vehicle_specific_9010,C01_representative,24.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,752.7610882000008,349.0483093261719,414.85247802734375,0.019784172661870502,0.07240788346186804,0.019784172661870502,0.07240788346186804,0.4291947374579983,0.343594491481781,25.580192749207413,0.0,25.580192749207413,0.0,0.008319467554076539,5,601,179.2616775482893,182.1792176067829,183.617108264938,362.8787858132273,-1.4378906581550837,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_90__f03af9e8e7_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_90__f03af9e8e7_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_90__f03af9e8e7_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_90__f03af9e8e7_AUV1_proximity_penalty.npy,0.4304651862439343,361.484619140625,325.9245355129242,0.9655965727006074,0.03440342729939261,0.026135389888603255,0.001326680317748988,0.518653701978285
C01_representative__proxy_24h__vehicle_specific_7030,vehicle_specific_7030,vehicle_specific_7030,C01_representative,24.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,532.6080431938171,319.2175598144531,408.34344482421875,0.07434052757793765,0.10454155955441302,0.07434052757793765,0.10454155955441302,0.8311679360374953,0.5905802845954895,43.18570674120494,0.0,43.18570674120494,0.0,0.006493506493506494,4,616,171.95611748099327,206.96127906441689,206.96127906441689,378.91739654541016,0.0,False,0.0,0.0,,,,,,,,0.5833056154274427,361.484619140625,325.9245355129242,0.8830736991613767,0.11692630083862332,0.05826906598114824,0.0018740347203439359,0.5917347012465304
C01_representative__proxy_24h__vehicle_specific_8020_penalty_both,vehicle_specific_8020_penalty_both,vehicle_specific_8020,C01_representative,24.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,697.061129299982,353.7485809326172,404.1162109375,0.01079136690647482,0.09168808911739502,0.01079136690647482,0.09168808911739502,0.210605468162541,0.3471234329044819,22.240654918833553,0.0,22.240654918833553,0.0,0.011382113821138212,7,615,185.12661319971085,195.18807935714722,189.40565758943558,374.5322707891464,5.782421767711639,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_80__52a8e61d58_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_80__52a8e61d58_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_80__52a8e61d58_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_80__52a8e61d58_AUV1_proximity_penalty.npy,0.4013939596035715,361.484619140625,325.9245355129242,0.9785992603878996,0.021400739612100428,0.045415595544130244,0.0014325392978159425,0.5059204493756462
C06_representative__multi_auv_24h__baseline_shared_STD,baseline_shared_STD,baseline_shared_STD,C06_representative,24.0,shared_STD,1.0,0.0,0.0,REUSED,334.4328978061676,326.71881103515625,450.65704345703125,0.13303628262253342,0.0,0.13303628262253342,0.0,0.0,0.32894736528396606,12.448792223378419,1.0,12.448792223378419,1.0,0.0,0,607,,,,,,False,0.0,0.0,,,,,,,,0.3787995402388782,326.71881103515625,334.4328978061676,1.0,0.0,0.0,0.0029812221953788728,0.4659385341665621
C06_representative__proxy_24h__vehicle_specific_9010,vehicle_specific_9010,vehicle_specific_9010,C06_representative,24.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,658.0888097286224,363.64610290527344,478.6539764404297,0.1705919796308084,0.0,0.1705919796308084,0.0,0.0,0.3251533806324005,2.3949614903246363,0.0,2.3949614903246363,0.0,0.2563600782778865,131,511,200.5243145376444,167.4332607164979,167.4332607164979,367.9575752541423,0.0,False,0.0,0.0,,,,,,,,0.3269055184594114,326.71881103515625,334.4328978061676,1.1130246885789006,-0.11302468857890058,0.0,0.0015172462121026552,0.4733779371829668
C01_representative__proxy_24h__vehicle_specific_7030_penalty_both,vehicle_specific_7030_penalty_both,vehicle_specific_7030,C01_representative,24.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,617.0293700000038,323.1025390625,452.8942565917969,0.07434052757793765,0.07455012853470437,0.07434052757793765,0.07455012853470437,0.9985922490891023,0.47772663831710815,14.052503919851063,0.0,14.052503919851063,0.0,0.02471169686985173,15,607,171.95611748099327,186.3453708589077,169.4594548046589,341.41557228565216,16.88591605424881,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_70__3a316cb6a8_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_70__3a316cb6a8_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_70__3a316cb6a8_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_24h__vehicle_specific_70__3a316cb6a8_AUV1_proximity_penalty.npy,0.5651543023646042,361.484619140625,325.9245355129242,0.893820986991445,0.10617901300855503,0.02827763496143959,0.0016180460808844631,0.5797981134205005
C06_representative__proxy_24h__vehicle_specific_8020,vehicle_specific_8020,vehicle_specific_8020,C06_representative,24.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,605.9985482692719,306.5828552246094,385.7005920410156,0.17950350095480586,0.04360345536816125,0.17950350095480586,0.04360345536816125,0.3908749066975876,0.44455230236053467,5.117038762846743,0.0,5.117038762846743,0.0,0.051194539249146756,30,586,191.38745287060738,152.2745405882597,152.2745405882597,343.6619934588671,0.0,False,0.0,0.0,,,,,,,,0.48505811149552364,326.71881103515625,334.4328978061676,0.938369156808727,0.06163084319127299,0.04360345536816125,0.0016474503981126294,0.5153724806215151
C06_representative__proxy_24h__vehicle_specific_9010_penalty_both,vehicle_specific_9010_penalty_both,vehicle_specific_9010,C06_representative,24.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,739.3871760000184,354.8135070800781,483.3687744140625,0.17250159134309356,0.0,0.17250159134309356,0.0,0.0,0.3251533806324005,5.9646496288955095,0.0,5.9646496288955095,0.0,0.03387096774193549,21,620,200.5243145376444,157.86358873546124,153.31397412717342,353.8382886648178,4.549614608287811,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_90__b2407adf17_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_90__b2407adf17_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_90__b2407adf17_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_90__b2407adf17_AUV1_proximity_penalty.npy,0.383196160192699,326.71881103515625,334.4328978061676,1.0859904452881313,-0.08599044528813127,0.0,0.0013506446794534636,0.4875082451726986
C06_representative__proxy_24h__vehicle_specific_7030,vehicle_specific_7030,vehicle_specific_7030,C06_representative,24.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,615.7441091537476,261.3308410644531,307.2981643676758,0.14322087842138764,0.09954751131221719,0.14322087842138764,0.09954751131221719,0.8201027441954275,0.7678393423557281,43.070348260256736,0.0,43.070348260256736,0.0,0.0016474464579901153,1,607,190.40310581028461,172.36898080259562,172.36898080259562,362.77208661288023,0.0,False,0.0,0.0,,,,,,,,0.6495323220105103,326.71881103515625,334.4328978061676,0.799864691709878,0.20013530829012205,0.09954751131221719,0.0016214180000391554,0.6003407544859091
C06_representative__proxy_24h__vehicle_specific_8020_penalty_both,vehicle_specific_8020_penalty_both,vehicle_specific_8020,C06_representative,24.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,681.1321216999786,300.06463623046875,382.4977722167969,0.16040738383195416,0.04319210201563143,0.16040738383195416,0.04319210201563143,0.4242849812299133,0.5116780921816826,12.094352087492327,0.0,12.094352087492327,0.0,0.01517706576728499,9,593,191.38745287060738,146.18685420416296,145.24896378815174,336.6364166587591,0.9378904160112143,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_80__2c0f94b627_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_80__2c0f94b627_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_80__2c0f94b627_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_80__2c0f94b627_AUV1_proximity_penalty.npy,0.5090278238347413,326.71881103515625,334.4328978061676,0.918418609812401,0.08158139018759902,0.04319210201563143,0.0014659916579032308,0.5296433180131227
October_control__multi_auv_24h__baseline_shared_STD,baseline_shared_STD,baseline_shared_STD,October_control,24.0,shared_STD,1.0,0.0,0.0,REUSED,260.68045258522034,356.16770935058594,113.0837631225586,0.0,0.15067466266866567,0.0,0.15067466266866567,0.0,0.3157051205635071,14.53251472902466,0.0,14.53251472902466,0.0,0.011308562197092083,7,619,,,,,,False,0.0,0.0,,,,,,,,0.37883527152563673,356.16770935058594,260.68045258522034,1.0,0.0,0.0,0.0038214547174643637,0.49986990629603184
October_control__proxy_24h__vehicle_specific_9010,vehicle_specific_9010,vehicle_specific_9010,October_control,24.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,486.3408782482147,370.4522705078125,99.74386596679688,0.0,0.17916041979010494,0.0,0.17916041979010494,0.0,0.4458204209804535,2.830189359430463,0.0,2.830189359430463,0.0,0.09515570934256055,55,578,166.10343109071255,198.32427820563316,198.32427820563316,364.4277092963457,0.0,False,0.0,0.0,,,,,,,,0.40037232483600993,356.16770935058594,260.68045258522034,1.0401062779758226,-0.04010627797582256,0.028485757121439276,0.0020519518157282005,0.5365730991928941
C06_representative__proxy_24h__vehicle_specific_7030_penalty_both,vehicle_specific_7030_penalty_both,vehicle_specific_7030,C06_representative,24.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,643.8314797000203,308.1728515625,392.8535614013672,0.18141311266709104,0.04319210201563143,0.18141311266709104,0.04319210201563143,0.3846046235092505,0.4322280213236809,10.373363051846782,0.0,10.373363051846782,0.0,0.01620745542949757,10,617,190.40310581028461,159.27674680761993,143.64276369474828,334.0458695050329,15.633983112871647,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_70__795cc1b540_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_70__795cc1b540_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_70__795cc1b540_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C06_representative__proxy_24h__vehicle_specific_70__795cc1b540_AUV1_proximity_penalty.npy,0.49030766013888627,326.71881103515625,334.4328978061676,0.9432357157094924,0.056764284290507616,0.04319210201563143,0.0015507927752925561,0.5171316009282317
October_control__proxy_24h__vehicle_specific_8020,vehicle_specific_8020,vehicle_specific_8020,October_control,24.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,513.8513333797455,368.5069580078125,103.03635025024414,0.0,0.16079460269865067,0.0,0.16079460269865067,0.0,0.43019479513168335,4.16301020209375,0.0,4.16301020209375,0.0,0.13464991023339318,75,557,158.9277669787407,197.3958673030138,197.3958673030138,356.3236342817545,0.0,False,0.0,0.0,,,,,,,,0.3801643321691003,356.16770935058594,260.68045258522034,1.0346444900345548,-0.03464449003455483,0.010119940029985008,0.001942308264864524,0.5232630811012696
