distance_rank_asc,global_image_idx_0_based,global_image_z_1_based,distance_to_prototype_rmse_norm,png_path
43,163,164,0.23245355486869812,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
44,51,52,0.23288995027542114,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z052.png
45,132,133,0.23294012248516083,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
46,103,104,0.23519957065582275,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z104.png
47,112,113,0.23610426485538483,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z113.png
48,40,41,0.23970931768417358,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z041.png
49,249,250,0.24276144802570343,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
50,39,40,0.2433340698480606,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z040.png
51,34,35,0.2437371164560318,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
52,142,143,0.25133252143859863,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z143.png
53,259,260,0.25273382663726807,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z260.png
54,33,34,0.2549092173576355,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
55,253,254,0.2570302486419678,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
56,102,103,0.2581179738044739,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z103.png
57,145,146,0.2693287134170532,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
58,162,163,0.27137091755867004,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
59,246,247,0.277792751789093,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z247.png
60,245,246,0.2795543372631073,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
61,125,126,0.3030833303928375,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z126.png
62,257,258,0.30999088287353516,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z258.png
63,150,151,0.3141064941883087,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
64,172,173,0.324494332075119,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
65,146,147,0.3602710962295532,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
66,166,167,0.36767804622650146,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
67,237,238,0.37269917130470276,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z238.png
68,164,165,0.3796711266040802,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
69,144,145,0.4034595191478729,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
70,152,153,0.41293269395828247,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z153.png
71,171,172,0.41886359453201294,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z172.png
72,256,257,0.42694881558418274,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z257.png
73,149,150,0.4414679706096649,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
74,236,237,0.4582894444465637,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z237.png
75,238,239,0.4618474841117859,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z239.png
76,260,261,0.6065642237663269,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z261.png
77,232,233,0.6107483506202698,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
