case_id,candidate_AUV1,candidate_AUV2,pair_score,run_id,strategy,fleet_collected_STD,fleet_collected_boundary,inter_vehicle_min_distance,inter_vehicle_mean_distance,trajectory_overlap_ratio,duplicate_sampled_cells,shared_top10_cells,fleet_region_A_coverage,fleet_region_B_coverage,fleet_region_coverage,fleet_total_area_covered,fleet_complementarity_score,proximity_penalty,increase_region_coverage,decrease_overlap,change_in_STD_collected,change_in_boundary_collected
C01_representative,region_A,region_A_with_crossing,1.1505561179773696,pair_tmp,post_solver_selected_pair,184.96551513671875,251.55519104003906,0.0,2.966334364408953,0.07342657342657342,21,8,0.07157412124299542,0.0012260912211868563,0.07280021246418228,286,0.49968681951880445,0.6109036128740771,0.07280021246418228,0.0,0.0,0.0
C01_representative,region_A,baseline_STD,1.1493596090567502,pair_tmp,post_solver_selected_pair,193.63141632080078,251.2827911376953,0.0,1.5999445071627254,0.1684981684981685,46,21,0.06902699949057566,0.0004904364884747426,0.0695174359790504,273,0.4505096337404409,0.7573227856236249,0.0695174359790504,0.0,0.0,0.0
C01_representative,region_A_with_crossing,region_A,1.147465142018475,pair_tmp,post_solver_selected_pair,184.96551513671875,251.55519104003906,0.0,2.6108264380715633,0.07342657342657342,21,8,0.07157412124299542,0.0012260912211868563,0.07280021246418228,286,0.49968681951880445,0.6315101192667093,0.07280021246418228,0.0,0.0,0.0
C01_representative,baseline_STD,region_A_with_crossing,1.1416097168039525,pair_tmp,post_solver_selected_pair,186.31159210205078,250.2979736328125,0.0,3.796450547509063,0.13553113553113552,37,14,0.06877228731533368,0.0007356547327121138,0.06950794204804579,273,0.46698840325845514,0.6302111635913987,0.06950794204804579,0.0,0.0,0.0
C01_representative,region_A_with_crossing,baseline_STD,1.135121510312035,pair_tmp,post_solver_selected_pair,186.31159210205078,250.2979736328125,0.0,2.5065271369402065,0.13553113553113552,37,14,0.06877228731533368,0.0007356547327121138,0.06950794204804579,273,0.46698840325845514,0.673465873537517,0.06950794204804579,0.0,0.0,0.0
C01_representative,region_B_with_crossing,region_B_sequential_penalized,1.128045130908073,pair_tmp,post_solver_selected_pair,172.8751220703125,198.34368133544922,0.0,10.549963502958612,0.03691275167785235,11,2,0.019867549668874173,0.053948013732221675,0.07381556340109585,298,0.5184514058616218,0.37155035548483956,0.07381556340109585,0.0,0.0,0.0
C01_representative,region_B_sequential_penalized,region_B_with_crossing,1.11296661712401,pair_tmp,post_solver_selected_pair,172.8751220703125,198.34368133544922,0.0,4.673738052618193,0.03691275167785235,11,2,0.019867549668874173,0.053948013732221675,0.07381556340109585,298,0.5184514058616218,0.4720737807119263,0.07381556340109585,0.0,0.0,0.0
C01_representative,region_B_with_crossing,region_B,1.1091255036437193,pair_tmp,post_solver_selected_pair,173.35899353027344,193.9482879638672,0.0,9.770381193476346,0.06529209621993128,19,7,0.0163015792154865,0.05566454144188328,0.07196612065736978,291,0.5033370122187193,0.4318583682842624,0.07196612065736978,0.0,0.0,0.0
C01_representative,region_B,region_B_with_crossing,1.098294934704835,pair_tmp,post_solver_selected_pair,173.35899353027344,193.9482879638672,0.0,5.218770902775753,0.06529209621993128,19,7,0.0163015792154865,0.05566454144188328,0.07196612065736978,291,0.5033370122187193,0.504062161210158,0.07196612065736978,0.0,0.0,0.0
C01_representative,region_B,region_B_sequential_penalized,1.0796410899486377,pair_tmp,post_solver_selected_pair,175.1161346435547,190.83390045166016,0.0,2.079574347985683,0.10676156583629894,30,8,0.01782985226693836,0.051741049534085336,0.0695709018010237,281,0.48140466798236237,0.6943939115561987,0.0695709018010237,0.0,0.0,0.0
C01_representative,region_B_sequential_penalized,region_B,1.078814794905421,pair_tmp,post_solver_selected_pair,175.1161346435547,190.83390045166016,0.0,2.0915490782290753,0.10676156583629894,30,8,0.01782985226693836,0.051741049534085336,0.0695709018010237,281,0.48140466798236237,0.6999025451776436,0.0695709018010237,0.0,0.0,0.0
